experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,run,,epochs,train_z_norm_toagg,train_z_mean_norm_toagg,train_z_std_toagg,train_d_H_Q_xCz_toagg,train_h_delta_acc_toagg,train_d_DIQ_xz_toagg,train_H_Q_yCz_toagg,train_DIQ_yz_toagg,train_aux_loss_toagg,valid_z_norm_toagg,valid_z_mean_norm_toagg,valid_z_std_toagg,valid_d_H_Q_xCz_toagg,valid_h_delta_acc_toagg,valid_d_DIQ_xz_toagg,valid_H_Q_yCz_toagg,valid_DIQ_yz_toagg,valid_aux_loss_toagg,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,valid_loglike_toagg,train_acc_toagg
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,4,transformer,189,0.9999999945813959,40.37489522587169,0.008358217061454938,12.081974977796728,0.03638272372159091,0.15591600808230313,2.5040675320408563,0.8178604922511361,-1208.1974972811613,1.0292340517044067,40.52269617716471,0.007966792366156975,12.227632840474447,0.013655670976216816,0.007373730341593425,2.5381596883138022,0.7837683359781901,-1222.7632649739583,-1205.6929476345485,2.5435941581726076,0.3792,-1.763085104712844,0.39524444444444445
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,4,transformer,190,0.9999999935654077,40.46439235860651,0.007768838428257202,12.083899904381145,0.037100053267045456,0.15400434353134848,2.5064254145730627,0.8155026097189296,-1208.3899896795099,1.0160429279009502,40.542781829833984,0.007672615349292755,12.229005177815756,0.01103241957042773,0.00600131352742513,2.540008306503296,0.7819197177886963,-1222.9005533854167,-1205.8923291015626,2.5454242111206056,0.3774,-1.7643535997539759,0.3932
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,4,transformer,191,0.9999999939040705,40.46649811484597,0.007539535488996824,12.08373481577093,0.03693581321022727,0.15416455268859863,2.5042454383590003,0.8176825859329917,-1208.373483137651,1.0065795580546062,40.508950551350914,0.007448317638287942,12.229497273763021,0.011352178973082596,0.0055090586344401045,2.5403749148050943,0.7815531094868978,-1222.94970703125,-1205.8713911892362,2.545749452209473,0.378,-1.7645790321201087,0.3952
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,4,transformer,192,0.9999999928880822,40.434012781489976,0.007525263113414191,12.087972158735449,0.03637517755681818,0.14994807947765698,2.5045454664663835,0.8173825578256086,-1208.7972134676847,0.9929024378458658,40.51840591430664,0.007480549160391092,12.227612177530924,0.012427766062868733,0.007394154866536458,2.5426180362701416,0.7793099880218506,-1222.76123046875,-1206.2953332248264,2.5479955375671386,0.3776,-1.7661360082149506,0.39442222222222223
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,4,transformer,193,0.9999999935654077,40.46106091412631,0.007451467541448603,12.090110751715573,0.03574041193181818,0.14776464213024487,2.5044179165905174,0.8175101077014749,-1209.0110758001153,1.0411054094632466,40.517765045166016,0.007517086807638407,12.22658920288086,0.010218617487094395,0.008417526880900065,2.536725918451945,0.7852021058400472,-1222.658935546875,-1206.5182324652778,2.542088891220093,0.3792,-1.762041804459691,0.39382222222222224
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,4,transformer,194,0.9999999898401174,40.397066441449255,0.007657061267474835,12.081897659735246,0.03717906605113636,0.15601655840873718,2.5041323629292576,0.8177956613627347,-1208.1897693980825,1.0405850410461426,40.457323710123696,0.007711977077027162,12.225229263305664,0.0077754107900073755,0.009777307510375977,2.534714380900065,0.7872136433919271,-1222.5229085286458,-1205.6830341145833,2.5401446140289305,0.3794,-1.7606941334873438,0.39484444444444444
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,4,transformer,195,0.9999999928880822,40.39607271281156,0.007662326547274874,12.085346590388905,0.03642333984375,0.15257049690593372,2.5023952465165746,0.8195327777754177,-1208.5346645008433,1.0051896373430889,40.510729471842446,0.007808300976951917,12.224445978800455,0.012176063560103248,0.01056067148844401,2.539774258931478,0.7821537653605143,-1222.444580078125,-1206.0381810980903,2.5451849449157713,0.3828,-1.7641878003299236,0.3940444444444444
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,4,transformer,196,0.9999999911947683,40.48577880859375,0.007817390689689835,12.090790743177587,0.03471701882102273,0.1471611884507266,2.504147467288104,0.8177805570038882,-1209.0790752064097,1.0175302028656006,40.55185063680013,0.007852611597627401,12.2303466796875,0.010563223059550148,0.0046596527099609375,2.5388497511545816,0.7830782731374105,-1223.03466796875,-1206.5784065104167,2.5443970489501955,0.377,-1.7636416725069284,0.39568888888888887
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,4,transformer,197,0.9999999928880822,40.483056079257615,0.007747767657168548,12.079097753221339,0.036564053622159094,0.15882588245651938,2.5036572827534243,0.8182707415385679,-1207.9097726995294,1.0175161361694336,40.54062271118164,0.007800663976619641,12.227611859639486,0.011949207227138645,0.007394552230834961,2.5381317933400473,0.783796230951945,-1222.7611897786458,-1205.4053613932292,2.543712675857544,0.3804,-1.763167254409194,0.3938
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,4,transformer,198,0.9999999935654077,40.47416119142012,0.007750588069691069,12.088257675821131,0.03587313565340909,0.14962927997112274,2.503293577920307,0.8186344463716854,-1208.8257702914152,1.020469109217326,40.54431915283203,0.007783625895778338,12.224945704142252,0.010746868662426254,0.010061025619506836,2.537417491277059,0.7845105330149332,-1222.4945882161458,-1206.3328664496528,2.542952060699463,0.3808,-1.7626400726437568,0.39313333333333333
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,4,transformer,199,0.9999999955973842,40.54501102187417,0.008001887474992227,12.085588536479257,0.03556640625,0.15227911553599618,2.5042536475441675,0.817674376747825,-1208.5588503750887,1.0205012162526448,40.653333028157554,0.008174467831850052,12.227705955505371,0.013082768713126844,0.007300853729248047,2.5401535034179688,0.7817745208740234,-1222.7705891927083,-1206.070373155382,2.5455864276885984,0.379,-1.7644660040318967,0.39395555555555556
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,0,0.9999875378879634,1.0851901817050846,0.019992285048250447,6.914824575185776,0.5461452414772727,5.323065240274776,4.3710668737238105,-1.0491388494318181,-691.4824572476474,1.0668432315190632,1.1156876881917317,0.020794518291950226,11.435409228006998,0.1281216151594764,0.8035713831583658,4.435043493906657,-1.1131154696146648,-1143.5408935546875,-687.0560889865451,4.404497398376465,0.101,-3.052965049844608,0.09797777777777777
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,1,0.9999993914230303,7.717109841379252,0.1531070837306536,11.777371189811014,0.08275324041193183,0.4605342142961242,3.2324658280069176,0.0894621962850744,-1177.73711568659,1.112360676129659,10.871938705444336,0.10082156459490459,12.237983703613281,0.005668527608775808,0.0009970664978027344,3.161677360534668,0.16025066375732422,-1223.7983805338542,-1174.4888736545138,3.158200659942627,0.2058,-2.1890977705478667,0.18666666666666668
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,2,0.9999999563125047,11.789232010191137,0.0652454780435867,12.088107304139571,0.041607776988636366,0.14983109994368118,3.180017896673896,0.1419101276180961,-1208.81073067405,1.0291874408721924,12.993683497111002,0.03900653248031934,12.235966364542643,0.004830599534476398,0.0030144055684407554,3.1723527908325195,0.14957523345947266,-1223.5966389973958,-1205.6390543836806,3.1711579238891603,0.193,-2.1980793512105943,0.20033333333333334
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,3,0.9999999674883756,13.199225165627219,0.028267059940844774,12.088433802127838,0.03589732776988636,0.14943952587517825,3.175206745212728,0.14672127907926386,-1208.843376159668,1.0036863287289937,14.088051478068033,0.028357100983460743,12.235722541809082,0.006191737532264011,0.0032581488291422525,3.177542527516683,0.14438549677530924,-1223.572265625,-1205.6817461154515,3.1722943828582766,0.1924,-2.1988668988347055,0.20642222222222223
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,4,0.9999999729069796,14.116026970473202,0.017048901857130906,12.087363015521657,0.037501553622159095,0.15051991966637698,3.1677747761661355,0.15415324812585657,-1208.7362976074219,1.0505429307619731,14.916275342305502,0.008852510092159113,12.23340129852295,0.007232395948561946,0.005579074223836263,3.1597434679667153,0.1621845563252767,-1223.3401285807292,-1205.5680569444444,3.1562186359405517,0.224,-2.1877240651607512,0.20955555555555555
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,5,0.9999999749389562,14.815124495462937,0.007021104027940469,12.09292129494927,0.03596812855113636,0.14500716464086014,3.1558621539310976,0.16606587036089462,-1209.2921274358575,1.0523353417714436,15.573577245076498,0.005627158253143231,12.232989947001139,0.010378137099004425,0.005990664164225261,3.1438931624094644,0.17803486188252768,-1223.2989501953125,-1206.1316987847222,3.1419466304779053,0.206,-2.17783155156374,0.21404444444444445
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,6,0.9999999746002934,15.430770028721202,0.007877128685570577,12.08918872204694,0.03598521839488636,0.14873023466630417,3.1452969177202745,0.17663110657171768,-1208.9188731800425,1.0981664657592773,16.180373509724934,0.01413819876809915,12.235321362813314,0.0061611299317846585,0.0036590099334716797,3.1320281823476157,0.18989984194437662,-1223.5321451822917,-1205.769491861979,3.129456596374512,0.208,-2.169174099814892,0.21795555555555557
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,7,0.9999999762936072,16.036671378395774,0.013522226770874113,12.08741916851564,0.036895862926136364,0.15044512396508997,3.1275051750920038,0.19442284919998862,-1208.7419156161222,1.0997155110041301,16.856226603190105,0.007427103662242492,12.237528165181478,0.003457938675331857,0.0014525254567464192,3.1166595617930093,0.20526846249898276,-1223.7528076171875,-1205.6268012152777,3.112338570022583,0.2352,-2.157308734482527,0.22413333333333332
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,8,0.9999999769709327,16.609181122346357,0.00736579368293116,12.083281370726498,0.03774857954545455,0.1546292928132144,3.1121041788296266,0.20982384546236557,-1208.3281312422318,1.0387840270996094,17.34802754720052,0.005358885663251082,12.232171376546225,0.008801305540191737,0.006809155146280925,3.103577454884847,0.21835056940714517,-1223.2171223958333,-1205.2145152994792,3.0997691074371336,0.229,-2.1485963874042033,0.22724444444444444
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,9,0.9999999790029093,17.152530903165992,0.005418674036098475,12.081553199074484,0.03785089666193182,0.15631575205109335,3.1001079841093584,0.22182004018263382,-1208.155323375355,1.0259583791097004,17.936721801757812,0.004344704716155927,12.237385749816895,0.00635377777009587,0.001594861348470052,3.0987676779429116,0.2231603463490804,-1223.7385660807292,-1205.0583956814237,3.0952183528900146,0.22,-2.145441943693161,0.23426666666666668
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,10,0.9999999837441877,17.670359676534478,0.004847742794399065,12.080358721993186,0.038453258167613635,0.15757998553189365,3.0879757539792494,0.23395227031274277,-1208.035873413086,1.0110771854718525,18.40142885843913,0.0044534845898548765,12.236215273539225,0.006535622925884953,0.0027652581532796225,3.075622797012329,0.24630522727966309,-1223.6215006510417,-1204.9586695095486,3.07185174369812,0.2226,-2.1292454226374624,0.23762222222222223
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,11,0.999999979341572,18.125344926660713,0.0042938500621610065,12.075643116777593,0.03828169389204545,0.16223603351549667,3.076487044041807,0.24544098025018518,-1207.5643109408293,1.099342703819275,18.871453603108723,0.004798196256160736,12.234615008036295,0.006053103106563421,0.004365364710489909,3.06874410311381,0.25318392117818195,-1223.4615071614583,-1204.4973453776042,3.0622011737823485,0.2534,-2.1225562565863134,0.23937777777777777
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,12,0.9999999861148271,18.47518716617064,0.004716866366586394,12.075282416560434,0.03688898259943182,0.16265464641831137,3.0623659694736656,0.2595620548183268,-1207.5282363891602,1.0613911549250286,19.154434204101562,0.004265181875477235,12.235113779703775,0.007568719464417403,0.0038666725158691406,3.051219940185547,0.2707080841064453,-1223.5113932291667,-1204.4683745225695,3.045430912399292,0.237,-2.11093189470768,0.24337777777777778
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,13,0.9999999871308153,18.89008980447596,0.012214118109444495,12.073219120502472,0.03762606534090909,0.16471819444136185,3.05115685950626,0.27077116478573193,-1207.3219132856889,1.0649131933848064,19.362693150838215,0.019300350298484165,12.23504670461019,0.005958399589786133,0.0039339860280354815,3.036946455637614,0.28498156865437824,-1223.504638671875,-1204.2877987413194,3.0324086269378663,0.2556,-2.1019055255174637,0.24631111111111112
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,14,0.9999999901787802,19.49414758790623,0.008537370571337471,12.07047598470341,0.037454723011363635,0.1674125695770437,3.041887242685665,0.2800407816063274,-1207.0475963245738,1.068158706029256,20.744225819905598,0.0049598657836516695,12.232208887736002,0.007740482116519173,0.006771405537923177,3.0313521226247153,0.29057590166727704,-1223.2209065755208,-1204.0118505425348,3.0264737190246582,0.2436,-2.0977916729927064,0.24604444444444445
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,15,0.9999999871308153,20.487479675899852,0.006658827123994177,12.07468930157748,0.03676003196022727,0.1632105369459499,3.040978420864452,0.28094960342754016,-1207.4689331054688,1.0715128183364868,21.27000554402669,0.0061733511586984,12.233269691467285,0.01015380139196165,0.005710681279500325,3.035468101501465,0.28645992279052734,-1223.3269856770833,-1204.430015451389,3.0297147495269776,0.2426,-2.100038200837374,0.24715555555555555
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,16,0.9999999871308153,20.824063832109626,0.004568899137666449,12.071418751369823,0.037449618252840905,0.16649509289047934,3.029437082734975,0.2924909415570172,-1207.1418783014472,1.0213377277056377,21.55547587076823,0.004852854957183202,12.231576919555664,0.011419515694137164,0.00740353266398112,3.019890626271566,0.30203739802042645,-1223.15771484375,-1204.1119730251737,3.015691426849365,0.2368,-2.0903181098103523,0.2496
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,17,0.9999999857761643,21.071854119951073,0.004128678484862162,12.075325461951168,0.037133345170454544,0.1625803289088336,3.0133140601895074,0.308613964102485,-1207.5325518521395,0.9937500556310018,22.071492513020832,0.003956844254086415,12.234010696411133,0.006260874700405604,0.004969994227091472,2.9989160696665444,0.3230119546254476,-1223.4010416666667,-1204.5338278645834,2.9949085231781005,0.2556,-2.075912431514263,0.2510222222222222
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,18,0.9999999867921526,21.76963816989552,0.004045474828506651,12.072626130147414,0.03754172585227273,0.16526017947630448,2.9930979216640647,0.3288301026279276,-1207.2626141634855,1.0777722994486492,22.443394978841145,0.004006675599763791,12.238023122151693,0.007591045008296458,0.000957489013671875,2.9787448247273765,0.3431831995646159,-1223.8022867838542,-1204.285075,2.9725525802612305,0.2726,-2.060416368627548,0.25604444444444446
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,19,0.9999999891627919,21.889588486064564,0.005769003149577078,12.071764084425839,0.03736172762784091,0.1661599644205787,2.9760102074254644,0.3459178168665279,-1207.1764117154207,1.0233107407887776,22.779481252034504,0.015204688223699728,12.236985206604004,0.006308766592920351,0.0019954045613606772,2.971134662628174,0.35079336166381836,-1223.698486328125,-1204.2000358506943,2.9665119174957275,0.2704,-2.056229455137253,0.26222222222222225
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,20,0.9999999857761643,22.529232697053388,0.007345268206501549,12.069555336778814,0.037653142755681816,0.16839113289659674,2.969919204711914,0.3520088195800781,-1206.95552964644,1.0249302387237549,23.533897399902344,0.0062124285226066904,12.231790860493978,0.009223690426806782,0.007189750671386719,2.9644907315572104,0.3574372927347819,-1223.1791178385417,-1203.981651519097,2.958857299041748,0.251,-2.0509235954403877,0.2657777777777778
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,21,0.9999999905174429,23.18852500482039,0.010250137433600188,12.074057318947531,0.03750266335227273,0.1638345325534994,2.954368057576093,0.36755996671589936,-1207.4057312011719,1.0860189994176228,24.56070073445638,0.014667424994210402,12.231187184651693,0.012783894496681414,0.007792949676513672,2.9528822104136148,0.36904581387837726,-1223.1186930338542,-1204.4456902126735,2.9450981555938722,0.2792,-2.041386484670639,0.26635555555555557
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,22,0.9999999932267449,24.295907389033925,0.009982431122228842,12.074147592891347,0.037033247514204545,0.16379282826727087,2.9457915032451805,0.3761365210468119,-1207.414758162065,1.064555009206136,25.377545674641926,0.010273398210604986,12.236334482828775,0.005786636937684362,0.0026459693908691406,2.939355452855428,0.38257257143656415,-1223.6334228515625,-1204.4835857638889,2.930142056274414,0.2492,-2.0310197859466075,0.2677555555555556
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,23,0.9999999895014546,23.713001955639232,0.012602378024232828,12.067660759795796,0.03853804154829545,0.1702414723959836,2.926674034107815,0.39525399018417706,-1206.7660758278587,1.096339265505473,25.284718195597332,0.0067323123415311175,12.233514149983725,0.008750532932337756,0.005466540654500325,2.924684206644694,0.39724381764729816,-1223.3513997395833,-1203.8433947482638,2.9190283721923826,0.2936,-2.0233163272857664,0.27426666666666666
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,24,0.9999999871308153,25.367447408762846,0.006479551174296913,12.07156890630722,0.03751908735795455,0.16631227189844305,2.9268897771835327,0.3950382471084595,-1207.1568867076528,1.0318468809127808,26.88950538635254,0.008482365248103937,12.232175509134928,0.010264348843104718,0.0068051815032958984,2.928098440170288,0.3938295841217041,-1223.217529296875,-1204.2330316189236,2.92283260307312,0.2638,-2.0259532323002816,0.2754
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,25,0.9999999905174429,26.415349418466743,0.010406862616285005,12.073426376689564,0.03698641690340909,0.16451555355028671,2.927719221873717,0.39420880241827533,-1207.3426395763051,1.0578852494557698,27.23517354329427,0.011712027713656425,12.23513666788737,0.011205982669616516,0.003844022750854492,2.9147114753723145,0.40721654891967773,-1223.5136311848958,-1204.4147485894098,2.906291383743286,0.2722,-2.014487830221653,0.2750666666666667
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,26,0.9999999949200586,27.11595139720223,0.007602215569932014,12.07386184280569,0.03754305752840909,0.16403199596838516,2.902623558586294,0.4193044657056982,-1207.386181224476,1.0492240985234578,28.77903175354004,0.005660038751860459,12.235085169474283,0.00942137951696165,0.003895362218221029,2.9029035568237305,0.4190244674682617,-1223.508544921875,-1204.4918685546875,2.8946154766082763,0.2938,-2.0063946516513824,0.2803555555555556
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,27,0.9999999871308153,28.845183177427813,0.00748992947046645,12.076847114346243,0.0366064453125,0.1610583717172796,2.90111861445687,0.42080940983512183,-1207.6847124966707,1.0583722591400146,30.11934471130371,0.006617703319837649,12.23503557840983,0.008253609536320055,0.003945271174112956,2.9001055558522544,0.421822468439738,-1223.5035807291667,-1204.7869907335069,2.8925561576843264,0.2984,-2.0049671266198157,0.28055555555555556
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,28,0.9999999928880822,29.451000061902132,0.005651350217786702,12.071662989529697,0.037812721946022726,0.16618757220831784,2.8895993056622418,0.43232871862975036,-1207.1662972190163,1.023062030474345,30.48750877380371,0.004845968137184779,12.238011360168457,0.006709906203908552,0.0009691715240478516,2.8951507409413657,0.42677728335062665,-1223.8011474609375,-1204.2860370442709,2.886343252182007,0.2638,-2.00066072306633,0.28484444444444446
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,29,0.9999999918720939,30.03535988114097,0.006117151558018205,12.072496061975306,0.03662974964488636,0.16540094261819666,2.886063884605061,0.4358641396869313,-1207.249610900879,1.0792419910430908,31.155488967895508,0.006232739270975192,12.227559725443522,0.014180681346792033,0.01142136255900065,2.8884006341298423,0.4335273901621501,-1222.7560221354167,-1204.370461393229,2.880888384628296,0.296,-1.9968797528624536,0.2841111111111111
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,30,0.9999999922107566,30.31034941023046,0.004813574140743268,12.079069170084866,0.03673672762784091,0.1588126624172384,2.87296761572361,0.44896040856838226,-1207.9069144509056,1.0791754325230916,31.090531667073567,0.004775132052600384,12.231650352478027,0.008252889357485247,0.007330020268758138,2.8668821652730307,0.4550458590189616,-1223.1650390625,-1205.0405121961805,2.857462296295166,0.2752,-1.980641938149929,0.2905111111111111
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,31,0.9999999922107566,30.36942946910858,0.004802734093655917,12.077164005149495,0.036580255681818184,0.160715636881915,2.8600031421943144,0.46192488209767774,-1207.716399452903,1.0324543317159016,31.075204213460285,0.004690433231492837,12.236255009969076,0.0061650909153761055,0.002725521723429362,2.8612457116444907,0.46068231264750165,-1223.62548828125,-1204.8660451822916,2.8520966842651365,0.2938,-1.9769228476643563,0.28973333333333334
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,32,0.9999999939040705,30.415379470044915,0.008683634437726472,12.077024584466761,0.03738725142045454,0.16086835888299075,2.8486599895087155,0.47326803478327667,-1207.702455000444,1.0361168781916301,31.472291310628254,0.007313933223485947,12.229772249857584,0.014661400719026546,0.009208599726359049,2.852135260899862,0.46979276339213055,-1222.9772135416667,-1204.858333094618,2.8428949165344237,0.2966,-1.970544697880745,0.2936666666666667
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,33,0.9999999935654077,30.798046231269836,0.005918876945295117,12.07728187604384,0.03763827237215909,0.16061527620662341,2.8394287770444695,0.4824992472475225,-1207.7281889481978,1.0480388005574544,31.992916742960613,0.0047826808877289295,12.23301887512207,0.006834497142330382,0.005961894989013672,2.8405747413635254,0.4813532829284668,-1223.3018798828125,-1204.8927204644096,2.8319026824951172,0.2946,-1.9629253853738309,0.29991111111111113
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,34,0.9999999942427332,31.122120293703947,0.004656606943833388,12.07866102998907,0.03666082208806818,0.15925344147465445,2.8275508189743217,0.49437720531767065,-1207.8661020452325,1.0625212987263997,31.740299860636394,0.004802773551394542,12.234444300333658,0.00830186151825221,0.004536072413126628,2.8325866063435874,0.48934141794840497,-1223.4444173177083,-1205.0427378255208,2.824735000228882,0.3138,-1.9579571333706378,0.2999777777777778
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,transformer,35,0.9999999922107566,31.938723174008455,0.008243176654849032,12.080623317848552,0.03647904829545454,0.15727052905342795,2.8462653038176624,0.47566272047432984,-1208.062329378995,0.9984922011693319,34.13205591837565,0.011228478203217188,12.2331174214681,0.010010125714417404,0.005863110224405925,2.8823633193969727,0.43956470489501953,-1223.311767578125,-1205.2199611762153,2.8779032428741456,0.2878,-1.994810528600216,0.2984
