model,enc_zx_nhid,beta,run,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
cdibS,2,0.01,3,167,-0.8956170006925409,5.908893200683594,0.4714,0.9980666666666667
cdibS,2,0.01,3,168,-0.895818494051153,5.918153937530517,0.471,0.9977777777777778
cdibS,2,0.01,3,169,-0.8952022923296148,5.938148863983154,0.47,0.9977555555555555
cdibS,2,0.01,3,170,-0.8965958652669733,5.8990855850219726,0.4714,0.9980222222222223
cdibS,2,0.01,3,171,-0.8976096478202126,5.9036529327392575,0.4706,0.9976888888888888
cdibS,2,0.01,3,172,-0.8962342587297613,5.887117314910888,0.4716,0.9980222222222223
cdibS,2,0.01,3,173,-0.8972392290895636,5.897865420532226,0.4716,0.9982
cdibS,2,0.01,3,174,-0.8970325057289817,5.922293572998047,0.4716,0.9977555555555555
cdibS,2,0.01,3,175,-0.8966291121742942,5.9159231353759765,0.471,0.9981555555555556
cdibS,2,0.01,3,176,-0.8966505656502464,5.911033647918702,0.4714,0.9980666666666667
cdibS,2,0.01,3,177,-0.8979911181319844,5.918948255157471,0.4726,0.9980444444444444
cdibS,2,0.01,3,178,-0.8970138771924105,5.926527339172363,0.4718,0.9975777777777778
cdibS,2,0.01,3,179,-0.8961323860341852,5.906764408111572,0.4712,0.9982
cdibS,2,0.01,3,180,-0.8977988919778304,5.912862927246094,0.4684,0.9976888888888888
cdibS,2,0.01,3,181,-0.8983501504377885,5.943395025634765,0.4696,0.9978444444444444
cdibS,2,0.01,3,182,-0.8977455944321372,5.907081466674804,0.471,0.9979333333333333
cdibS,2,0.01,3,183,-0.8972957812742753,5.916897777557373,0.4718,0.9979111111111111
cdibS,2,0.01,3,184,-0.8970656229886141,5.915895919036865,0.4712,0.9979777777777777
cdibS,2,0.01,3,185,-0.8980033187952908,5.908816962432861,0.4728,0.9978
cdibS,2,0.01,3,186,-0.8993808383854953,5.914365689086914,0.472,0.9978222222222223
cdibS,2,0.01,3,187,-0.8992065828496759,5.9189460029602055,0.4706,0.9978222222222223
cdibS,2,0.01,3,188,-0.9010796950860457,5.9273160987854006,0.4704,0.9980222222222223
cdibS,2,0.01,3,189,-0.8996277017506686,5.916041387939453,0.4706,0.9978222222222223
cdibS,2,0.01,3,190,-0.9005730760054155,5.931028113555908,0.4718,0.9975777777777778
cdibS,2,0.01,3,191,-0.8988248661127958,5.914438003540039,0.4714,0.9979555555555556
cdibS,2,0.01,3,192,-0.9003354440862482,5.919610180664063,0.471,0.9982
cdibS,2,0.01,3,193,-0.8988431358857588,5.9163719696044925,0.4708,0.9979111111111111
cdibS,2,0.01,3,194,-0.8998736076875167,5.9271601425170894,0.4726,0.9975777777777778
cdibS,2,0.01,3,195,-0.8980040797406977,5.914628234863281,0.472,0.9975111111111111
cdibS,2,0.01,3,196,-0.9017960245999423,5.919708613586426,0.4716,0.9978222222222223
cdibS,2,0.01,3,197,-0.8991554380590265,5.906226389312744,0.4698,0.9978444444444444
cdibS,2,0.01,3,198,-0.8993940265482122,5.9217626663208005,0.4704,0.9980222222222223
cdibS,2,0.01,3,199,-0.9004274327711626,5.956023085021973,0.47,0.9980222222222223
cdibS,2,0.01,2,0,0.9475588159691204,1.6569731679916382,0.4662,0.5403333333333333
cdibS,2,0.01,2,1,0.13725086925300684,1.7013372459411622,0.5074,0.9159555555555555
cdibS,2,0.01,2,2,-0.039969440284642305,1.8148281337738037,0.5148,0.9712444444444445
cdibS,2,0.01,2,3,-0.1145399131969972,1.940093964958191,0.5166,0.9857333333333334
cdibS,2,0.01,2,4,-0.15910989159237254,2.082266792678833,0.5176,0.9922444444444445
cdibS,2,0.01,2,5,-0.19122834316383708,2.216663175201416,0.5176,0.9946888888888888
cdibS,2,0.01,2,6,-0.21828434084111994,2.358614515686035,0.5176,0.9963111111111111
cdibS,2,0.01,2,7,-0.24097413100762802,2.4878897327423095,0.5182,0.997
cdibS,2,0.01,2,8,-0.26441842876347627,2.637350556182861,0.5148,0.9976222222222222
cdibS,2,0.01,2,9,-0.2859621470451355,2.7773553871154784,0.5154,0.9978888888888889
cdibS,2,0.01,2,10,-0.30739967413815583,2.9287538970947264,0.514,0.9982222222222222
cdibS,2,0.01,2,11,-0.3283587348244407,3.0767388828277586,0.5128,0.9979777777777777
cdibS,2,0.01,2,12,-0.3482341770779003,3.2464012229919432,0.51,0.9982
cdibS,2,0.01,2,13,-0.36837079088471153,3.3704521579742432,0.507,0.9976666666666667
cdibS,2,0.01,2,14,-0.388115626226772,3.528043565750122,0.5062,0.9977111111111111
cdibS,2,0.01,2,15,-0.4063124599760229,3.647500476837158,0.5052,0.9973777777777778
cdibS,2,0.01,2,16,-0.4251385592894121,3.7638355644226076,0.5036,0.9974222222222222
cdibS,2,0.01,2,17,-0.44165457198403096,3.879524257659912,0.5026,0.9974222222222222
cdibS,2,0.01,2,18,-0.4583497674161738,3.985672855377197,0.5034,0.9970666666666667
cdibS,2,0.01,2,19,-0.47476249565644696,4.035922303009033,0.5026,0.9969333333333333
cdibS,2,0.01,2,20,-0.4898484450340271,4.148541728973389,0.5028,0.9968444444444444
cdibS,2,0.01,2,21,-0.5036232399940491,4.233905201721192,0.4992,0.9967111111111111
cdibS,2,0.01,2,22,-0.518193222505396,4.301448072052002,0.4984,0.9968222222222223
cdibS,2,0.01,2,23,-0.5309190368522297,4.395192925262451,0.4972,0.9966666666666667
cdibS,2,0.01,2,24,-0.5428241601770575,4.471453993225098,0.496,0.9966222222222222
cdibS,2,0.01,2,25,-0.556823329184272,4.515341458892823,0.4972,0.9968444444444444
cdibS,2,0.01,2,26,-0.5676067539215088,4.57412452545166,0.4952,0.9968888888888889
cdibS,2,0.01,2,27,-0.579604979653792,4.6282105537414555,0.4934,0.997
cdibS,2,0.01,2,28,-0.5895124916683544,4.673620917510986,0.4902,0.9970444444444444
cdibS,2,0.01,2,29,-0.5986653270894831,4.751757417297363,0.4892,0.9964444444444445
cdibS,2,0.01,2,30,-0.6084950589310039,4.789989041137695,0.4904,0.9964666666666666
cdibS,2,0.01,2,31,-0.6179974490772594,4.827610369873047,0.4912,0.9968444444444444
cdibS,2,0.01,2,32,-0.6268242202065207,4.875162524414063,0.4904,0.9967777777777778
cdibS,2,0.01,2,33,-0.6354907094825398,4.936175215911865,0.4874,0.9970888888888889
cdibS,2,0.01,2,34,-0.6439311429543929,4.962872055053711,0.4886,0.9968888888888889
cdibS,2,0.01,2,35,-0.6509976199323481,4.990486486053467,0.4854,0.997
cdibS,2,0.01,2,36,-0.660399166878787,4.987641761779785,0.488,0.9970444444444444
cdibS,2,0.01,2,37,-0.665418158938668,5.043628932189941,0.4862,0.9972222222222222
cdibS,2,0.01,2,38,-0.6724768249945207,5.064883921813965,0.4866,0.9967777777777778
cdibS,2,0.01,2,39,-0.6791287594621832,5.099237661743164,0.487,0.9965111111111111
cdibS,2,0.01,2,40,-0.6871920221372084,5.106087536621094,0.4874,0.9972
cdibS,2,0.01,2,41,-0.69192787101919,5.151498826599121,0.486,0.9972666666666666
cdibS,2,0.01,2,42,-0.6991430016257546,5.177169104003906,0.4844,0.9968
cdibS,2,0.01,2,43,-0.7043339728095315,5.188705054473877,0.4878,0.9971111111111111
cdibS,2,0.01,2,44,-0.7094913319414312,5.192927690124511,0.4866,0.9971777777777778
cdibS,2,0.01,2,45,-0.7150567443067377,5.237303412628174,0.4856,0.9972888888888889
cdibS,2,0.01,2,46,-0.7202746906280517,5.265695989227295,0.484,0.9969555555555556
cdibS,2,0.01,2,47,-0.7250544335885482,5.283970124816895,0.4824,0.9972444444444445
cdibS,2,0.01,2,48,-0.7300711264523593,5.32775839767456,0.4808,0.9967111111111111
cdibS,2,0.01,2,49,-0.7352127472313967,5.322474592590332,0.4854,0.9970888888888889
cdibS,2,0.01,2,50,-0.7378720941977067,5.336504098510742,0.4836,0.9968222222222223
cdibS,2,0.01,2,51,-0.7430720372200013,5.371225164031983,0.4826,0.9976222222222222
cdibS,2,0.01,2,52,-0.7469815423618663,5.411074713897705,0.4796,0.9968444444444444
cdibS,2,0.01,2,53,-0.7506486697110263,5.391419103240967,0.484,0.9971333333333333
cdibS,2,0.01,2,54,-0.7555786594564264,5.408614998626709,0.4844,0.9976
cdibS,2,0.01,2,55,-0.7604486413262107,5.422087132263184,0.4834,0.9975777777777778
cdibS,2,0.01,2,56,-0.7654221673271873,5.433310667419434,0.4828,0.9974888888888889
cdibS,2,0.01,2,57,-0.7677817428415472,5.456777416992187,0.4824,0.9973777777777778
cdibS,2,0.01,2,58,-0.7709261735395951,5.460300971984863,0.4834,0.9974
cdibS,2,0.01,2,59,-0.7739422483097423,5.455006693267822,0.4834,0.9974222222222222
cdibS,2,0.01,2,60,-0.7768619640870528,5.485324057006836,0.4824,0.9976222222222222
cdibS,2,0.01,2,61,-0.7815173780441285,5.4734655899047855,0.485,0.9974444444444445
cdibS,2,0.01,2,62,-0.7845167300831188,5.497792491912842,0.4832,0.998
cdibS,2,0.01,2,63,-0.7876327217015353,5.516080055999756,0.483,0.9974666666666666
cdibS,2,0.01,2,64,-0.7906057022788308,5.536514068603515,0.481,0.9973333333333333
cdibS,2,0.01,2,65,-0.7943932653253729,5.537455442047119,0.4816,0.9974888888888889
cdibS,2,0.01,2,66,-0.7949786723310297,5.573240843200684,0.479,0.9975111111111111
cdibS,2,0.01,2,67,-0.7986275830962442,5.5681014739990236,0.4812,0.9971111111111111
cdibS,2,0.01,2,68,-0.800588806178353,5.554126579284668,0.4824,0.9975777777777778
cdibS,2,0.01,2,69,-0.8033410582455722,5.571285029602051,0.483,0.9974444444444445
cdibS,2,0.01,2,70,-0.806049603358182,5.588744516754151,0.4808,0.9976
cdibS,2,0.01,2,71,-0.8084842321135781,5.611762488555908,0.4808,0.9976444444444444
cdibS,2,0.01,2,72,-0.8101741074562073,5.606785459136963,0.4808,0.9974222222222222
cdibS,2,0.01,2,73,-0.811990068548376,5.618161798095703,0.4814,0.9977777777777778
cdibS,2,0.01,2,74,-0.8139522963437167,5.623636242675781,0.4784,0.9974888888888889
cdibS,2,0.01,2,75,-0.817027296183326,5.622493836975098,0.4804,0.9976
cdibS,2,0.01,2,76,-0.8180065804394808,5.630577321624756,0.4814,0.9975111111111111
cdibS,2,0.01,2,77,-0.8217483807910573,5.638394784545898,0.4816,0.9979777777777777
cdibS,2,0.01,2,78,-0.8252880622950467,5.654208229827881,0.4802,0.9978
cdibS,2,0.01,2,79,-0.8261433576237072,5.676268393707275,0.4786,0.9973111111111111
cdibS,2,0.01,2,80,-0.8283358373121782,5.683969347381592,0.4796,0.9977555555555555
cdibS,2,0.01,2,81,-0.8298787500554865,5.658449388122558,0.4794,0.9975333333333334
cdibS,2,0.01,2,82,-0.8313954758297314,5.668859400939941,0.4804,0.9980222222222223
cdibS,2,0.01,2,83,-0.8313330115578391,5.71133497543335,0.4786,0.9977333333333334
cdibS,2,0.01,2,84,-0.8351025608322837,5.708791487121582,0.4788,0.9974444444444445
cdibS,2,0.01,2,85,-0.8369216949376193,5.6980274948120115,0.4796,0.9975111111111111
cdibS,2,0.01,2,86,-0.8380596465024082,5.719547060394287,0.4796,0.9977333333333334
cdibS,2,0.01,2,87,-0.8381961157972162,5.707599821472168,0.4796,0.9979111111111111
cdibS,2,0.01,2,88,-0.8416804962071506,5.705369940185546,0.4774,0.9977111111111111
cdibS,2,0.01,2,89,-0.8420813280972568,5.710846072387695,0.4778,0.9976
cdibS,2,0.01,2,90,-0.8446366767883301,5.702738295745849,0.4816,0.9976
cdibS,2,0.01,2,91,-0.8454496745369651,5.720650016021729,0.4792,0.9979555555555556
cdibS,2,0.01,2,92,-0.8464912515553561,5.710981164550781,0.4796,0.9974
cdibS,2,0.01,2,93,-0.84756580546119,5.737473889160157,0.4778,0.9979777777777777
cdibS,2,0.01,2,94,-0.850174997624484,5.748274404907226,0.4786,0.9976888888888888
cdibS,2,0.01,2,95,-0.8495029535466975,5.734693977355957,0.4778,0.9978222222222223
cdibS,2,0.01,2,96,-0.8516507581624118,5.764107574462891,0.4788,0.9976888888888888
cdibS,2,0.01,2,97,-0.8524054167747498,5.752903237915039,0.479,0.9975777777777778
cdibS,2,0.01,2,98,-0.8557465771068227,5.759158969116211,0.4776,0.9980444444444444
cdibS,2,0.01,2,99,-0.8564434138644825,5.749277208709716,0.4782,0.9979333333333333
cdibS,2,0.01,2,100,-0.85749159116745,5.743197477722168,0.479,0.9977333333333334
cdibS,2,0.01,2,101,-0.8595824106563221,5.750529467773437,0.4796,0.9981111111111111
cdibS,2,0.01,2,102,-0.8604091234207153,5.779007263183594,0.4764,0.9978222222222223
cdibS,2,0.01,2,103,-0.8576282670021057,5.788484351348877,0.4794,0.9972444444444445
cdibS,2,0.01,2,104,-0.8596200153871016,5.772271901702881,0.4772,0.9980444444444444
cdibS,2,0.01,2,105,-0.8623736992055719,5.790576962280274,0.4782,0.9981777777777778
cdibS,2,0.01,2,106,-0.8626266011064703,5.777481535339356,0.4774,0.9982444444444445
cdibS,2,0.01,2,107,-0.8648829154361378,5.784045342254639,0.478,0.9981777777777778
cdibS,2,0.01,2,108,-0.8645828063184565,5.756229844665527,0.4776,0.9978
cdibS,2,0.01,2,109,-0.8641784572601319,5.805241999816895,0.4782,0.9977555555555555
cdibS,2,0.01,2,110,-0.8677762466170571,5.795851421356201,0.4782,0.9977777777777778
cdibS,2,0.01,2,111,-0.8663924904649908,5.797871283721924,0.4758,0.9982444444444445
cdibS,2,0.01,2,112,-0.8678971673618664,5.808512087249756,0.4764,0.9979777777777777
cdibS,2,0.01,2,113,-0.8677866463661194,5.798075668334961,0.4772,0.9977555555555555
cdibS,2,0.01,2,114,-0.86814213551608,5.812291973876953,0.4768,0.9973777777777778
cdibS,2,0.01,2,115,-0.869840762424469,5.802241425323486,0.4774,0.9977333333333334
cdibS,2,0.01,2,116,-0.8702905410766602,5.802550429534912,0.4778,0.9978888888888889
cdibS,2,0.01,2,117,-0.872344705286893,5.8111876792907715,0.4782,0.9978222222222223
cdibS,2,0.01,2,118,-0.8736249434297735,5.817064165496826,0.4762,0.9978666666666667
cdibS,2,0.01,2,119,-0.8738717306483875,5.818527499389648,0.475,0.9978888888888889
cdibS,2,0.01,2,120,-0.8731324222217907,5.800786109161377,0.4774,0.9975555555555555
cdibS,2,0.01,2,121,-0.8742683878291737,5.85194058303833,0.4756,0.9981333333333333
cdibS,2,0.01,2,122,-0.8740629976619374,5.821054451751709,0.4764,0.9977555555555555
cdibS,2,0.01,2,123,-0.8755424209421331,5.836249252319336,0.4774,0.9977777777777778
cdibS,2,0.01,2,124,-0.8770093975327231,5.826262479400635,0.4772,0.9982
cdibS,2,0.01,2,125,-0.8762989106611772,5.859243162536621,0.4784,0.9978666666666667
cdibS,2,0.01,2,126,-0.8778799356287176,5.829764039611816,0.4766,0.9978666666666667
cdibS,2,0.01,2,127,-0.877873604705117,5.8144064712524415,0.4776,0.9980888888888889
cdibS,2,0.01,2,128,-0.8798380578647961,5.832894519042969,0.476,0.9978444444444444
cdibS,2,0.01,2,129,-0.8792557251149958,5.840245347595215,0.4786,0.9977555555555555
cdibS,2,0.01,2,130,-0.8784346074277705,5.828070858001709,0.4766,0.9980888888888889
cdibS,2,0.01,2,131,-0.8788960747805509,5.824460515594483,0.4762,0.9978222222222223
cdibS,2,0.01,2,132,-0.8807443859360434,5.850217181396484,0.4758,0.998
cdibS,2,0.01,2,133,-0.8796533322074197,5.8657573753356935,0.4766,0.9980222222222223
cdibS,2,0.01,2,134,-0.8780657979098233,5.84296385421753,0.4756,0.9981111111111111
cdibS,2,0.01,2,135,-0.8832348173661666,5.839909140777588,0.4766,0.9979333333333333
cdibS,2,0.01,2,136,-0.8832462790922685,5.859520676422119,0.477,0.9981777777777778
cdibS,2,0.01,2,137,-0.886129372882843,5.859610171508789,0.4766,0.9982666666666666
cdibS,2,0.01,2,138,-0.8822788965398615,5.840035914611817,0.478,0.9980222222222223
cdibS,2,0.01,2,139,-0.8822412904652682,5.864445858001709,0.4748,0.9980222222222223
cdibS,2,0.01,2,140,-0.883604979428378,5.856625203704834,0.4758,0.9979555555555556
cdibS,2,0.01,2,141,-0.8830236782767555,5.862751574707032,0.4758,0.9978222222222223
cdibS,2,0.01,2,142,-0.8822865491433577,5.877160050201416,0.4768,0.9978222222222223
cdibS,2,0.01,2,143,-0.8854846890362826,5.856243184661865,0.476,0.9980888888888889
cdibS,2,0.01,2,144,-0.8861301098390059,5.865013854217529,0.4758,0.9984222222222222
cdibS,2,0.01,2,145,-0.8861090551029552,5.852482452392578,0.4756,0.9977111111111111
cdibS,2,0.01,2,146,-0.8873615540504456,5.855935555267334,0.4764,0.9983111111111111
cdibS,2,0.01,2,147,-0.8893974079218778,5.869960897064209,0.4772,0.9978222222222223
cdibS,2,0.01,2,148,-0.8879003053491766,5.858637126159668,0.4758,0.9983555555555556
cdibS,2,0.01,2,149,-0.8885245874058116,5.874118392944336,0.4752,0.9982444444444445
cdibS,2,0.01,2,150,-0.8876348011363636,5.884401428985596,0.4756,0.9980444444444444
cdibS,2,0.01,2,151,-0.8898235193252564,5.848132999420166,0.4752,0.9978888888888889
cdibS,2,0.01,2,152,-0.8886076666658574,5.86995332107544,0.4774,0.9977333333333334
cdibS,2,0.01,2,153,-0.8883124295061284,5.878572682952881,0.4764,0.9976666666666667
cdibS,2,0.01,2,154,-0.8877331950274381,5.874915834808349,0.476,0.9976888888888888
cdibS,2,0.01,2,155,-0.8889504438486966,5.86582515411377,0.4754,0.998
cdibS,2,0.01,2,156,-0.8899513820908287,5.895915215301514,0.476,0.9980666666666667
cdibS,2,0.01,2,157,-0.8894589559034868,5.876283372497559,0.476,0.9979777777777777
cdibS,2,0.01,2,158,-0.8902503375140104,5.861727894592285,0.4764,0.9979777777777777
cdibS,2,0.01,2,159,-0.8902939881411466,5.871767221832275,0.4762,0.9980444444444444
cdibS,2,0.01,2,160,-0.8898455176006664,5.840850798797607,0.4772,0.9979555555555556
cdibS,2,0.01,2,161,-0.8912323641690341,5.877816616058349,0.4756,0.9981333333333333
cdibS,2,0.01,2,162,-0.8908819840517911,5.872041471099854,0.4778,0.9979111111111111
cdibS,2,0.01,2,163,-0.891287588969144,5.863241408538818,0.477,0.998
cdibS,2,0.01,2,164,-0.8925806015534834,5.886977752685547,0.4764,0.9982
cdibS,2,0.01,2,165,-0.8932292663487521,5.8810982963562015,0.476,0.9980444444444444
cdibS,2,0.01,2,166,-0.8919178086454218,5.899946341705323,0.4754,0.9979777777777777
cdibS,2,0.01,2,167,-0.890635371502963,5.88763469696045,0.4752,0.9980444444444444
cdibS,2,0.01,2,168,-0.8918190335447138,5.8688730590820315,0.4758,0.9978888888888889
cdibS,2,0.01,2,169,-0.8929506997195157,5.887013919830323,0.4746,0.9978666666666667
cdibS,2,0.01,2,170,-0.8926911848068237,5.8906818313598635,0.4756,0.9980444444444444
cdibS,2,0.01,2,171,-0.8924990475914695,5.896379885101318,0.4746,0.9980444444444444
cdibS,2,0.01,2,172,-0.894351789075678,5.892668907928467,0.477,0.9977555555555555
cdibS,2,0.01,2,173,-0.8953095750461925,5.893721449279785,0.4754,0.9983333333333333
cdibS,2,0.01,2,174,-0.8954356856086038,5.875832978057861,0.4762,0.9980666666666667
cdibS,2,0.01,2,175,-0.8938248476461931,5.882678081512451,0.4756,0.9980666666666667
cdibS,2,0.01,2,176,-0.8938270468278364,5.878908898162842,0.4738,0.9980888888888889
cdibS,2,0.01,2,177,-0.8942567378564314,5.8774908264160155,0.4764,0.9978444444444444
cdibS,2,0.01,2,178,-0.8956653560725125,5.873471959686279,0.476,0.9981111111111111
cdibS,2,0.01,2,179,-0.895728579902649,5.917762300109863,0.4748,0.9982222222222222
cdibS,2,0.01,2,180,-0.8950216224236922,5.890680656433106,0.474,0.9982
cdibS,2,0.01,2,181,-0.8940105270905928,5.881907437896729,0.4758,0.9980222222222223
cdibS,2,0.01,2,182,-0.8932427356806668,5.900497370147705,0.4754,0.9978222222222223
cdibS,2,0.01,2,183,-0.89442338291515,5.8986133796691895,0.4772,0.9979333333333333
cdibS,2,0.01,2,184,-0.8954176822142168,5.899715296936035,0.4752,0.9980888888888889
cdibS,2,0.01,2,185,-0.8955727718439969,5.875044169616699,0.4762,0.9981555555555556
cdibS,2,0.01,2,186,-0.8952434832139449,5.894839022064209,0.4754,0.9980444444444444
cdibS,2,0.01,2,187,-0.8954471363891254,5.885074797821045,0.4762,0.9981555555555556
cdibS,2,0.01,2,188,-0.8976911081660878,5.862170915222168,0.4758,0.9982444444444445
cdibS,2,0.01,2,189,-0.8970659234827215,5.877529118347168,0.4762,0.9980444444444444
cdibS,2,0.01,2,190,-0.8952742249402132,5.870732187652588,0.4758,0.9979777777777777
cdibS,2,0.01,2,191,-0.8967169028022073,5.91007576751709,0.476,0.9981111111111111
cdibS,2,0.01,2,192,-0.8957726132306185,5.897302947998047,0.475,0.9982666666666666
cdibS,2,0.01,2,193,-0.8969610530333085,5.890465169525147,0.4742,0.9978888888888889
cdibS,2,0.01,2,194,-0.8959497412508184,5.897867964935303,0.4754,0.9981555555555556
cdibS,2,0.01,2,195,-0.8974826643163507,5.900327734375,0.4754,0.9982222222222222
cdibS,2,0.01,2,196,-0.8965465356046504,5.875482549285889,0.4768,0.9980222222222223
cdibS,2,0.01,2,197,-0.897759638560902,5.87806252822876,0.4762,0.9978666666666667
cdibS,2,0.01,2,198,-0.8962816708304665,5.916499802398682,0.474,0.9980222222222223
cdibS,2,0.01,2,199,-0.8966055729952725,5.874499160003662,0.4768,0.9980888888888889
cdibS,2,0.01,4,0,0.9963569189895283,1.7223692810058593,0.457,0.5410444444444444
cdibS,2,0.01,4,1,0.13727458337816326,1.7714055185317994,0.4936,0.9195777777777778
cdibS,2,0.01,4,2,-0.044488807690956374,1.9098353000640869,0.5028,0.9740444444444445
cdibS,2,0.01,4,3,-0.11970518136457964,2.0603256576538085,0.5094,0.9873777777777778
cdibS,2,0.01,4,4,-0.16465881268327887,2.206514311981201,0.5102,0.9927777777777778
cdibS,2,0.01,4,5,-0.19729706631790508,2.3650128871917726,0.5136,0.9951555555555556
cdibS,2,0.01,4,6,-0.22476905773552983,2.5209284317016603,0.513,0.9964222222222222
cdibS,2,0.01,4,7,-0.24929928996779702,2.6775373901367185,0.5138,0.9972888888888889
cdibS,2,0.01,4,8,-0.27192171076427807,2.845022322845459,0.5138,0.9975333333333334
cdibS,2,0.01,4,9,-0.29532485409649933,3.001064628982544,0.514,0.9976222222222222
cdibS,2,0.01,4,10,-0.31807499605525624,3.176568956756592,0.51,0.9979111111111111
cdibS,2,0.01,4,11,-0.3393205179951408,3.3219167877197266,0.509,0.9976888888888888
cdibS,2,0.01,4,12,-0.3605956580942327,3.47087875289917,0.5064,0.9975555555555555
cdibS,2,0.01,4,13,-0.3804319968440316,3.618698161315918,0.5054,0.9975111111111111
cdibS,2,0.01,4,14,-0.39867693622762507,3.753706219482422,0.505,0.9974888888888889
cdibS,2,0.01,4,15,-0.4183989077611403,3.8566830211639402,0.5036,0.9976888888888888
cdibS,2,0.01,4,16,-0.4370668106729334,3.9879575477600095,0.505,0.9975555555555555
cdibS,2,0.01,4,17,-0.45327489673441107,4.083073062133789,0.501,0.9976
cdibS,2,0.01,4,18,-0.47111555472287264,4.179378469848633,0.4986,0.9978444444444444
cdibS,2,0.01,4,19,-0.48516437748995694,4.283851690673828,0.498,0.9977333333333334
cdibS,2,0.01,4,20,-0.5006900971802798,4.3627127830505374,0.4974,0.9974
cdibS,2,0.01,4,21,-0.5153355598666451,4.444090322875977,0.4946,0.9978666666666667
cdibS,2,0.01,4,22,-0.5287454032030973,4.516449704742431,0.4946,0.9975111111111111
cdibS,2,0.01,4,23,-0.5430227910475297,4.590128781890869,0.492,0.9976222222222222
cdibS,2,0.01,4,24,-0.5548978682171215,4.687964339447022,0.4928,0.9977555555555555
cdibS,2,0.01,4,25,-0.5658293245922436,4.717699002838135,0.4918,0.9975333333333334
cdibS,2,0.01,4,26,-0.5781277502666821,4.799388096618652,0.4908,0.9975333333333334
cdibS,2,0.01,4,27,-0.5895177079070698,4.8367104164123536,0.4888,0.9978444444444444
cdibS,2,0.01,4,28,-0.5996773981267756,4.896036936950684,0.4914,0.9973555555555556
cdibS,2,0.01,4,29,-0.6097729399420998,4.941126456451416,0.4884,0.9977333333333334
cdibS,2,0.01,4,30,-0.6199209345817566,4.999025445556641,0.4878,0.9975111111111111
cdibS,2,0.01,4,31,-0.6288338793407787,5.030199796295166,0.4888,0.9978666666666667
cdibS,2,0.01,4,32,-0.6375019675601612,5.089068151855469,0.486,0.9976666666666667
cdibS,2,0.01,4,33,-0.6457697383707219,5.117811544036865,0.486,0.9976888888888888
cdibS,2,0.01,4,34,-0.655054739631306,5.159847252655029,0.4872,0.9975111111111111
cdibS,2,0.01,4,35,-0.6623638417330655,5.187736629486084,0.4872,0.9978666666666667
cdibS,2,0.01,4,36,-0.6692160120530561,5.225736165618897,0.4874,0.9979333333333333
cdibS,2,0.01,4,37,-0.6764673816420815,5.252863453674316,0.4864,0.9978
cdibS,2,0.01,4,38,-0.6839183386629278,5.299960749053955,0.4874,0.9977555555555555
cdibS,2,0.01,4,39,-0.6911236973502419,5.323487075805664,0.4856,0.9973555555555556
cdibS,2,0.01,4,40,-0.6994835512594744,5.3509279640197756,0.4874,0.9978
cdibS,2,0.01,4,41,-0.7050918634588068,5.368153518676758,0.485,0.9980888888888889
cdibS,2,0.01,4,42,-0.7094887401060624,5.393745342254639,0.484,0.9976222222222222
cdibS,2,0.01,4,43,-0.7159807311664929,5.429635127258301,0.4826,0.9977555555555555
cdibS,2,0.01,4,44,-0.7230607586513866,5.451513063049316,0.4826,0.9975555555555555
cdibS,2,0.01,4,45,-0.7264769411087036,5.464963508605957,0.485,0.9977111111111111
cdibS,2,0.01,4,46,-0.7320324013059789,5.49414024887085,0.4838,0.9975111111111111
cdibS,2,0.01,4,47,-0.7374767632484436,5.515415104675293,0.486,0.9981333333333333
cdibS,2,0.01,4,48,-0.742516413601962,5.530202187347412,0.4832,0.9978444444444444
cdibS,2,0.01,4,49,-0.7475213403181596,5.545406623077392,0.4826,0.9980444444444444
cdibS,2,0.01,4,50,-0.75127117803747,5.575791388702393,0.4832,0.9979333333333333
cdibS,2,0.01,4,51,-0.7554823070742868,5.596158368682861,0.4842,0.9979111111111111
cdibS,2,0.01,4,52,-0.7613204358534379,5.60863159866333,0.4842,0.9980444444444444
cdibS,2,0.01,4,53,-0.7646000502846457,5.6144858161926265,0.481,0.9978666666666667
cdibS,2,0.01,4,54,-0.7691040525609797,5.6499970909118655,0.481,0.9976888888888888
cdibS,2,0.01,4,55,-0.7732359015031295,5.65437233581543,0.4818,0.9978444444444444
cdibS,2,0.01,4,56,-0.7779569724169645,5.693875216674805,0.4812,0.9980444444444444
cdibS,2,0.01,4,57,-0.7797348535320976,5.680621493530273,0.4812,0.9975777777777778
cdibS,2,0.01,4,58,-0.7828278332103382,5.705400227355957,0.4802,0.9980444444444444
cdibS,2,0.01,4,59,-0.7856409601948477,5.71833235244751,0.4786,0.9981111111111111
cdibS,2,0.01,4,60,-0.79281508881829,5.723957495880127,0.4818,0.9979333333333333
cdibS,2,0.01,4,61,-0.7940157259854403,5.735220860290528,0.478,0.9980222222222223
cdibS,2,0.01,4,62,-0.7981088192853061,5.764201573944092,0.4798,0.9979555555555556
cdibS,2,0.01,4,63,-0.7988797878438776,5.760545899200439,0.4792,0.9975555555555555
cdibS,2,0.01,4,64,-0.8030280366897583,5.761616416931153,0.481,0.9980666666666667
cdibS,2,0.01,4,65,-0.8054556519855153,5.804865061950683,0.4776,0.998
cdibS,2,0.01,4,66,-0.809021689380299,5.789560222625733,0.4794,0.998
