experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,gamma,clfs,run,,epochs,train_H_Q_xCz_toagg,train_h_acc_toagg,train_DIQ_xz_toagg,train_H_Q_yCz_toagg,train_DIQ_yz_toagg,train_aux_loss_toagg,valid_H_Q_xCz_toagg,valid_h_acc_toagg,valid_DIQ_xz_toagg,valid_H_Q_yCz_toagg,valid_DIQ_yz_toagg,valid_aux_loss_toagg,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,valid_loglike_toagg,train_acc_toagg,train_H_zCx_toagg,train_I_xz_toagg,valid_H_zCx_toagg,valid_I_xz_toagg
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,2,transformer,42,,,,0.06376154390587048,3.258166478438811,0.4820860681886023,,,,2.4176024198532104,0.9043256044387817,0.5240388631820678,0.5458570310168797,2.946156845855713,0.4866,-1.6786676410061725,0.9941777777777778,1718.5052531849253,482.0860446583141,1687.59619140625,524.0388488769531
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,2,transformer,43,,,,0.060819985302673144,3.2611080299724233,0.4809333441609686,,,,2.4140491008758547,0.9078789234161377,0.520985233783722,0.5417486368815104,2.939860464859009,0.4906,-1.6764221617736796,0.9948222222222223,1717.740284312855,480.9333204789595,1708.072412109375,520.9851959228515
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,2,transformer,44,,,,0.061452069277451796,3.2604759443889963,0.47939616949720815,,,,2.411015844345093,0.9109121799468994,0.520250889658928,0.5408851696120368,2.9344952228546144,0.4854,-1.6732120901966832,0.9944,1719.388300115412,479.3961469476873,1704.760009765625,520.2508666992187
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,2,transformer,45,,,,0.061616730241274294,3.260311297395013,0.47803036733107135,,,,2.403298282623291,0.9186297416687011,0.5194524943828582,0.539651110596127,2.9266751125335695,0.4912,-1.6683468447096732,0.9944,1721.8144198330965,478.0303448763761,1701.8368774414062,519.4524780273438
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,2,transformer,46,,,,0.06143853280015967,3.2604894881898705,0.47734067792242224,,,,2.39958279132843,0.922345232963562,0.5188632786273957,0.5387603046311272,2.9220556480407716,0.4826,-1.6655553138597465,0.9942888888888889,1719.912031693892,477.3406552401456,1700.8677124023438,518.8632629394531
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,2,transformer,47,,,,0.060652029742910105,3.2612759958614004,0.47617215663194656,,,,2.4126569509506224,0.9092710733413696,0.5176695168018342,0.5368126734627617,2.9345232219696045,0.4926,-1.675028524713715,0.9942666666666666,1722.393837668679,476.1721340526234,1704.0292724609376,517.6694946289062
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,2,transformer,48,,,,0.05917775944213976,3.262750265273181,0.4749983450905843,,,,2.4239995002746584,0.897928524017334,0.5171246469020844,0.5341461354679532,2.945435467529297,0.485,-1.682971668331316,0.9946888888888888,1725.0721546519887,474.9983218799938,1702.674609375,517.1246215820313
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,2,transformer,49,,,,0.06051114074547182,3.261416876857931,0.47446672211993823,,,,2.4131502151489257,0.9087778091430664,0.5166224211454391,0.5350078042984009,2.933669221496582,0.49,-1.6751585233478363,0.9938666666666667,1723.0669694380326,474.4666994268244,1700.36689453125,516.6223876953125
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,0,,,,3.315712281248786,0.006215743043205955,2.3586397387764673,,,,2.409079742431641,0.9128482818603516,1.2221991181373597,5.676732320404053,3.6291531436920166,0.414,-1.6680314783866517,0.3131555555555556,171.53028964996338,2358.63962763006,1040.7823181152344,1222.1990600585937
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,1,,,,2.4031557982618157,0.9187722260301764,1.1018202033909885,,,,2.3408477544784545,0.9810802698135376,1.0143717646598815,3.5051488410102,3.353231531906128,0.43,-1.6207469150592106,0.4381111111111111,1106.7322491732511,1101.8201488148081,1195.984423828125,1014.3717041015625
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,2,,,,2.075636599551548,1.2462914247404446,0.969235630875284,,,,2.263800573348999,1.0581274509429932,0.9524674773216247,3.045013257768419,3.2138963417053223,0.4512,-1.5670682062985841,0.5136,1185.3546808416193,969.2355811379173,1170.7558227539062,952.467431640625
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,3,,,,1.7917971936139194,1.5301308306780728,0.9067161374471404,,,,2.205589270591736,1.1163387537002563,0.895852243900299,2.69843179397583,3.1003622604370116,0.4618,-1.52765442880186,0.5823333333333334,1215.1979259144175,906.7160921963779,1222.7431518554688,895.8522033691406
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,4,,,,1.5298035632480274,1.7921244610439648,0.8681350695815954,,,,2.213315224647522,1.1086127996444701,0.8585866689682007,2.3977269827948677,3.0691869510650633,0.4642,-1.5318628681697883,0.6480666666666667,1245.3946616432884,868.1350284923207,1256.3163696289062,858.5866333007813
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,5,,,,1.2830222127112476,2.038905833255161,0.8439128812063824,,,,2.1859068393707277,1.1360211849212647,0.8349149286746979,2.1269175069597033,3.0191984680175783,0.4768,-1.5135907265855815,0.7096666666666667,1258.4066952792082,843.9128438776189,1283.4787109375,834.9148864746094
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,6,,,,1.0535605570132083,2.2683674666014584,0.8204356723211028,,,,2.214028024673462,1.1078999996185304,0.829499465227127,1.8739078672620986,3.0403625316619873,0.469,-1.5320580245154605,0.7683555555555556,1282.3598882501776,820.4356349598278,1269.8826416015625,829.4994201660156
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,7,,,,0.8664025467905131,2.4555254876613617,0.8004428859461438,,,,2.2325000762939453,1.0894279479980469,0.8039228558540344,1.666777863438924,3.034372441101074,0.4718,-1.5456410753777163,0.8161111111111111,1308.1052301580255,800.4428482055664,1299.4401123046875,803.9228149414063
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,8,,,,0.6908905323256146,2.631037489934401,0.7758217271078717,,,,2.232368564605713,1.0895594596862792,0.7880982398986817,1.4666330436282689,3.0162576774597167,0.4776,-1.544042424888066,0.8615777777777778,1342.5095200972123,775.8216927268288,1321.3566528320312,788.0982055664062
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,9,,,,0.5435629060322588,2.778365118937059,0.7537272802808068,,,,2.290019702911377,1.0319083213806153,0.7712209403514863,1.2971567333221437,3.0567026184082033,0.4708,-1.583804374902822,0.8984666666666666,1378.5314372669566,753.7272456776012,1337.8317260742188,771.2208984375
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,10,,,,0.4467879164625298,2.8751400980082424,0.7326299995183945,,,,2.3127169370651246,1.0092110872268676,0.7413293659687042,1.1793751908832126,3.050022180175781,0.4728,-1.5999063367016921,0.9208444444444445,1404.3787175958807,732.6299646550959,1398.6474609375,741.3293334960938
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,11,,,,0.3658249500122937,2.9561030783436517,0.7104149440472777,,,,2.3068129301071165,1.0151150941848754,0.7151089906692505,1.0762982845730251,3.0183162677764894,0.4764,-1.5960969534179155,0.9396888888888889,1437.9017375599253,710.4149128306996,1448.70166015625,715.1089660644532
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,12,,,,0.30007425289262424,3.0218537802045997,0.6879916258833625,,,,2.326944661140442,0.9949833631515503,0.7023838818073272,0.9880416207419501,3.0276269081115723,0.478,-1.6113941567231274,0.9530222222222222,1474.9735620672052,687.9915937943892,1455.7568237304688,702.3838439941406
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,13,,,,0.255786550485275,3.0661414726213976,0.669476829469204,,,,2.3612760066986085,0.9606520175933838,0.6767664849758148,0.9252772827572293,3.03469328994751,0.4766,-1.6340437665577778,0.9626444444444444,1497.580012928356,669.4767983176491,1513.1681640625,676.7664489746094
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,14,,,,0.2202522371980277,3.1016757894646036,0.6510648625818166,,,,2.3678802251815796,0.9540477991104126,0.6626631259918213,0.8712713225470649,3.028966571807861,0.4786,-1.6398498486876423,0.9700222222222222,1525.9002283269708,651.0648318204013,1530.4376220703125,662.6630920410156
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,15,,,,0.1933073950084773,3.1286206326701422,0.635192712599581,,,,2.3982202053070067,0.9237078189849853,0.6507452666759491,0.828522795952691,3.0460761672973633,0.4766,-1.6599859776110504,0.9746666666666667,1544.868935324929,635.192678971724,1538.9303833007812,650.7452331542969
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,16,,,,0.17084334418177605,3.151084683158181,0.6196919307112694,,,,2.3993590593338014,0.922568964958191,0.637258094549179,0.790529384220971,3.033763521194458,0.4796,-1.6608222537721842,0.9795333333333334,1567.3051799427378,619.6919028542259,1556.1235717773438,637.2580627441406
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,17,,,,0.1543157808482647,3.167612238363786,0.6059742651202462,,,,2.397566890716553,0.9243611335754395,0.6206477344036102,0.7602875508838229,3.014976569366455,0.479,-1.6593043525745619,0.9813777777777778,1583.9448921897194,605.9742334539241,1599.6002197265625,620.6477111816406
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,18,,,,0.14380676265467296,3.178121255202727,0.5957185239954428,,,,2.4034300327301024,0.9184979915618896,0.615301787853241,0.7395106516626146,3.0147819484710694,0.4838,-1.6628924878536264,0.9832666666666666,1595.5336955677378,595.7184947620739,1580.8927368164063,615.3017517089844
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,19,,,,0.1307750524614345,3.191152962771329,0.5846100131219084,,,,2.4111934900283813,0.9107345342636108,0.6021552503108978,0.7154044330173068,3.009457540130615,0.4772,-1.6683128061063595,0.9846444444444444,1608.8778658780184,584.6099839643998,1622.3371704101562,602.1552124023438
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,20,,,,0.12269653913310984,3.1992314837195654,0.5747952319004319,,,,2.403128147125244,0.918799877166748,0.5961325526237488,0.6975115795771281,2.9952886615753176,0.483,-1.6626605312688512,0.9864888888888889,1620.559635509144,574.7952034690163,1613.5522338867188,596.13251953125
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,21,,,,0.11445432545786555,3.2074736952781677,0.5661810805851762,,,,2.418833041191101,0.9030949831008911,0.5868287324905396,0.6806169068124559,3.001899350738525,0.48,-1.6737002236571688,0.9869333333333333,1628.8713073730469,566.1810531616211,1638.2255981445312,586.8287109375
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,22,,,,0.1094653070480986,3.212462706999345,0.5583394379778341,,,,2.4208064794540407,0.9011215448379517,0.5794314086437226,0.6677818334579467,2.9978662437438963,0.4792,-1.6760408899370334,0.9879555555555556,1637.5361896861684,558.3394130359997,1647.212939453125,579.4313842773438
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,23,,,,0.10316354713656685,3.218764478510076,0.5505631308663975,,,,2.430465507507324,0.8914625167846679,0.5768602371215821,0.6537189981460572,3.0038733390808106,0.4806,-1.681975436067616,0.9888444444444444,1647.9286290949042,550.5631041093307,1628.330224609375,576.860205078125
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,24,,,,0.09855667442422021,3.2233713540163906,0.54431287470189,,,,2.4485941171646117,0.8733339071273803,0.5718212187290191,0.6428626960012648,3.0140667205810545,0.4812,-1.692533954313539,0.9898666666666667,1654.0516579367898,544.3128502585671,1629.9017333984375,571.82119140625
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,25,,,,0.09668265647170218,3.2252453619783576,0.5392245812849565,,,,2.449591135978699,0.8723368883132935,0.5635666131973267,0.6358774712244669,3.0083316074371336,0.4854,-1.6942924352110014,0.9889111111111111,1656.2787725275214,539.2245525013317,1657.68671875,563.5665893554688
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,26,,,,0.08978436836464838,3.2321436513553965,0.5320918566801331,,,,2.4571973085403442,0.864730715751648,0.5583325743675231,0.6218220700158014,3.012499042129517,0.482,-1.7008063222029204,0.9908,1671.190464366566,532.0918319008567,1666.5415405273438,558.3325500488281
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,27,,,,0.08631837723607366,3.2356096424839715,0.5274765755642544,,,,2.455169606208801,0.8667584180831909,0.5520227253437042,0.6138099718411764,3.004442654037476,0.4812,-1.6996100255929287,0.9909111111111111,1671.9047629616477,527.4765517494895,1687.2679077148437,552.0226989746094
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,28,,,,0.08576150060716001,3.2361665313894097,0.5226514430885966,,,,2.463251233100891,0.8586767911911011,0.5499908328056335,0.6084154471397399,3.0094632232666014,0.4822,-1.7044994500765245,0.9916444444444444,1677.214739712802,522.6514178189365,1675.3320434570312,549.9908081054688
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,29,,,,0.08185312604870308,3.2400748919356954,0.518189709294926,,,,2.4447906255722045,0.8771373987197876,0.5463770627975464,0.60004496445126,2.9882835647583006,0.4848,-1.6923193310527525,0.9922222222222222,1682.125961303711,518.1896844343705,1677.2101928710938,546.3770324707032
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,30,,,,0.08130661156875166,3.240621415051547,0.5145931006832556,,,,2.4582585096359253,0.8636695146560669,0.5421100735664368,0.5959110935635037,2.996107830810547,0.4828,-1.7007009061057012,0.9914888888888889,1684.2287042791193,514.5930782664906,1691.4406127929688,542.1100463867188
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,31,,,,0.0793342488733205,3.2425937869332055,0.5109916190532121,,,,2.4472942113876344,0.8746338129043579,0.5401906430721283,0.5903296971321106,2.9837393005371093,0.4766,-1.6934568466169775,0.9925111111111111,1686.9603770862925,510.9915948347612,1684.9966796875,540.1906188964844
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,32,,,,0.07567474838684905,3.2462532709945333,0.5071964321488683,,,,2.4532148122787474,0.8687132120132446,0.5380432307720184,0.5828538755628798,2.9873573181152344,0.4794,-1.697449907803014,0.9928444444444444,1695.6839571866121,507.19641043923116,1679.3347290039062,538.0432067871094
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,33,,,,0.07524929233742031,3.24667874249545,0.5046527646481991,,,,2.460698103904724,0.8612299203872681,0.5337720394134522,0.5798858130984836,2.9900361419677735,0.4784,-1.7022733941275532,0.9928444444444444,1692.1659282337534,504.6527408253063,1701.8524047851563,533.7720092773437
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,34,,,,0.07412228872999549,3.247805733572353,0.5015362480824644,,,,2.4560909986495973,0.8658370256423951,0.5313264846801757,0.5756649169286092,2.9838037044525145,0.4786,-1.699648870404825,0.9926,1697.6111255992544,501.53622540560633,1701.7355590820312,531.3264587402343
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,35,,,,0.07401707785373385,3.2479109466075897,0.49906701865521347,,,,2.466549038887024,0.8553789854049683,0.5298230350017548,0.5731067063013713,2.992247055053711,0.4764,-1.706542686907303,0.9929777777777777,1699.9993910356002,499.06699614091355,1698.812939453125,529.8230133056641
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,36,,,,0.0704808651723645,3.251447154717012,0.49632157588546927,,,,2.4513477325439452,0.8705802917480469,0.5269088029861451,0.5668121551619636,2.974282919692993,0.4808,-1.6961115166273726,0.9931555555555556,1702.5820007324219,496.3215522766113,1707.181787109375,526.9087738037109
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,37,,,,0.06907799365845593,3.252850031310862,0.49338416484269226,,,,2.4700711965560913,0.8518568277359009,0.5253994792699814,0.5624784753163655,2.9925301982879637,0.4788,-1.7098057415617398,0.9940444444444444,1709.4760825417259,493.38414486971766,1704.3971313476563,525.3994537353516
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,38,,,,0.06937389342452992,3.2525541321797804,0.4917094456878575,,,,2.450908136367798,0.8710198879241944,0.5234260708093643,0.561078603861067,2.971773178100586,0.4852,-1.6967889834240582,0.9936666666666667,1706.7090703790839,491.7094216780229,1712.6758056640624,523.4260437011719
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,39,,,,0.06757898768410087,3.2543490447781305,0.4898390509188175,,,,2.450653600692749,0.8712744235992431,0.5214299261569977,0.5573689530054728,2.966646086883545,0.4804,-1.694620931625552,0.9935777777777778,1709.6148695512252,489.8390277515758,1718.6298095703125,521.4298919677734
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,40,,,,0.06647398195822131,3.255454039031809,0.48755923387679184,,,,2.449291229248047,0.8726367950439453,0.5197681993246078,0.5540403286933899,2.965837753677368,0.479,-1.6952145265985927,0.9937333333333334,1714.8155115300958,487.5592110373757,1717.233203125,519.768179321289
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,41,,,,0.06649070525203239,3.2554373226382514,0.4860969063910571,,,,2.4646888732910157,0.8572391510009766,0.5189422458410263,0.5525740626758999,2.9804884033203125,0.4826,-1.7059397258142839,0.9944222222222222,1714.0580804998224,486.0968836004084,1714.7714233398438,518.9422271728515
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,42,,,,0.06536154444752769,3.2565664703195747,0.4845383746380156,,,,2.461746883392334,0.8601811408996582,0.5176519930362702,0.5499205406400892,2.9763575523376464,0.4812,-1.703971418985224,0.9940666666666667,1716.1617126464844,484.5383529663086,1717.8964599609376,517.651968383789
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,43,,,,0.06537023110484536,3.2565577951344578,0.48322901265187695,,,,2.474483680725098,0.8474443435668946,0.5165633440017701,0.5485867320484585,2.9878606376647947,0.4744,-1.712701054770663,0.9939111111111111,1717.2704883922231,483.2289889942516,1716.9622314453125,516.5633178710938
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,44,,,,0.06457141697914763,3.2573566111651333,0.4818654771555554,,,,2.47888343334198,0.8430445909500122,0.5157021075487137,0.5464461159494188,2.992094401550293,0.4798,-1.716234939708085,0.9944444444444445,1718.3709453235972,481.86545354669744,1717.6237182617188,515.7020751953125
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,45,,,,0.06404847042127089,3.257879563353278,0.48041127215732227,,,,2.472911834716797,0.8490161895751953,0.5148471176624299,0.5444729161368476,2.983804264831543,0.485,-1.7110794210099953,0.9946444444444444,1722.2976351651278,480.4112486405806,1713.1418701171874,514.8470977783203
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,46,,,,0.06401517885652455,3.2579128525473853,0.4798721911554987,,,,2.484748029708862,0.8371799945831299,0.5140061110258103,0.5438697216245864,2.994964353942871,0.4768,-1.7193976810789646,0.994,1717.9197623512962,479.8721681074663,1715.5227905273437,514.0060791015625
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,47,,,,0.06332351275804368,3.2586045129732653,0.47886439717628737,,,,2.4598554372787476,0.8620725870132446,0.5130469650030136,0.5421179782973395,2.9706434062957765,0.4858,-1.7032085820585325,0.9942,1720.9532845237038,478.86437606811523,1718.394775390625,513.0469421386719
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,48,,,,0.06357612592083486,3.2583518868142907,0.4779961268332871,,,,2.46577730178833,0.8561507225036621,0.5120948344469071,0.541568147415585,2.9743133125305175,0.4778,-1.7064122032285864,0.9944666666666667,1719.3920607133346,477.99610311334783,1721.0409301757813,512.0948120117188
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,1,transformer,49,,,,0.06338486282832244,3.258543158119375,0.4771237424151464,,,,2.476859474182129,0.8450685501098633,0.511327862739563,0.5405163693004185,2.983450743865967,0.4774,-1.7132768314070261,0.9944222222222222,1721.157602483576,477.1237203424627,1721.9931396484376,511.3278381347656
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,transformer,0,,,,3.2587803818962793,0.06314764239571312,2.32842855155468,,,,2.37294921875,0.9489788055419922,1.1916902899742126,5.58949154832628,3.563673140335083,0.4242,-1.6439039706649259,0.3124222222222222,179.2795310453935,2328.428440440785,1119.9373413085937,1191.6902465820312
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,0,transformer,1,,,,2.393126606941223,0.928801417350769,1.1047090522267602,,,,2.267432379722595,1.054495644569397,1.0312583327293396,3.4981133175743953,3.2973685836791993,0.4532,-1.570566247133445,0.43624444444444443,1112.6233284690163,1104.7089961658824,1139.8781616210938,1031.2582946777343
