experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,gamma,clfs,,epochs,run_count,train_H_Q_xCz_mean,train_H_Q_xCz_std,train_h_acc_mean,train_h_acc_std,train_DIQ_xz_mean,train_DIQ_xz_std,train_H_Q_yCz_mean,train_H_Q_yCz_std,train_DIQ_yz_mean,train_DIQ_yz_std,train_aux_loss_mean,train_aux_loss_std,valid_H_Q_xCz_mean,valid_H_Q_xCz_std,valid_h_acc_mean,valid_h_acc_std,valid_DIQ_xz_mean,valid_DIQ_xz_std,valid_H_Q_yCz_mean,valid_H_Q_yCz_std,valid_DIQ_yz_mean,valid_DIQ_yz_std,valid_aux_loss_mean,valid_aux_loss_std,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,valid_loglike_mean,valid_loglike_std,train_acc_mean,train_acc_std,train_H_zCx_mean,train_H_zCx_std,train_I_xz_mean,train_I_xz_std,valid_H_zCx_mean,valid_H_zCx_std,valid_I_xz_mean,valid_I_xz_std
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.01,default,transformer,34,3,15.545776172117755,0.012008762791257241,0.1399301902809818,0.00047680592923758945,0.014047817750410599,0.012008762791256974,0.02350350669726278,0.0032917303541651548,3.298424518469608,0.0032917322194553917,-15.545776172117755,0.012008762791257241,15.599159653981525,0.0027649047331255246,0.11939449328838679,0.0008078766057704992,-0.039335664113362624,0.002764904733125685,2.995301683743795,0.06970879080611876,0.32662634054819745,0.06970879080611865,-15.599159653981525,0.0027649047331255246,-15.522298517071759,0.013205123073632028,-12.604173793538413,0.06816188256845557,0.48499999999999993,0.0070682388188289405,-2.076265171146346,0.04838762011272922,1.0,0.0,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.01,default,transformer,35,3,15.540302775122903,0.0014174135709521054,0.13982225813409002,0.00046989871734073847,0.019521214745261455,0.0014174135709522449,0.022878836748669997,0.0031630747680270856,3.299049186887163,0.003163083393084885,-15.540302775122903,0.0014174135709521054,15.594440015157062,0.007291481573865007,0.12002513058794946,0.00022006428137324256,-0.03461602528889974,0.007291481573864911,2.9966842889785767,0.07203619700699378,0.32524373531341555,0.07203619700699378,-15.594440015157062,0.007291481573865007,-15.51743199790672,0.004508297280807569,-12.59828190205892,0.06493538264685439,0.48479999999999995,0.006843975452907507,-2.0771437317871726,0.05009132047671566,1.0,0.0,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.01,default,transformer,36,3,15.539523388400221,0.0005135866356217971,0.13977677496000893,0.000473794486590009,0.020300601467941746,0.0005135866356217573,0.02237152019656743,0.0031223266943886264,3.299556508208766,0.003122326284144055,-15.539523388400221,0.0005135866356217971,15.595593802134196,0.01607758462235667,0.1179640047983479,0.0005595042859776668,-0.0357698122660319,0.01607758462235709,3.0072228988011678,0.07147362335405728,0.31470512549082436,0.07147362335405733,-15.595593802134196,0.01607758462235667,-15.517164278948748,0.0030890792200350616,-12.588937290445964,0.07153565019561499,0.48313333333333336,0.008617037387253992,-2.084409554762532,0.049852611301089554,1.0,0.0,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.01,default,transformer,37,3,15.540210582993247,0.002964117481986249,0.1398456486861092,0.0002208858315875021,0.01961340687491677,0.0029641174819868424,0.021852659357881003,0.003058975626212158,3.3000753639322338,0.0030589642039503444,-15.540210582993247,0.002964117481986249,15.58919115066528,0.0063215149839744335,0.11856550655976676,0.0013013700157603952,-0.02936716079711914,0.006321514983974431,3.0146462678909303,0.07035521715349785,0.307281756401062,0.0703552171534979,-15.58919115066528,0.0063215149839744335,-15.518366276945892,0.005808058389129791,-12.574941648356122,0.0675462914240992,0.4832666666666667,0.006885734044626876,-2.089639957253421,0.049006872581367954,1.0,0.0,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.01,default,transformer,38,3,15.539716803666316,0.0072079219773014,0.13964765874202553,0.0009749217670689821,0.020107186201846962,0.007207921977300852,0.02140030410902744,0.0029635052574745035,3.3005277153217434,0.00296349818189664,-15.539716803666316,0.0072079219773014,15.598386192321778,0.0057849131158557495,0.11983902377915452,0.0014198217862426874,-0.03856220245361328,0.0057849131158557495,3.0231050650278726,0.07303990176551473,0.29882295926411945,0.07303990176551481,-15.598386192321778,0.0057849131158557495,-15.51831910767732,0.010046238293336047,-12.575861232503255,0.07923294575822604,0.48353333333333337,0.008391265299901664,-2.0954450496135184,0.05105443033131416,1.0,0.0,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.01,default,transformer,39,3,15.53778675108245,0.0035423899704296108,0.13946271299401436,0.0008240335384948138,0.022037238785714813,0.0035423899704290734,0.02096531105538209,0.0028969884983740383,3.300962709116213,0.0028969890203048277,-15.53778675108245,0.0035423899704296108,15.59457524617513,0.010572363460920525,0.1180820654154519,0.003301142546958087,-0.03475125630696615,0.01057236346091963,3.026199412345886,0.07142277868291352,0.29572861194610595,0.07142277868291337,-15.59457524617513,0.010572363460920525,-15.516827871308502,0.006429906139376193,-12.568706521097818,0.07027675441242208,0.48293333333333327,0.008431686268673253,-2.0977228350448156,0.05000995965264845,1.0,0.0,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.01,default,transformer,40,3,15.5368844017838,0.0016028727322895038,0.13980260376616258,0.0007950985083654769,0.022939588084365383,0.0016028727322890217,0.02061617228371853,0.002857007373702153,3.3013118514508917,0.0028570064209652124,-15.5368844017838,0.0016028727322895038,15.598096307118732,0.0022282946672556605,0.11964674820821186,0.0009610714194943415,-0.03827231725056966,0.0022282946672557914,3.035434683163961,0.07125506146790285,0.28649334112803143,0.07125506146790281,-15.598096307118732,0.0022282946672556605,-15.516275012094004,0.0044174852460605015,-12.563113424173991,0.07307429183823894,0.4834,0.009245539465060976,-2.1040470319432263,0.04998897449927397,1.0,0.0,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.01,default,transformer,41,3,15.549437248345578,0.021248875764299808,0.13918704194197615,0.0006472014168996198,0.010386741522586706,0.021248875764299596,0.020250881831585008,0.0028251200495215743,3.3016771421287996,0.002825116397564792,-15.549437248345578,0.021248875764299808,15.597492758433026,0.0044785282272065165,0.11831923059402333,0.0015762183033991711,-0.037668768564860025,0.004478528227206114,3.039836796124776,0.06975970699761555,0.282091228167216,0.06975970699761551,-15.597492758433026,0.0044785282272065165,-15.529198907357674,0.021756600117087455,-12.557772122192382,0.06595265064286548,0.48293333333333327,0.008431686268673253,-2.1072010096769644,0.0489678852411876,1.0,0.0,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.01,default,transformer,42,3,15.538132346037662,0.00481204180912229,0.13933019434535676,0.00020501391042425404,0.021691643830501674,0.004812041809122702,0.019945910013506582,0.002778423053520884,3.301982121034102,0.0027784152102873663,-15.538132346037662,0.00481204180912229,15.586620553334555,0.00809348561871085,0.1202473009293003,0.0014561328301263819,-0.026796563466389974,0.00809348561871047,3.0431899229685464,0.07511032643017249,0.2787381013234456,0.07511032643017233,-15.586620553334555,0.00809348561871085,-15.518193391644514,0.006342105442924026,-12.543850127665202,0.08405747239338508,0.48413333333333336,0.009300179209742859,-2.1094666553571293,0.05261290585463894,1.0,0.0,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.01,default,transformer,43,3,15.537753538651899,0.002839560155436438,0.1397226234679977,0.0006151355622716191,0.022070451216264206,0.0028395601554367083,0.019654407917352564,0.002773103901190456,3.3022736130338726,0.002773105839621302,-15.537753538651899,0.002839560155436438,15.586983744303387,0.0027313980055895444,0.11981710094752189,0.000342323767316639,-0.027159754435221353,0.0027313980055900153,3.0479641358057656,0.07583015100951826,0.2739638884862264,0.0758301510095183,-15.586983744303387,0.0027313980055895444,-15.518111264151115,0.003891019221338563,-12.539581991068522,0.07565448166093437,0.48446666666666666,0.008554141297250895,-2.112653011312624,0.0528971306618223,1.0,0.0,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.01,default,transformer,44,3,15.537511569080932,0.0020899713532573994,0.1393911970533578,0.0005822180715487027,0.022312420787233295,0.0020899713532570563,0.019350210825602215,0.002720803529957876,3.3025778098539873,0.002720813924409611,-15.537511569080932,0.0020899713532573994,15.594862365722657,0.002394716035746551,0.11959293762147717,0.0010922106952743814,-0.03503837585449219,0.0023947160357464165,3.053561806678772,0.0745274898713426,0.2683662176132202,0.07452748987134238,-15.594862365722657,0.002394716035746551,-15.518167200272172,0.0045847150075040135,-12.541714573669433,0.07541262505739918,0.48360000000000003,0.005786190456595789,-2.116681594164451,0.052017383530263424,1.0,0.0,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.01,default,transformer,45,3,15.538302959817827,0.0024707130068693513,0.13933868651564993,0.0002293771927229415,0.02152103005033551,0.0024707130068692324,0.019097119305198165,0.0026974515192709253,3.3028309110439182,0.0026974461871541295,-15.538302959817827,0.0024707130068693513,15.586143366495769,0.004486965809583903,0.12058924016034987,0.001446271131963107,-0.02631937662760417,0.004486965809583649,3.0566364526748657,0.07273857989889058,0.26529157161712646,0.07273857989889046,-15.586143366495769,0.004486965809583903,-15.519213326122143,0.0050351448202576084,-12.529947346496582,0.07784201364430371,0.48433333333333334,0.00739278927965172,-2.1187233292366305,0.05093964084048242,1.0,0.0,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.01,default,transformer,46,3,15.544948390035918,0.013211347370407205,0.13926902476064687,0.0003946672945746267,0.014875599832245798,0.013211347370407026,0.018880763450976123,0.002658147614967246,3.3030472623579428,0.0026581392393791588,-15.544948390035918,0.013211347370407205,15.589500999450683,0.01446027755737253,0.11824330736758988,0.0019593686082582684,-0.029677009582519526,0.014460277557373046,3.0620505491892493,0.07541088177070888,0.25987747510274256,0.07541088177070908,-15.589500999450683,0.01446027755737253,-15.526076957080983,0.011298035968425487,-12.527953555806477,0.08945121720541017,0.4832666666666667,0.008372176140844952,-2.1224617175439833,0.052666745766472414,1.0,0.0,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.01,default,transformer,47,3,15.537775169719348,0.0018270858170718893,0.1391833242997408,0.00029473741367599845,0.022048820148814808,0.0018270858170721042,0.01866950639029683,0.002635052668307126,3.3032585210872423,0.0026350641580081295,-15.537775169719348,0.0018270858170718893,15.605037784576416,0.019495092397066986,0.1188571466533042,0.0009583484677620358,-0.04521379470825196,0.01949509239706699,3.068047380447388,0.07083152025985683,0.25388064384460446,0.0708315202598568,-15.605037784576416,0.019495092397066986,-15.519112996927896,0.0009900905080347958,-12.537498236592612,0.09051358363816371,0.48133333333333334,0.008122397018942958,-2.126598748952335,0.049562251438191735,1.0,0.0,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.01,default,transformer,48,3,15.53725110400807,0.0012865984637921647,0.1391394357253218,0.00013258362392043485,0.022572885860096325,0.00128659846379253,0.018465295232917095,0.002630523482731167,3.3034627356312494,0.002630514977328646,-15.53725110400807,0.0012865984637921647,15.59227622350057,0.011255341784092206,0.11873813699586977,0.002472446169139218,-0.0324522336324056,0.011255341784091833,3.069417874018351,0.07212478603429738,0.25251015027364093,0.07212478603429757,-15.59227622350057,0.011255341784092206,-15.518783588720252,0.0038923815305292484,-12.52336095123291,0.06865469760498319,0.48433333333333334,0.008285730706059268,-2.1275982585564397,0.05046420773629267,1.0,0.0,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.01,default,transformer,49,3,15.537394765651586,0.0005442212442549125,0.13880668356793974,0.0003261279648542514,0.02242922421657678,0.0005442212442554349,0.018266203506341713,0.0025989925867130363,3.303661817854101,0.002598995155673174,-15.537394765651586,0.0005442212442549125,15.589344882965088,0.005881376061203157,0.11689225355320698,0.0018601329175980878,-0.029520893096923826,0.0058813760612029175,3.0719222386678062,0.07206644073012529,0.2500057856241862,0.07206644073012518,-15.589344882965088,0.005881376061203157,-15.519116023028339,0.002932029466224501,-12.51791299235026,0.0722935478473063,0.48333333333333334,0.007032306402122545,-2.129247025649631,0.050421983621800275,1.0,0.0,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,0.0,default,transformer,0,3,15.835003527727993,0.025130031558759522,0.14044638629599568,0.0017730996995377875,-0.27517953785983,0.025130031558759543,3.096869703495141,0.07182204485704868,0.22505832079685092,0.07182204485704874,-15.835003527727993,0.025130031558759522,15.778061040242513,0.08982103984898686,0.11767321884110787,0.0005508219694540988,-0.21823705037434896,0.08982103984898704,2.421781810124715,0.043575531173387604,0.900146214167277,0.04357553117338776,-15.778061040242513,0.08982103984898686,-12.737438953880028,0.05759999003755433,-13.357089377848306,0.13488955015172835,0.4142666666666666,0.011900140055198252,-1.6784243325257053,0.03162768347342781,0.33724444444444446,0.004619497059899423,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,0.0,default,transformer,1,3,15.665009588906258,0.029627933511708553,0.13761869754879621,0.00011134761585490423,-0.1051855990380952,0.0296279335117091,2.1358356087496784,0.030382484694133696,1.1860924155423136,0.03038248469413378,-15.665009588906258,0.029627933511708553,15.682809416453045,0.06161046064673821,0.11970426005223518,0.002071127560191828,-0.12298542658487956,0.06161046064673815,2.3484539508819577,0.04290997476224428,0.9734740734100341,0.04290997476224428,-15.682809416453045,0.06161046064673821,-13.529151480837221,0.021750667020606587,-13.3349722752889,0.025978491553741503,0.43793333333333334,0.009200724609145398,-1.628049125698628,0.028088997398718882,0.48806666666666665,0.008651353993793458,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,0.0,default,transformer,2,3,15.608496311939122,0.02062324298882346,0.1333390052872475,0.0010101633459854717,-0.04867232207095984,0.02062324298882402,1.7533798931222975,0.04352266210977797,1.5685481311696947,0.04352266210977797,-15.608496311939122,0.02062324298882346,15.66880432764689,0.0382000721153323,0.11893335459183672,0.0014363956498331016,-0.10898033777872722,0.03820007211533206,2.2729782819747926,0.042895939040857416,1.0489497423171998,0.04289593904085738,-15.66880432764689,0.0382000721153323,-13.855192983387134,0.023388781581997337,-13.397094143676759,0.07491481772433162,0.45480000000000004,0.011133732527773424,-1.5751114077623622,0.03116721835763442,0.5882000000000001,0.013048135006984452,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,0.0,default,transformer,3,3,15.577452677668946,0.017354543763553137,0.13306908221073518,0.0007326282610237172,-0.0176286878007831,0.017354543763552863,1.4179558848792855,0.04726398964986391,1.9039721367034044,0.04726398497478133,-15.577452677668946,0.017354543763553137,15.604018688201904,0.008728260839217534,0.11883076333211856,0.0011406153133533459,-0.044194698333740234,0.00872826083921753,2.2681830724080405,0.016463979669365622,1.053744951883952,0.01646397966936549,-15.604018688201904,0.008728260839217534,-14.159631784396701,0.030054504366512576,-13.33634604136149,0.014392781340643998,0.4604,0.003671511950137175,-1.5722916636375013,0.011256001712889858,0.6827407407407408,0.014776179250774865,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,0.0,default,transformer,4,3,15.560378479235098,0.016987830687496333,0.13481997118150493,0.0014278090725158771,-0.0005544893669359613,0.016987830687496663,1.125745264869748,0.0485060564131146,2.1961827549067414,0.04850605082489366,-15.560378479235098,0.016987830687496333,15.59845895767212,0.007659013853299309,0.1198367460823615,0.0008166825000172188,-0.03863496780395508,0.007659013853298935,2.3018722772598266,0.05233499579442457,1.0200557470321654,0.052334995794424716,-15.59845895767212,0.007659013853299309,-14.43475906858091,0.03171060793296604,-13.297299866231283,0.05926471791608508,0.4587333333333334,0.011676186592091303,-1.5954064017259622,0.03759122834645806,0.7682592592592593,0.01356686838203544,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,0.0,default,transformer,5,3,15.542024789434493,0.013410389151757119,0.13616017657187476,0.0012892935292979986,0.01779920043367328,0.013410389151757303,0.8792819202397809,0.060917367769791585,2.4426461069872887,0.06091736680403112,-15.542024789434493,0.013410389151757119,15.594538307189941,0.011449961425822422,0.11985961795432458,0.002355595130934732,-0.03471431732177734,0.011449961425822072,2.3076355616251627,0.0344423788689605,1.0142924626668295,0.03444237886896031,-15.594538307189941,0.011449961425822422,-14.66280832881221,0.048750235422467564,-13.287772303771973,0.0342303337867175,0.4684,0.008126499861564041,-1.5991946655506764,0.022916955191774856,0.8389333333333333,0.01733099699354087,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,0.0,default,transformer,6,3,15.529876441666573,0.009114901963575596,0.13781795761005264,0.0007490650168067882,0.029947548201589874,0.009114901963575308,0.6615688639382521,0.06006407198483184,2.6603591541449227,0.0600640695328232,-15.529876441666573,0.009114901963575596,15.585939439137777,0.009644582134949215,0.11886739628887268,0.001975335854016685,-0.026115449269612633,0.009644582134949056,2.3054956992467246,0.009648274371601036,1.0164323250452678,0.009648274371600941,-15.585939439137777,0.009644582134949215,-14.868341759632251,0.05119873355979532,-13.28067711537679,0.012140363018440629,0.47126666666666667,0.0011015141094572222,-1.5981818280096798,0.0077626638683689336,0.9020740740740741,0.016868647714626213,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,0.0,default,transformer,7,3,15.521574500835301,0.009202426274344396,0.13911545183389343,0.0010837015229440581,0.03824948903286096,0.009202426274345074,0.498800778253512,0.05045148909386656,2.8231272471673563,0.05045148230784063,-15.521574500835301,0.009202426274344396,15.58432232538859,0.009062690965528019,0.11884499893707483,0.0007445942845577267,-0.024498335520426434,0.009062690965528022,2.3354370673497518,0.04534003486749086,0.9864909569422403,0.04534003486749094,-15.58432232538859,0.009062690965528019,-15.022808284957321,0.04144334331367058,-13.249101265462238,0.0495174035235162,0.4715333333333333,0.008800757543151258,-1.6189644992968721,0.03024316639731661,0.9425185185185185,0.0116333351020551,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,0.0,default,transformer,8,3,15.514934427810438,0.0075906046290513595,0.14043041248659058,0.0004008933897811437,0.04488956205772631,0.007590604629050779,0.3706161233060288,0.045355122076070405,2.9513119007601882,0.045355126358949636,-15.514934427810438,0.0075906046290513595,15.583750661214191,0.0037007432613980376,0.11944384338556852,0.0004460634531662591,-0.023926671346028647,0.0037007432613981915,2.387890362739563,0.012046091545551928,0.9340376615524292,0.012046091545552121,-15.583750661214191,0.0037007432613980376,-15.1443300140946,0.03814551291346563,-13.195810829162596,0.011574089526268686,0.47606666666666664,0.009343090138350045,-1.6554311651510014,0.009821482670603716,0.9703481481481481,0.007945659062808235,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,0.0,default,transformer,9,3,15.510612411932513,0.0066349296062670916,0.14195566560518244,0.0009406850866353085,0.049211577935652305,0.006634929606267095,0.28042587660478824,0.03972475616764116,3.0415021452036775,0.03972476144242556,-15.510612411932513,0.0066349296062670916,15.583509985605877,0.006943664537796819,0.11997397731413993,0.0004680595038314233,-0.023685995737711588,0.006943664537796572,2.4139214356740317,0.03885105488827469,0.9080065886179606,0.0388510548882746,-15.583509985605877,0.006943664537796819,-15.23022838530364,0.03408855310154091,-13.170764864095053,0.03312051042704832,0.47759999999999997,0.007992496481075258,-1.6727185162338347,0.02742801713669882,0.9851407407407408,0.005195360386664731,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,0.0,default,transformer,10,3,15.511679327849187,0.00786017483239649,0.14189088962937646,0.0010398843408809249,0.04814466201897824,0.007860174832395872,0.21233418787067584,0.031248656729125864,3.109593830325387,0.031248660985920915,-15.511679327849187,0.00786017483239649,15.587087281545003,0.00516851383615402,0.11902702487244898,0.0014027807596623547,-0.02726329167683919,0.005168513836153947,2.4439860343933106,0.044894543902395986,0.8779419898986817,0.0448945439023957,-15.587087281545003,0.00516851383615402,-15.299379931527596,0.02356430766044936,-13.144029996744791,0.04162788112355394,0.4805333333333333,0.004687572221665819,-1.6937479864741665,0.030615900463446356,0.9934666666666666,0.002876812364878206,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,0.0,default,transformer,11,3,15.511458299376747,0.007459291138631568,0.14207917291156394,0.0006568888944382257,0.04836569049141624,0.007459291138631758,0.16681117886169392,0.024150524628633502,3.155116845260967,0.024150519281334097,-15.511458299376747,0.007459291138631568,15.598803615570068,0.003385030100354956,0.11844953383138969,0.0012131980550596703,-0.038979625701904295,0.003385030100355892,2.4813670635223386,0.042254291603460115,0.8405609607696533,0.04225429160346016,-15.598803615570068,0.003385030100354956,-15.344636312018501,0.018427853116714663,-13.118174379984538,0.042324362502227035,0.48160000000000003,0.009913626985114983,-1.719804124773372,0.028375279999344992,0.9969333333333333,0.0015352644843925195,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,0.0,default,transformer,12,3,15.512494986707514,0.0075922565485948374,0.1425623180673037,0.001416838008877507,0.047329003160650085,0.007592256548594598,0.13403607419494426,0.021784978273883048,3.1878919502099357,0.021784989844016722,-15.512494986707514,0.0075922565485948374,15.58854866027832,0.006575957679804056,0.11810085641399419,0.0005256673650567203,-0.02872467041015625,0.006575957679804277,2.5212366660435994,0.03525406694857258,0.8006913582483928,0.035254066948572756,-15.58854866027832,0.006575957679804056,-15.378452911150896,0.015184186160075936,-13.067515711975098,0.038340350192634806,0.4816666666666667,0.009411340676722597,-1.7477028313181393,0.022482396935462168,0.9984666666666667,0.0009462075047130977,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,0.0,default,transformer,13,3,15.515695347930446,0.004573711569311955,0.1428130132385889,0.00045035562033530325,0.04412864193771824,0.004573711569312366,0.11017009333679169,0.017628635075101023,3.2117579398733196,0.017628641315215205,-15.515695347930446,0.004573711569311955,15.597986793518066,0.009352856171386738,0.12010295189504373,0.0011731746098799874,-0.03816280364990234,0.009352856171385919,2.5580414692560836,0.05299449666818946,0.7638865550359091,0.052994496668189554,-15.597986793518066,0.009352856171386738,-15.405541947032788,0.01330884789235189,-13.040765474955242,0.05923777857795654,0.48373333333333335,0.007910330797971309,-1.7729926672064484,0.035919364043834716,0.9994148148148149,0.00047782084215908704,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,0.0,default,transformer,14,3,15.520590457049282,0.0037520665233933487,0.14289855609371446,0.0004851324067881944,0.03923353281888095,0.0037520665233938583,0.09237880067843379,0.012937423403513844,3.2295492219202444,0.012937421289544835,-15.520590457049282,0.0037520665233933487,15.605822308858237,0.014846198973644632,0.11956086005830906,0.0016377171540841787,-0.04599831899007162,0.014846198973645508,2.6052625735600787,0.04629179584415597,0.7166654507319133,0.046291795844155846,-15.605822308858237,0.014846198973644632,-15.428244563689056,0.00921113655001475,-13.001363666280112,0.055739673028903605,0.482,0.01239999999999998,-1.8055884833501665,0.030619992552127134,0.9996518518518518,0.00017824013948911365,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,0.0,default,transformer,15,3,15.52111492734967,0.003025746800866516,0.14248505415112117,0.001107123242634388,0.038709062518495506,0.0030257468008672937,0.07933815026825124,0.01110143151971933,3.2425898774103685,0.011101428856636881,-15.52111492734967,0.003025746800866516,15.599215157826741,0.0050940554651341475,0.11786084411443148,0.000682660832477697,-0.03939116795857747,0.0050940554651343044,2.646130839983622,0.04811105701402711,0.67579718430837,0.04811105701402721,-15.599215157826741,0.0050940554651341475,-15.44177178028248,0.009552348425998914,-12.953731459554035,0.04330554280873752,0.4840666666666667,0.011232690387139352,-1.8341939811017254,0.03286951625739464,0.9998222222222223,0.00010183501544343675,,,,,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,0.0,default,transformer,16,3,15.525967803868378,0.0027868047228993037,0.14272565328152292,0.0006626351363896923,0.0338561859997836,0.0027868047228992764,0.06963209696396283,0.009890864362782284,3.2522959221493113,0.009890865351326246,-15.525967803868378,0.0027868047228993037,15.607435099283855,0.01897177104370645,0.11793230685131195,0.0011616960169398055,-0.047611109415690106,0.01897177104370688,2.677802840868632,0.05099596437830978,0.6441251834233602,0.05099596437830965,-15.607435099283855,0.01897177104370645,-15.456313146577058,0.0073053116857706955,-12.929884968058268,0.06945279803795436,0.48439999999999994,0.009086253353280472,-1.8561762668568604,0.03565020187267886,0.9999111111111111,7.69800358919897e-05,,,,,,,,
