experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,gamma,clfs,,epochs,run_count,train_z_norm_mean,train_z_norm_std,train_d_H_Q_xCz_mean,train_d_H_Q_xCz_std,train_h_delta_acc_mean,train_h_delta_acc_std,train_d_DIQ_xz_mean,train_d_DIQ_xz_std,train_H_Q_yCz_mean,train_H_Q_yCz_std,train_DIQ_yz_mean,train_DIQ_yz_std,train_aux_loss_mean,train_aux_loss_std,valid_z_norm_mean,valid_z_norm_std,valid_H_Q_yCz_mean,valid_H_Q_yCz_std,valid_DIQ_yz_mean,valid_DIQ_yz_std,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,valid_loglike_mean,valid_loglike_std,train_acc_mean,train_acc_std,train_H_zCx_mean,train_H_zCx_std,train_I_xz_mean,train_I_xz_std,valid_H_zCx_mean,valid_H_zCx_std,valid_I_xz_mean,valid_I_xz_std,valid_aux_loss_mean,valid_aux_loss_std
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,10,1,-0.1,default,transformer,187,2,1.0530276174911044,0.035379249780688,11.45415603572672,0.1478662101587924,0.09401467063210228,0.011284109702169292,0.7837364050475034,0.1479195853109004,2.2805645045909015,0.02736853119047758,1.0413635197010906,0.027368531190477736,-113.75589268857783,1.6482774496036245,1.0488094091415405,0.019375805393226322,2.3640315532684326,0.026775162313597,0.9578964710235596,0.02677516231359684,-111.47647209472656,1.6761358616499964,2.369752666091919,0.03831508848105809,0.4248,0.006505382386916227,-1.642587477530539,0.02655799241937443,0.4514222222222222,0.008516708342291283,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,10,1,-0.1,default,transformer,188,2,1.0541614415970715,0.03594545269881999,11.440948256037451,0.17950871149008685,0.09502341530539773,0.013182136471449767,0.7969336739995263,0.17952357208572003,2.2808417183431713,0.027360355659749574,1.041086305948821,0.027360355659749338,-113.62769506194374,1.930420653132419,1.049631198247274,0.01935321468242425,2.36377211411794,0.027356283060865048,0.958155910174052,0.02735628306086501,-111.34873824395075,1.9581503620719292,2.369593126487732,0.03876282450059789,0.4244,0.00735391052434007,-1.642476848586835,0.02686832112666543,0.4511222222222222,0.009255242091530558,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,10,1,-0.1,default,transformer,189,2,1.0556089304048908,0.03599592714197261,11.464211677963082,0.16495011718555355,0.09251342773437501,0.01180766000002936,0.7736746194687756,0.16497121743053153,2.281124910847707,0.027897492339064866,1.040803113444285,0.027897492339064866,-113.86462311311202,1.7722582437527072,1.0510224501291912,0.020313600870492617,2.364304105440776,0.027918353432606017,0.9576239188512166,0.027918353432606215,-111.5847635925293,1.800194217972427,2.3700008434295654,0.039074210272713246,0.4239,0.0072124891681027755,-1.6427594639832153,0.027084237368498673,0.45153333333333334,0.008328146533974892,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,10,1,-0.1,default,transformer,190,2,1.056982382285324,0.03721514734416419,11.458351985974744,0.180283611952214,0.09409690163352273,0.014158457335654644,0.7795376242561773,0.18025411203190567,2.2815820358016277,0.02802516376415075,1.0403459884903647,0.028025163764150592,-113.76785605603999,1.9450571041607536,1.0521034995714822,0.02055369741750981,2.3639310995737715,0.027806692381951367,0.957996924718221,0.027806692381951405,-111.48673980780708,1.972173956031487,2.3696349836349486,0.03902830298122599,0.42569999999999997,0.00890954544295048,-1.642505794927664,0.027052405897940418,0.4513888888888889,0.010292332037270849,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,10,1,-0.1,default,transformer,191,2,1.0574716183949602,0.03676946286040779,11.464479776945982,0.14763877810116588,0.09283291903409091,0.010837302838258137,0.7734188288450241,0.14761693837057285,2.2819929082285273,0.028768132241232428,1.0399351160634647,0.028768132241232428,-113.82984295758334,1.6069407708040002,1.0528162320454917,0.02080441497035135,2.36446750164032,0.02855437747453447,0.9574605226516724,0.028554377474534626,-111.54928542548285,1.6347716101484344,2.3701708311080933,0.03994289256105051,0.4246,0.007919595949289343,-1.642877291969955,0.027686351201543412,0.45095555555555555,0.009428090415820616,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,10,1,-0.1,default,transformer,192,2,1.0588058107955889,0.03849412722760029,11.452129651199687,0.1571193055313317,0.09366865678267045,0.013390238298476883,0.7857395634055138,0.15707844895111545,2.2823447144844313,0.028763127302971758,1.0395833098075606,0.028763127302971758,-113.73400855064392,1.702621565421312,1.0549184083938599,0.023740814004004476,2.363829493522644,0.028524256526799102,0.9580985307693481,0.028524256526798943,-111.45162327677409,1.7314348871797558,2.3695054388046266,0.03973939975398493,0.4249,0.010323759005323556,-1.6424160777043553,0.0275452427176945,0.45162222222222226,0.009805214032453458,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,10,1,-0.1,default,transformer,193,2,1.0603389497846365,0.039815469962145744,11.429580628871918,0.14194157402217336,0.09544844193892046,0.010200599133696288,0.8082952302965252,0.14193093864810458,2.2824020866643298,0.028436468153588076,1.0395259376276622,0.028436468153588076,-113.5038046836853,1.5938592472893212,1.0555675427118936,0.023277985411556977,2.364189863204956,0.028543756468709724,0.9577381610870361,0.02854375646870988,-111.22324789089626,1.6227174756453338,2.3698295598983767,0.03994179903577782,0.4235,0.011455129855222065,-1.642640725299716,0.027685495439287312,0.4512666666666667,0.009428090415820675,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,10,1,-0.1,default,transformer,194,2,1.0606775815514,0.040260122805996654,11.424783118746497,0.15296418950331536,0.0963522061434659,0.011815193097840298,0.8131050724874843,0.15300641681399166,2.282578818500042,0.02853892522655216,1.0393492057919502,0.02853892522655216,-113.4348718253049,1.6992917498231808,1.0559702118237813,0.024007772142472482,2.3647167285283404,0.028237770348521103,0.9572112957636516,0.028237770348520905,-111.15482899509007,1.725401693836947,2.3703804454803468,0.03965980519454953,0.4229,0.008343860018001284,-1.6430226092448459,0.02749001152573331,0.4507555555555556,0.010245191585191752,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,10,1,-0.1,default,transformer,195,2,1.0612122785638678,0.040367010566410684,11.433171727440573,0.14902335571619016,0.09387417879971591,0.011778155366936528,0.8047101179307158,0.14903090862302107,2.2834030579436906,0.028972257091634125,1.0385249663483012,0.028972257091634045,-113.50603192502803,1.6748439415930663,1.0564883550008137,0.023670513060688306,2.3647995789845786,0.028158478077522347,0.9571284453074137,0.028158478077522347,-111.22152899237739,1.7049669888038665,2.37062544631958,0.03943947792466439,0.424,0.007919595949289324,-1.643192377404496,0.027337407408084023,0.45005555555555554,0.009946635388690771,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,10,1,-0.1,default,transformer,196,2,1.0616774572567507,0.04003524781682523,11.428710010918703,0.1529940026513379,0.09502918590198864,0.01266235272249517,0.8092084926637737,0.1530040460537628,2.2834425114772534,0.028628789970640823,1.0384855128147383,0.028628789970640743,-113.4621929472143,1.6691552511774723,1.0567893584569297,0.023881472086434704,2.3651885986328125,0.02802518164463168,0.9567394256591797,0.02802518164463184,-111.17958258395726,1.698253533187795,2.3710952911376952,0.039404747842532194,0.42400000000000004,0.009050966799187812,-1.6435180539650842,0.027313284861907056,0.4509888888888889,0.009883781452585283,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,10,1,-0.1,default,transformer,197,2,1.0622526520693842,0.04036411991522671,11.442376675930891,0.14524605936435392,0.09390735973011365,0.011815350037378032,0.7954782322049141,0.14522820730035976,2.2839320092038675,0.028936755076944185,1.0379960150881247,0.02893675507694395,-113.58749066699635,1.558157740070728,1.0574050347010293,0.023672817088407034,2.36605707804362,0.027962691917239477,0.9558709462483723,0.027962691917239674,-111.30543540039062,1.5872951260190566,2.3717687900543214,0.03920753619715864,0.42269999999999996,0.008343860018001225,-1.643984873151593,0.027176678346892167,0.45064444444444446,0.010842303978193713,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,10,1,-0.1,default,transformer,198,2,1.0629584086550907,0.040176721616386295,11.445789708332583,0.1298694407086032,0.0934347256747159,0.010124640397436019,0.7921063466505571,0.12986817438738152,2.284628292376345,0.029585903711357664,1.0372997319156472,0.029585903711357588,-113.65060381455855,1.4462929847567743,1.0585083961486816,0.024281867147288434,2.36625870068868,0.02805294236885107,0.9556693236033121,0.02805294236885107,-111.3675569003635,1.4758395478218498,2.3721267625808715,0.03951581294798823,0.423,0.010748023074035516,-1.6442330410612747,0.02739024578489728,0.4510777777777778,0.00909810725126691,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,10,1,-0.1,default,transformer,199,2,1.063850075006485,0.04053335938806851,11.444559349255128,0.13848447877306727,0.09289606267755682,0.008993734088569225,0.7933349040421573,0.13841350348017464,2.2851215235211635,0.029929776016826254,1.036806500770829,0.02992977601682641,-113.61894976009023,1.5042605647607823,1.0592018763224282,0.024543514782843983,2.366516788800557,0.02807558927545118,0.9554112354914348,0.028075589275450986,-111.33438173624674,1.5335994321234647,2.3724825227737427,0.03955359324812333,0.42400000000000004,0.008768124086713224,-1.6444796115793288,0.027416516913664184,0.4512111111111111,0.009726646612321596,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,10,1,-0.1,default,transformer,0,3,2.0544790291424957,0.07017612585261543,10.488880398598583,0.047400018385964575,0.19944713245738635,0.0048154920573206025,1.7490371858531777,0.047364366363658573,5.568997633276564,0.4059170086822973,-2.2470696089845714,0.4059170086822972,-1028.3432479627202,4.084804388741258,2.0522340801027084,0.0725320081298388,5.590798748864067,0.37744319561362366,-2.2688707245720754,0.3774431956136235,-1022.7132082609954,4.011439893481718,5.581041771952311,0.3782116359177294,0.0924,0.010520456263869923,-3.8684834187889465,0.2621563394865324,0.09369629629629629,0.011902117942729086,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,10,1,-0.1,default,transformer,1,3,2.0544734491091785,0.0702628660542975,10.714327971140543,0.009619558138525549,0.16296860203598484,0.0005381546835225196,1.5235639819593139,0.009630423263741032,5.569259014996615,0.4056693164284739,-2.247330990704623,0.40566931642847387,-1050.8880642977629,1.6608383113532992,2.052215695381165,0.07255388525240179,5.589451842837863,0.37737852418983237,-2.2675238185458717,0.3773785241898322,-1045.298575542535,1.6269814186916955,5.580040204874675,0.3779407324979876,0.09293333333333335,0.010131798129322033,-3.8677892265194096,0.2619687228301215,0.09382962962962964,0.011911283857232693,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,10,1,-0.1,default,transformer,2,3,2.054983952280247,0.06984624701951174,10.654724523876652,0.05972571171325749,0.16227058179450757,0.004279306623248788,1.583181733886401,0.059755785665896184,5.56021582086881,0.4042128067906642,-2.238287796576818,0.4042128067906638,-1044.922614357688,5.727982872338393,2.292548974355062,0.043496428307899196,4.487930138905843,0.34564167076843805,-1.1660021146138508,0.34564167076843777,-1039.3180242476853,5.383024958425525,4.479378199513753,0.34990944475393465,0.09713333333333334,0.004291076011134422,-3.1048683822369827,0.24253869812547937,0.09377777777777778,0.011898729053408176,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,10,1,-0.1,default,transformer,3,3,4.595705069601536,0.6498805113442022,12.001247806982562,0.13019461500284668,0.07397631096117424,0.004335164245983013,0.2366384543252714,0.13018491905961013,3.435990716471817,0.06655930857300614,-0.11406269217982438,0.06655930857300618,-1095.8373856977983,71.11237617861795,3.5300754441155333,2.904850099741191,3.2012047502729626,0.16808150741178077,0.1207232740190294,0.1680815074117808,-1092.368423791956,71.18844856822778,3.1995721485137936,0.1692315858771872,0.20426666666666668,0.029362788241809292,-2.217774504898985,0.11730234649848174,0.18797777777777777,0.0036967119190363822,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,10,1,-0.1,default,transformer,4,3,1.6586241552775558,0.41216577991219194,11.696923857385462,0.02029382797997718,0.08366040778882576,0.002105948638299414,0.5409801150813247,0.020335530396257472,3.1060449422308896,0.08270035130742638,0.21588308206110288,0.08270035130742652,-1134.0700339115028,35.14407049577178,1.381579081217448,0.23578676727303952,3.083999209933811,0.0752018727587385,0.23792881435818145,0.07520187275873853,-1130.944578660301,35.27386784557397,3.086099058151245,0.0741216310433319,0.22573333333333334,0.027117767853076218,-2.139120825946331,0.05137729376770724,0.22077777777777777,0.01882586872718848,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,10,1,-0.1,default,transformer,5,3,1.596862233384992,0.17945768145607266,11.731123682224387,0.008274542001867296,0.07898074988162879,0.0005050498831147875,0.5067836940288544,0.008299838587933102,3.097680416522604,0.027314266051524125,0.22424760776938815,0.027314266051524306,-1157.237275094697,2.7592132891755217,1.8756646315256755,0.8127370668529781,3.07453269428677,0.025355834192771893,0.24739533000522193,0.025355834192772108,-1154.1473506944442,2.788267125255934,3.0743703408559164,0.02507811543752777,0.23713333333333333,0.004225320500664229,-2.1309911425133543,0.01738279869994311,0.2252666666666667,0.008229216244576398,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,10,1,-0.1,default,transformer,6,3,1.6333202709528534,0.39053857491132293,11.756303583130693,0.011924963259393212,0.07820179332386364,0.0012220140615436161,0.48161345223585766,0.011925739062599597,3.085673839305386,0.007843187295922741,0.23625418498660578,0.00784318729592253,-1159.5512702248313,5.369704467579309,1.4078280925750732,0.29462172408412207,3.0864970684051514,0.0035712920426233903,0.23543095588684082,0.0035712920426232515,-1156.4658375940394,5.356213760502279,3.085012703704834,0.004768182550951462,0.227,0.003671511950137168,-2.138367889505625,0.0033049791212062057,0.23117037037037036,0.004221071968075249,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,10,1,-0.1,default,transformer,7,3,2.0455325485178917,0.9224693307131088,11.812543990034046,0.049971192211492384,0.0748571407433712,0.0016068093500200779,0.4253415849172708,0.04995300025373738,3.1421959693684727,0.015215976904614664,0.17973205492351996,0.015215976904614627,-1160.8174255833483,4.250389583407477,2.008017023404439,0.933609067666183,3.1313141716851134,0.023571027653297636,0.19061385260687932,0.02357102765329781,-1157.6860948567708,4.259980918651046,3.131320984395345,0.02144792206950831,0.2096,0.005436910887627291,-2.170466302635272,0.014866717337847704,0.21668148148148147,0.007944882142824673,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,10,1,-0.1,default,transformer,8,3,2.083113960470214,1.0119430375483893,11.82718818476706,0.04028974332608968,0.07381806344696969,0.0018108698858983216,0.4107314411437873,0.04026641401426897,3.1669883515798687,0.02738845897642449,0.15493967271212375,0.027388458976424685,-1162.070747606682,6.434367061242778,2.7581405639648438,2.2272856740948463,3.142246961593628,0.007566084842378484,0.17968106269836426,0.007566084842378536,-1158.9109572699654,6.448354141802951,3.144884735107422,0.0013823165961293089,0.20686666666666667,0.004080849584747442,-2.1798680525441965,0.0009582326137264135,0.20593333333333333,0.01135555555555555,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,10,1,-0.1,default,transformer,9,3,2.7062478508010055,2.1255810738771643,11.794355647130446,0.041772317793938,0.07516534978693182,0.005473807827757202,0.44353551033771393,0.041793126647931764,3.1590834309657416,0.017303494419289953,0.1628445933262507,0.017303494419289883,-1133.401185469194,59.15388981333538,2.0318813588884144,1.3070338809190287,3.127165158589681,0.02236501700738175,0.1947628657023112,0.022365017007381804,-1130.223686082176,59.2050462858439,3.128794244893392,0.020509355615990005,0.21173333333333333,0.0027006172134038872,-2.168714942321181,0.01421593949270683,0.20920740740740743,0.009433963683515689,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,10,1,-0.1,default,transformer,10,3,1.7042221130069457,0.9512595393915791,11.775121076540513,0.08063714315152312,0.07785459576231059,0.008105113307481782,0.46276345939347235,0.08060802528111591,3.1452943366585355,0.022097717988403605,0.17663368763345663,0.022097717988403636,-1161.3083949233546,18.336052475477125,1.6198311315642462,0.7905836486764954,3.1460101074642606,0.04654970250107892,0.17591791682773164,0.04654970250107888,-1158.181900282118,18.32546353371179,3.145899794896444,0.040863885303877905,0.2156,0.007738216848861249,-2.1805715925872327,0.028324723891159594,0.216,0.007775841028705742,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,10,1,-0.1,default,transformer,11,3,1.685835621347933,0.6706498105992081,11.793616291248435,0.10763920924304934,0.07716804273200757,0.010665631477398145,0.4442815342635819,0.10766585692645798,3.150410981340842,0.0403744183366646,0.17151704295115036,0.04037441833666461,-1162.9704610651188,17.219511100445764,2.0070601171917386,0.8545768385790308,3.1385191811455617,0.06912446279480705,0.18340884314643013,0.06912446279480687,-1159.8244869429977,17.185481457993113,3.139124700164795,0.06290876371952107,0.21606666666666666,0.01615714496231724,-2.17587541629076,0.04360506107093146,0.21063703703703704,0.009522950402167382,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,10,1,-0.1,default,transformer,12,3,1.7446602287166046,0.515109430691421,11.800389519243529,0.08290678533138839,0.07403697620738636,0.009110785962511381,0.43754287289850646,0.08292004972788536,3.136471516706726,0.03455994396277356,0.1854565075852654,0.0345599439627735,-1163.3370513916016,12.691077133491323,1.69751599099901,0.24850770745107856,3.134025679694282,0.033102365576487734,0.1879023445977105,0.03310236557648764,-1160.2124634910301,12.683983232255908,3.1352248076121008,0.02809086133404522,0.20753333333333335,0.005619015334854795,-2.173172332064311,0.01947115872002095,0.21424444444444443,0.008956520488407275,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,10,1,-0.1,default,transformer,13,3,1.5537858548941035,0.295127434619344,11.797248762665374,0.07094044383516841,0.07487178918087121,0.006516578975286181,0.44065459478985175,0.07093196799815515,3.1432190054293834,0.023718070023740843,0.1787090188626087,0.023718070023740805,-1164.279984445283,10.092080132207002,1.4027569161521063,0.37796539099467696,3.14115669992235,0.03459503942176959,0.18077132436964247,0.03459503942176952,-1161.1419911747685,10.09029696977219,3.142148664474487,0.028705955080088347,0.20653333333333332,0.012037164671687974,-2.1779715134620665,0.01989751567461822,0.2100666666666667,0.007544043517411105,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,10,1,-0.1,default,transformer,14,3,1.7805586926864854,0.7415711258266923,11.886053495334856,0.16594730548825729,0.0686468690814394,0.011548263840957512,0.3518407421581673,0.1659369337140703,3.1735286721677496,0.03240803307157478,0.14839935212424307,0.03240803307157492,-1171.5939192338421,12.696422529951462,2.451393160555098,2.0279229091012034,3.1532771057552758,0.02480679980061498,0.16865091853671607,0.024806799800614888,-1168.438352662037,12.677329471128402,3.1559410512288406,0.027180148874064294,0.20093333333333332,0.0063002645447102655,-2.1875317376653354,0.0188398181116459,0.20094814814814813,0.005749260106269969,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,10,1,-0.1,default,transformer,15,3,2.4050766963398815,2.032310102600175,11.826916481509352,0.07980054697337938,0.07092270359848486,0.008347316397656646,0.41097401985616394,0.07980562690018696,3.178018914479198,0.047713612248339886,0.1439091098127943,0.047713612248340136,-1159.83194547711,20.742144434385942,1.7145774364471436,0.6921787718605866,3.1597760253482394,0.035723061735232625,0.16215199894375273,0.03572306173523251,-1156.660510300926,20.77648075849911,3.1599588169097905,0.030869303518955286,0.20413333333333336,0.01831101672036082,-2.1903166273593904,0.021396918715128815,0.20360740740740743,0.007733918666651914,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,10,1,-0.1,default,transformer,16,3,1.4634144095083077,0.3994251226345424,11.792369083924727,0.06022138911156972,0.07492002544981062,0.00678168161995445,0.44553183109471295,0.06021343019824371,3.1712890457023275,0.02469595114748809,0.1506389785896648,0.02469595114748817,-1164.9855584809272,9.176375550579014,1.4061898787816365,0.26418263405525844,3.151060607698229,0.02662883299270142,0.17086741659376356,0.026628832992701284,-1161.8284658130788,9.173171921688619,3.1512165908813476,0.02252807931439481,0.2081333333333333,0.01154873730471575,-2.184256932278474,0.015615236996901571,0.20184444444444447,0.009180978726169148,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,10,1,-0.1,default,transformer,17,3,1.5617567569468962,0.44905843091664094,11.820259888966879,0.05492679309307189,0.07069210168087121,0.006776998499913416,0.41765331364039215,0.05492248334157093,3.1687012111598793,0.015180778302533861,0.15322681313211264,0.015180778302533933,-1166.9585548169687,8.412343607148127,1.5798092948065863,0.7423583418626322,3.1466141276889377,0.01910521481704776,0.1753138966030545,0.019105214817047717,-1163.7927941550925,8.402854447873487,3.147017920176188,0.012723007622505882,0.21120000000000003,0.005302829433425144,-2.1813466654241083,0.00881885811714853,0.20336296296296297,0.003553216823420537,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,10,1,-0.1,default,transformer,18,3,1.707154430674784,0.17930170779156349,11.853748440742493,0.04279282250478824,0.06779703776041666,0.006655889057707389,0.38412814971172454,0.042781446263700215,3.173942045731978,0.03461892350497292,0.1479859785600142,0.03461892350497287,-1168.5772034616182,6.004982193324441,2.1184397538503013,0.503781619398529,3.1728424231211343,0.045797024149870635,0.14908560117085776,0.045797024149870545,-1165.4087417390047,5.963474453187105,3.176091522216797,0.042871476953719186,0.19726666666666667,0.015210960960219878,-2.201498919757207,0.029716205010938086,0.20017037037037036,0.007679774087898175,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,10,1,-0.1,default,transformer,19,3,2.564232738406369,1.3379174666024491,11.926657730882818,0.17876241507759527,0.06522135416666668,0.007339555017223368,0.31125149672681635,0.1787361815665151,3.190329573371193,0.03385823130747111,0.13159845092079855,0.0338582313074709,-1167.0234453605883,4.85578994623544,3.4870760440826416,2.2489258201365847,3.1878138383229575,0.055184584383367326,0.13411418596903482,0.055184584383367485,-1163.8438590422454,4.825439863533447,3.1903663499196373,0.05490925329558717,0.1964,0.020811535262925694,-2.2113934899508956,0.03806022417026558,0.2001925925925926,0.004439682634266113,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,10,1,-0.1,default,transformer,20,3,3.2397362693692693,2.102733439224744,11.790688883174548,0.06644658932502576,0.07288640802556817,0.008567082641937241,0.44721376941059576,0.06642187709266045,3.1614701770471805,0.027907793397868093,0.1604578472448118,0.027907793397868055,-1146.671525435014,27.445060291608574,2.836086259947882,1.3934351296657077,3.1390638086530895,0.07038584974843487,0.18286421563890246,0.07038584974843504,-1143.5036218894677,27.485021965574145,3.1384988810221355,0.06310702553439097,0.2164,0.009627045237247,-2.1754416922529534,0.04374250000194781,0.20947407407407406,0.0037279281859594372,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,10,1,-0.1,default,transformer,21,3,2.5942914124691128,1.025996902207875,11.772249935251294,0.06693023737824597,0.07386282256155302,0.005926094472196163,0.4656566453702522,0.06692908877427745,3.1125904714519326,0.022306939841822915,0.20933755284005948,0.022306939841823102,-1151.3007770885122,15.054205442996496,2.2985141542222762,0.7635562588958824,3.087782621383667,0.035611630739990636,0.2341454029083252,0.035611630739990734,-1148.190762999132,15.041112589945826,3.087386641693115,0.036420190904564866,0.22806666666666667,0.009152777356263683,-2.1400132799257836,0.025244537574557198,0.22054074074074073,0.0025196838262691017,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,10,1,-0.1,default,transformer,22,3,2.2695069830074455,0.21661433976672148,11.862920603968881,0.2178964225623038,0.06931988340435606,0.01548727855853281,0.37500397273988434,0.21789695029683495,3.1031877529440504,0.0625468256669936,0.2187402713479418,0.0625468256669936,-1163.5969885623815,22.291252233189027,2.3234090275234647,0.5847516552908744,3.0758731895022926,0.022101434768020237,0.2460548347897,0.022101434768020158,-1160.4971858940974,22.233169838293367,3.074219695027669,0.0247478710053728,0.2301333333333333,0.011101951780355264,-2.1308867721498013,0.017153839646881663,0.22145185185185187,0.0156951251900872,,,,,,,,,,
