model,beta,minimax,epochs,run_count,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,train_acc_mean,train_acc_std
cdibhigher,1.0,0,37,2,-0.666326186136766,0.01856447715756184,5.246940372848511,0.003883027321495157,0.4668,0.002545584412271546,0.9966222222222222,0.0009113820735293322
cdibhigher,1.0,0,38,2,-0.6736242002357136,0.01755798908728366,5.289651091384888,0.019179239415093582,0.46830000000000005,0.0046669047558312296,0.9968888888888889,0.0004085505846855681
cdibhigher,1.0,0,39,2,-0.6794091177116741,0.019134619794121923,5.322729316711426,0.009802589284076712,0.4685,0.0029698484809835453,0.9965555555555556,0.0005656854249492934
cdibhigher,1.0,0,40,2,-0.6876954703807832,0.01989114001867789,5.347000588607788,0.007321290886641855,0.4669,0.004949747468305837,0.9965888888888889,0.000644252845081058
cdibhigher,1.0,0,41,2,-0.6940300987156955,0.019052807587061966,5.373654502487183,0.02039448208891924,0.46699999999999997,0.00424264068711923,0.9965777777777778,0.00037712361663278383
cdibhigher,1.0,0,42,2,-0.6999522871364247,0.020096094466189006,5.400868085479736,0.007493337963750187,0.4675,0.0012727922061357827,0.9965333333333333,3.1426968052666566e-05
cdibhigher,1.0,0,43,2,-0.7068060794917019,0.02069805690667645,5.419899119186401,0.0035920007025635296,0.4664,0.003676955262170035,0.9966444444444444,0.0009428090415821165
cdibhigher,1.0,0,44,2,-0.7123671163385564,0.019398119543049454,5.44886581954956,0.008257978092857932,0.4673,0.004384062043356583,0.9966999999999999,1.571348402635291e-05
cdibhigher,1.0,0,45,2,-0.7177380888288671,0.02088292094770072,5.471556179046631,0.0005903957513384083,0.4672,0.0016970562748476843,0.9964,9.428090415819596e-05
cdibhigher,1.0,0,46,2,-0.7248900728399104,0.02152541892743044,5.501988135147094,0.009802294188701979,0.4662,0.0045254833995938765,0.9966111111111111,0.000738533749239254
cdibhigher,1.0,0,47,2,-0.7290297186613083,0.02234246517443436,5.512414907455444,0.01115910172035402,0.4647,0.0015556349186103902,0.9966222222222222,0.0009113820735293322
cdibhigher,1.0,0,48,2,-0.7341112319469452,0.019970814568233596,5.5387395481109625,0.016000442908712737,0.4657,0.004101219330881995,0.9963777777777778,6.285393610545089e-05
cdibhigher,1.0,0,49,2,-0.7396233447161589,0.020337383990736903,5.570239321136475,0.01086545376975099,0.4646,0.003676955262170035,0.9967222222222223,0.0003299831645538036
cdibhigher,1.0,0,50,2,-0.7448267941821705,0.02059881439990254,5.580334692001342,0.009039413842249218,0.46499999999999997,0.005374011537017739,0.9969222222222223,0.00014142135623729392
cdibhigher,1.0,0,51,2,-0.749426443622329,0.022616713221864683,5.6025697635650635,0.009827082200162308,0.4659,0.0038183766184073484,0.9969111111111111,0.0003771236166328231
cdibhigher,1.0,0,52,2,-0.7522401961499994,0.021392652823481375,5.621799625778198,0.007730358892264234,0.4652,0.0031112698372207804,0.996688888888889,0.0002514157444219213
cdibhigher,1.0,0,53,2,-0.7574728996666995,0.020625715914891946,5.638403970718384,0.0012839912644173807,0.46609999999999996,0.006081118318204287,0.9969111111111111,0.00018856180831639191
cdibhigher,1.0,0,54,2,-0.762341925759749,0.02209944887664423,5.657939748382569,0.0060097602644926746,0.46540000000000004,0.004808326112068524,0.9972555555555556,0.0004556910367646661
cdibhigher,1.0,0,55,2,-0.7668575593168085,0.022106557023874106,5.672051779556274,0.013825441102011986,0.4649,0.004949747468305837,0.9963888888888889,0.0007699607172920382
cdibhigher,1.0,0,56,2,-0.7701175540577281,0.023115025419769748,5.684848835372925,0.006301577221126807,0.46499999999999997,0.0036769552621700543,0.9967,0.00023570226039548988
cdibhigher,1.0,0,57,2,-0.7745634332786907,0.02254919825267014,5.703487090301514,0.020082916939816745,0.4656,0.005939696961967032,0.9968333333333333,0.0006756798131338424
cdibhigher,1.0,0,58,2,-0.77794713956226,0.02195742004791736,5.722498613739013,0.0025459652849114775,0.46440000000000003,0.005374011537017778,0.996688888888889,0.0004714045207910975
cdibhigher,1.0,0,59,2,-0.7821388669967652,0.02330696759946774,5.729851340866089,0.0033479746306529458,0.4641,0.004384062043356583,0.9966777777777778,0.0004556910367646661
cdibhigher,1.0,0,60,2,-0.7857141425609588,0.02335804515980793,5.738186938858032,0.014381479551664189,0.4632,0.0028284271247461927,0.9968444444444444,0.0005656854249492149
cdibhigher,1.0,0,61,2,-0.7883904570146041,0.024181958268698206,5.761706622314453,0.026182593358357653,0.46440000000000003,0.003394112549695427,0.9967111111111111,0.00037712361663278383
cdibhigher,1.0,0,62,2,-0.7925021154533733,0.02332804756491407,5.770589970016479,0.0016612752863363089,0.46409999999999996,0.0038183766184073484,0.9966777777777778,0.00039283710065925447
cdibhigher,1.0,0,63,2,-0.7940195606665178,0.02409288098100103,5.779616166687012,0.010892589596696395,0.4637,0.004666904755831249,0.9968555555555556,0.0004556910367646661
cdibhigher,1.0,0,64,2,-0.7988907186768273,0.022597534471635167,5.804327355575562,0.0016918109141040884,0.46330000000000005,0.0046669047558312296,0.9970444444444444,0.0002828427124746271
cdibhigher,1.0,0,65,2,-0.8019623077002439,0.023360247070565898,5.799598798370361,0.003400547463091156,0.464,0.005656854249492385,0.9968555555555556,4.714045207909798e-05
cdibhigher,1.0,0,66,2,-0.8037618718364021,0.025809681788438035,5.812725186920166,0.013041132083946349,0.4628,0.003959797974644642,0.9969111111111111,0.0005028314888437641
cdibhigher,1.0,0,67,2,-0.8066018555511127,0.024062559238526748,5.825973115539551,0.004712532866594441,0.4637,0.0038183766184073284,0.9967111111111111,0.00028284271247458785
cdibhigher,1.0,0,68,2,-0.8098091929262334,0.02603623606974469,5.832096987915039,0.0030370784363303854,0.4639,0.004384062043356602,0.9970111111111111,0.00042426406871192107
cdibhigher,1.0,0,69,2,-0.8131469502579083,0.02468883525489602,5.851278763580322,0.0006759788047498493,0.4643,0.005515432893255091,0.9968777777777778,7.856742013184305e-05
cdibhigher,1.0,0,70,2,-0.8147451200745321,0.025604548834463607,5.86359100189209,0.01418856863814812,0.46340000000000003,0.003959797974644681,0.9971666666666668,0.0004871180048174112
cdibhigher,1.0,0,71,2,-0.8174905434565111,0.02374599668088939,5.862177208328247,0.0002742234459321593,0.46240000000000003,0.005374011537017778,0.9968,0.00021998877636917623
cdibhigher,1.0,0,72,2,-0.8200930992083115,0.02411408359224389,5.874136585235595,0.008485651457286603,0.4632,0.004808326112068543,0.9969333333333333,0.00012570787221098027
cdibhigher,1.0,0,73,2,-0.8226398558833383,0.025102376270300986,5.891798011398316,0.0024661066501831625,0.46340000000000003,0.00509116882454319,0.9971444444444444,0.00010999438818454887
cdibhigher,1.0,0,74,2,-0.8245731987519698,0.023834344941520764,5.890110688400268,0.002212403392114414,0.4631,0.0035355339059327407,0.9968444444444444,0.00034569664858011723
cdibhigher,1.0,0,75,2,-0.8276481888120825,0.026422923019848683,5.898835425186157,0.01604733771772024,0.4637,0.004666904755831249,0.9969777777777777,0.0006285393610546266
cdibhigher,1.0,0,76,2,-0.8301433115178889,0.026077856557759134,5.906501150131225,0.0025513595420418133,0.4633,0.004384062043356583,0.9967555555555556,0.00015713484026372534
cdibhigher,1.0,0,77,2,-0.831805827517943,0.024325262304734554,5.912213971328736,0.011367693689175831,0.46399999999999997,0.0059396969619669926,0.9967777777777778,0.00015713484026372534
cdibhigher,1.0,0,78,2,-0.8353940657528964,0.026513787609792967,5.921335865783691,0.008635349510481687,0.4639,0.004101219330881936,0.997,0.00028284271247458785
cdibhigher,1.0,0,79,2,-0.835407871242003,0.025237760922697798,5.944175511550903,0.019617675614498856,0.46309999999999996,0.003252691193458094,0.9966222222222223,0.00043997755273831316
cdibhigher,1.0,0,80,2,-0.8371034104824067,0.02482245725558792,5.946303765487671,0.00712595177517118,0.46340000000000003,0.0031112698372208394,0.9969555555555556,3.142696805274507e-05
cdibhigher,1.0,0,81,2,-0.8400861272595146,0.02674379255014177,5.938502045059204,0.018200946997946485,0.4628,0.004242640687119289,0.9968222222222223,0.00021998877636913698
cdibhigher,1.0,0,82,2,-0.8425162279259075,0.024446451800465698,5.952808279418946,0.011157268028986374,0.4629,0.004101219330881936,0.9970111111111111,0.0003614101326064702
cdibhigher,1.0,0,83,2,-0.8433860814397985,0.026266132194593693,5.955002555465699,0.007829495832676841,0.4643,0.004101219330881995,0.9969444444444444,0.0001728483242899605
cdibhigher,1.0,0,84,2,-0.8462386521729556,0.02710237923692799,5.961143038940429,0.0009165392593184961,0.4633,0.005798275605729679,0.9968666666666667,0.0003142696805273722
cdibhigher,1.0,0,85,2,-0.8477128341328014,0.027501021583537205,5.9756789398193355,0.005320702314841656,0.4628,0.005656854249492385,0.9967999999999999,0.0005656854249492149
cdibhigher,1.0,0,86,2,-0.849472161249681,0.025926526235284058,5.982348165130615,0.01692110864795875,0.4618,0.005656854249492385,0.9969,0.00023570226039548988
cdibhigher,1.0,0,87,2,-0.8511368257956071,0.025156673261344135,5.973261706542969,0.0006457733385342317,0.4626,0.005374011537017778,0.9970888888888889,6.285393610545089e-05
cdibhigher,1.0,0,88,2,-0.8514250533537431,0.025340109244531832,5.982730335617065,0.005305567212954537,0.4632,0.0028284271247461927,0.9968444444444444,0.0003142696805273722
cdibhigher,1.0,0,89,2,-0.8530868732755834,0.026336612330983642,5.98864927444458,0.013139299039928675,0.4632,0.0031112698372207804,0.9968333333333333,0.00014142135623729392
cdibhigher,1.0,0,90,2,-0.8549134660460733,0.026307500175474632,5.9891767513275145,0.010752201344009883,0.46330000000000005,0.0046669047558312296,0.9971,0.00023570226039548988
cdibhigher,1.0,0,91,2,-0.8570926628806375,0.02742566642693036,5.99960048866272,0.029946367621842246,0.4627,0.003252691193458153,0.9969666666666667,0.0006128258770282737
cdibhigher,1.0,0,92,2,-0.8597223441188986,0.02742160709689548,6.007026617050171,0.0077812792985003775,0.46240000000000003,0.004808326112068524,0.9970555555555556,1.5713484026431413e-05
cdibhigher,1.0,0,93,2,-0.8603388071320274,0.026733684203256242,6.012643908691406,0.0006220696811920814,0.4627,0.006081118318204346,0.9970333333333333,0.00039283710065925447
cdibhigher,1.0,0,94,2,-0.8612065278226679,0.026332297713655792,6.012235527420044,0.012810521252764705,0.4617,0.0035355339059327407,0.9969888888888889,0.0001728483242899605
cdibhigher,1.0,0,95,2,-0.8620489169597625,0.026041639136332048,6.01648597831726,0.012755607618077659,0.4622,0.0045254833995938765,0.997,0.0
cdibhigher,1.0,0,96,2,-0.8637335303436626,0.02740025906216646,6.039775072479248,0.01625234808107221,0.4625,0.0032526911934581335,0.9970888888888889,0.0002514157444219213
cdibhigher,1.0,0,97,2,-0.8657552321260625,0.0260705467554842,6.0327787017822265,0.0053784838234065034,0.4626,0.0033941125496954466,0.9971666666666666,0.0002671292284482742
cdibhigher,1.0,0,98,2,-0.868601231210882,0.026977294704175283,6.032452853393554,0.01442768544514335,0.4628,0.004242640687119289,0.9968222222222223,9.42809041582352e-05
cdibhigher,1.0,0,99,2,-0.8681909813360734,0.028183479784233394,6.040689849090576,0.007900582528119595,0.4626,0.003676955262170035,0.9968222222222223,9.42809041583137e-05
cdibhigher,1.0,0,100,2,-0.8676985212542794,0.025733913402671765,6.036684553527833,0.012390899406535575,0.4625,0.004949747468305837,0.9968,0.00012570787221098027
cdibhigher,1.0,0,101,2,-0.8712599462985993,0.026534453279381507,6.040123600387574,0.004236021811159019,0.46299999999999997,0.0045254833995938964,0.9969555555555556,0.00028284271247470564
cdibhigher,1.0,0,102,2,-0.8717163002100858,0.028426350437841284,6.057215327072144,0.020237422296270503,0.4624,0.0014142135623730963,0.9972777777777777,0.000518544972870117
cdibhigher,1.0,0,103,2,-0.8710781905521046,0.026616502048272758,6.0492958763122555,0.026736431809951992,0.4629,0.003252691193458094,0.9968777777777778,0.00014142135623729392
cdibhigher,1.0,0,104,2,-0.8728830671657215,0.026512102263071248,6.06075093421936,0.0064270332162779855,0.4628,0.003676955262170035,0.9970888888888889,0.00043997755273831316
cdibhigher,1.0,0,105,2,-0.8749452059529044,0.027677086588682398,6.052374513244629,0.010578540143754716,0.4636,0.005656854249492385,0.9970777777777777,0.0001414213562374117
cdibhigher,1.0,0,106,2,-0.8751605444041166,0.026000652212005374,6.067812285614014,0.0005283372480216573,0.4627,0.003252691193458153,0.9969333333333333,0.00021998877636917623
cdibhigher,1.0,0,107,2,-0.8782830990314484,0.028836647617218998,6.074978578948975,0.010261810555857682,0.4616,0.003676955262170035,0.9969333333333332,0.0002514157444218428
cdibhigher,1.0,0,108,2,-0.8777192560499365,0.028404997287251113,6.068569727706909,0.0037106182535328407,0.4617,0.0029698484809834867,0.9969555555555556,0.00012570787221094103
cdibhigher,1.0,0,109,2,-0.8788956636212089,0.028513317765410294,6.072118082427979,0.013642388639820287,0.4619,0.003252691193458094,0.9972,0.0006285393610547444
cdibhigher,1.0,0,110,2,-0.8806803791262887,0.027149064127042228,6.079676630401611,0.009791367028169712,0.4623,0.004949747468305837,0.9968222222222223,0.00034569664858011723
cdibhigher,1.0,0,111,2,-0.8798533594738354,0.028012820310116707,6.092244411468506,0.002822238214076487,0.4605,0.004101219330881975,0.9971888888888889,0.0003928371006592152
cdibhigher,1.0,0,112,2,-0.8808796053973111,0.02834366955204857,6.084208887863159,0.01801758001911165,0.4626,0.003959797974644681,0.9967444444444444,0.00032998316455368584
cdibhigher,1.0,0,113,2,-0.8828802536444231,0.02753701155911309,6.08760616607666,0.002314802566036858,0.462,0.004242640687119289,0.9972444444444444,0.0001257078722108625
cdibhigher,1.0,0,114,2,-0.8829211276704614,0.02895177489417379,6.088992353057861,0.010520967953298207,0.46230000000000004,0.0032526911934581335,0.9969111111111111,3.142696805274507e-05
cdibhigher,1.0,0,115,2,-0.8826685198437083,0.02919030984170335,6.094619604873657,0.0016488294905576471,0.4621,0.004101219330881995,0.9967666666666667,4.714045207909798e-05
cdibhigher,1.0,0,116,2,-0.8844870749733664,0.02732808270976576,6.096492148971558,0.012659357972810313,0.46209999999999996,0.005232590180780444,0.9968222222222223,0.00043997755273831316
cdibhigher,1.0,0,117,2,-0.8866155077544126,0.027333213927647648,6.0982549812316895,0.02038003536307889,0.4629,0.004384062043356602,0.9971333333333334,0.0002514157444219213
cdibhigher,1.0,0,118,2,-0.8864509625694968,0.028199171199999592,6.107663228988647,0.0072491408767868136,0.4625,0.004101219330881975,0.9965777777777778,3.142696805278432e-05
cdibhigher,1.0,0,119,2,-0.8873769795591181,0.029538827925315862,6.102579291915894,0.006553480775046593,0.46240000000000003,0.003394112549695427,0.9968333333333333,0.0004556910367646661
cdibhigher,1.0,0,120,2,-0.8878344385580583,0.028154723814040054,6.104972782135009,0.0005810476477749168,0.46330000000000005,0.0046669047558312296,0.9968,0.0003142696805273722
cdibhigher,1.0,0,121,2,-0.8878621167789806,0.02900266612559572,6.1125769023895264,0.010548107556601103,0.4617,0.004101219330881995,0.9968666666666667,0.00037712361663278383
cdibhigher,1.0,0,122,2,-0.8888431339957497,0.028756302488314147,6.103818083953858,0.0040704247528764404,0.4626,0.003959797974644681,0.9971777777777777,3.1426968052666566e-05
cdibhigher,1.0,0,123,2,-0.8912462007175792,0.02897471725375788,6.115958731842041,0.0012107153605111212,0.4622,0.004808326112068543,0.9969,1.5713484026313655e-05
cdibhigher,1.0,0,124,2,-0.8900870486562902,0.030141647568332305,6.11575622253418,0.020948582188149944,0.46199999999999997,0.003394112549695388,0.9972444444444445,0.0005971123930019601
cdibhigher,1.0,0,125,2,-0.8913928086194125,0.026998216816646842,6.121638708114624,0.02281099275543271,0.4623,0.0035355339059327407,0.9969222222222223,0.00020427529234282333
cdibhigher,1.0,0,126,2,-0.8921992123040285,0.027271379406477628,6.124115826416016,0.0062015808896136995,0.4618,0.005374011537017739,0.9967999999999999,0.0002514157444218428
cdibhigher,1.0,0,127,2,-0.8922200147975575,0.029169712520509657,6.116434473037719,0.01992877411369383,0.4621,0.004384062043356583,0.9972666666666667,0.00015713484026372534
cdibhigher,1.0,0,128,2,-0.8933709454102949,0.029496550534987953,6.119261034393311,0.008875941254870585,0.4618,0.0028284271247461927,0.9973222222222222,0.00039283710065925447
cdibhigher,1.0,0,129,2,-0.8937356645063921,0.03105382203871524,6.127689356613159,0.029357739205871293,0.4618,0.003959797974644642,0.9970222222222223,0.00015713484026372534
cdibhigher,1.0,0,130,2,-0.8931691262722016,0.028408387757528412,6.126886004638672,0.005982100063317052,0.4611,0.004101219330881995,0.9970444444444444,3.1426968052666566e-05
cdibhigher,1.0,0,131,2,-0.8946147158796136,0.028985267832965008,6.12045839729309,0.002437080486506163,0.4621,0.004949747468305837,0.9969333333333333,9.428090415819596e-05
cdibhigher,1.0,0,132,2,-0.8946091516581449,0.03011121040173249,6.136083680725098,0.0062936970417198,0.4617,0.004384062043356583,0.9969555555555556,0.00021998877636913698
cdibhigher,1.0,0,133,2,-0.8959223529122092,0.027617178923339192,6.132775010299683,0.030432317952904422,0.4623,0.0026870057685088986,0.9968333333333333,7.85674201318823e-05
cdibhigher,1.0,0,134,2,-0.8956452303149484,0.027772120737230246,6.128868915557861,0.0017456504447869998,0.4626,0.005374011537017778,0.9970111111111111,0.00023570226039560765
cdibhigher,1.0,0,135,2,-0.8971306884332136,0.028607470606497064,6.1398054832458495,0.005156960527113245,0.4618,0.004808326112068543,0.9973666666666666,0.00014142135623729392
cdibhigher,1.0,0,136,2,-0.8962986363714391,0.028984007001562447,6.140484461212159,0.00607685211304578,0.4616,0.003959797974644681,0.9972222222222222,0.0
cdibhigher,1.0,0,137,2,-0.8973375797271729,0.029241033129428638,6.142046127700805,0.01296156045239684,0.4627,0.0035355339059327407,0.996688888888889,0.00028284271247470564
cdibhigher,1.0,0,138,2,-0.8972941233331506,0.028572985343913122,6.145875956726075,0.0005257844302673067,0.4619,0.004101219330881936,0.9971222222222222,0.0003928371006592152
cdibhigher,1.0,0,139,2,-0.8975151187506589,0.02697476944279569,6.141941804122925,0.011847233922905917,0.46240000000000003,0.0036769552621700938,0.9966999999999999,0.0005185449728701954
cdibhigher,1.0,0,140,2,-0.8988445546410301,0.029570016262169665,6.135876200103759,0.0011432588237065423,0.4623,0.004384062043356583,0.9970666666666667,0.00012570787221098027
cdibhigher,1.0,0,141,2,-0.8994544043801047,0.02936746300797709,6.149866882324218,0.009963950887541054,0.46140000000000003,0.003959797974644681,0.9971333333333334,0.0002514157444218428
cdibhigher,1.0,0,142,2,-0.9008183553955771,0.026416317526662434,6.1534449638366695,0.009839998961684731,0.4617,0.004384062043356583,0.9972,0.00012570787221098027
cdibhigher,1.0,0,143,2,-0.9006215034918352,0.027596601979763498,6.145199319458008,0.00514067903094619,0.4628,0.005374011537017739,0.9965888888888889,0.0002671292284482742
cdibhigher,1.0,0,144,2,-0.9013785407889974,0.027050368554557457,6.1389625598907465,0.007455145501154334,0.4617,0.005232590180780425,0.9969222222222223,1.571348402635291e-05
cdibhigher,1.0,0,145,2,-0.9021051358699799,0.028058634559754055,6.144675657272339,0.002153432870377533,0.4625,0.004949747468305837,0.9970555555555556,0.0002671292284482742
cdibhigher,1.0,0,146,2,-0.9008410678950223,0.028823196286527127,6.150928087997436,0.03074516112932347,0.46130000000000004,0.0024041630560342913,0.9968333333333333,4.714045207909798e-05
cdibhigher,1.0,0,147,2,-0.9029277296846563,0.031048627058015723,6.150936080169678,0.019022506007640144,0.4616,0.003959797974644681,0.9966555555555556,0.0006756798131338031
cdibhigher,1.0,0,148,2,-0.9015192489754069,0.029986319824178726,6.153862758255006,0.014828481609126061,0.4616,0.005656854249492385,0.997,0.0005342584568965484
cdibhigher,1.0,0,149,2,-0.901712720077688,0.030959101885721332,6.153397466278076,0.028146022031630896,0.4611,0.004101219330881995,0.9969333333333333,0.00012570787221098027
cdibhigher,1.0,0,150,2,-0.90369674837806,0.030471161224145796,6.150796170043945,0.0005380014866676581,0.4622,0.004242640687119289,0.9970888888888889,0.00034569664858011723
cdibhigher,1.0,0,151,2,-0.902524174269763,0.030180558397140702,6.153152419281006,4.405606703089039e-05,0.4627,0.0038183766184073284,0.9967222222222223,0.0003928371006592152
cdibhigher,1.0,0,152,2,-0.9040374289252542,0.027398230820946227,6.158998564529419,0.00894038911360545,0.46140000000000003,0.005939696961967032,0.9966999999999999,7.856742013176454e-05
cdibhigher,1.0,0,153,2,-0.9030120752334595,0.02766538454531309,6.163533922576905,0.009829926876415157,0.46199999999999997,0.0045254833995938964,0.9970111111111111,4.714045207909798e-05
cdibhigher,1.0,0,154,2,-0.9047134607358412,0.02888481049769071,6.161296231079102,0.00721644031713954,0.4626,0.003676955262170035,0.9968333333333333,0.00014142135623729392
cdibhigher,1.0,0,155,2,-0.9052638472383673,0.029929296474581812,6.164619131851197,0.0029610339228036287,0.4617,0.0035355339059327407,0.9972777777777777,0.00026712922844815645
cdibhigher,1.0,0,156,2,-0.9059631405830384,0.03130551419017333,6.17283554725647,0.016347934705836488,0.46040000000000003,0.005939696961967032,0.9972444444444444,0.0003771236166328231
cdibhigher,1.0,0,157,2,-0.9042067354679109,0.028768029212878132,6.1634042507171625,0.013847206948412008,0.4617,0.004666904755831249,0.996788888888889,0.0005499719409229798
cdibhigher,1.0,0,158,2,-0.9064705176310106,0.028509846103444095,6.158844026565552,0.007830751741328126,0.4613,0.004949747468305837,0.9971333333333333,9.428090415819596e-05
cdibhigher,1.0,0,159,2,-0.9051430053320798,0.030136565608621744,6.1646656265258795,3.171277238859341e-05,0.46209999999999996,0.006081118318204287,0.9971222222222222,0.00014142135623729392
cdibhigher,1.0,0,160,2,-0.9061220784143968,0.02826977189170248,6.174394364929199,0.01634269797676709,0.4616,0.0045254833995939355,0.9971333333333333,0.0003142696805273722
cdibhigher,1.0,0,161,2,-0.9059894004258242,0.029989373683669444,6.1687934070587165,0.014487378330147882,0.4618,0.003959797974644642,0.9972222222222222,9.428090415819596e-05
cdibhigher,1.0,0,162,2,-0.9076696370948445,0.028282486225742438,6.164800989532471,0.004454499744766704,0.4618,0.005091168824543131,0.9969444444444444,0.0003928371006591367
cdibhigher,1.0,0,163,2,-0.90874000582695,0.030053399448613197,6.172140984725953,0.0033665575470532873,0.4622,0.005091168824543131,0.9969111111111111,0.00015713484026364685
cdibhigher,1.0,0,164,2,-0.9073132814060558,0.02824809322644147,6.16992409324646,0.004636105322508437,0.4619,0.0038183766184073484,0.9970666666666668,0.00015713484026372534
cdibhigher,1.0,0,165,2,-0.9088254372943532,0.029540428561469906,6.170612857818604,0.001153891967824078,0.4625,0.002687005768508879,0.9971888888888889,7.85674201318823e-05
cdibhigher,1.0,0,166,2,-0.9078843667333776,0.02933010880481722,6.162731433486939,0.006531880009422809,0.4623,0.004949747468305837,0.9969888888888889,0.0003299831645538036
cdibhigher,1.0,0,167,2,-0.9073604283592918,0.02887085317185954,6.176006438827514,0.009829051300925,0.46099999999999997,0.003394112549695388,0.9970666666666667,0.00018856180831639191
cdibhigher,1.0,0,168,2,-0.9075249450900338,0.028078762852426258,6.171945972442627,0.005440084847970716,0.4618,0.004808326112068543,0.9966777777777778,1.5713484026313655e-05
cdibhigher,1.0,0,169,2,-0.9070358203671195,0.030171612426619608,6.168456538009644,0.011766839584873966,0.4621,0.004101219330881995,0.9970333333333333,0.0003614101326064702
cdibhigher,1.0,0,170,2,-0.9077849736777219,0.029181752940235492,6.1754240104675295,0.006052907847774413,0.46199999999999997,0.005091168824543151,0.9969555555555556,0.00018856180831639191
cdibhigher,1.0,0,171,2,-0.9085388519807296,0.028937842335363617,6.156758756256103,0.001126482085211402,0.4622,0.0033941125496954466,0.9971888888888889,0.00014142135623729392
cdibhigher,1.0,0,172,2,-0.908943093213168,0.029918871348917592,6.181429341125488,0.001906910626074977,0.4622,0.004808326112068543,0.9969666666666667,4.714045207909798e-05
cdibhigher,1.0,0,173,2,-0.9095668896024878,0.030274589432302608,6.172285346603394,0.007461131567472254,0.4604,0.005656854249492385,0.9969666666666667,0.00023570226039548988
cdibhigher,1.0,0,174,2,-0.9102022509401495,0.03050686343636628,6.171796355438232,0.0021871152830078774,0.4616,0.0031112698372208394,0.9973444444444445,0.0003614101326064702
cdibhigher,1.0,0,175,2,-0.9100886520342393,0.030200835806895535,6.184887406921387,0.004285841139407327,0.46230000000000004,0.0032526911934581335,0.9973222222222222,0.00032998316455368584
cdibhigher,1.0,0,176,2,-0.9107426034537229,0.028590058367091057,6.170902506637573,0.007860002328544058,0.4631,0.005798275605729679,0.9967777777777778,0.00028284271247458785
cdibhigher,1.0,0,177,2,-0.9103518814130263,0.027902513057105657,6.179284751129151,0.015221575082508283,0.4624,0.004242640687119289,0.9971,0.0002671292284482742
cdibhigher,1.0,0,178,2,-0.9113122447100552,0.028903170161468508,6.172838859176636,0.0009858413560431972,0.4606,0.003959797974644681,0.9970555555555556,0.000644252845081058
cdibhigher,1.0,0,179,2,-0.9100318897940896,0.030557581697121874,6.186521018981933,0.016258897364155585,0.4617,0.004949747468305837,0.9973777777777778,0.00021998877636917623
cdibhigher,1.0,0,180,2,-0.910686118438027,0.02994834138174664,6.1855809768676755,3.1997617649596066e-05,0.4622,0.004242640687119289,0.9970111111111111,0.00048711800481733266
cdibhigher,1.0,0,181,2,-0.9105331499619918,0.0279766159772019,6.183067513275146,0.005489127864987742,0.4618,0.003676955262170035,0.9969888888888889,0.00014142135623729392
cdibhigher,1.0,0,182,2,-0.9100988684610887,0.029551406941917754,6.183041553115845,0.011524263634292094,0.4625,0.004949747468305837,0.9973444444444444,1.5713484026431413e-05
cdibhigher,1.0,0,183,2,-0.9110284219395031,0.027956445494768042,6.183800507354737,0.018567489440335903,0.4623,0.004101219330881995,0.9972666666666667,3.142696805274507e-05
cdibhigher,1.0,0,184,2,-0.9109572348941457,0.029250647870815792,6.190631765747071,0.004532722137685119,0.4615,0.005798275605729738,0.9970666666666667,0.0005656854249491757
cdibhigher,1.0,0,185,2,-0.9108457053357905,0.028162121294020823,6.179832931137085,0.00479750145267209,0.4621,0.004384062043356583,0.9970777777777777,0.0002985561965009408
cdibhigher,1.0,0,186,2,-0.9124512762199748,0.0309913544320326,6.175357531356811,0.0003614583860647245,0.4616,0.004808326112068543,0.9969444444444444,7.856742013176454e-05
cdibhigher,1.0,0,187,2,-0.9122900565710934,0.02787687714300952,6.184430871200561,0.004356689384840238,0.4622,0.004242640687119289,0.9972222222222222,0.00043997755273835246
cdibhigher,1.0,0,188,2,-0.911861359466206,0.02977898217622186,6.166028781890869,0.003693162310143719,0.4617,0.005515432893255091,0.9969222222222223,0.00010999438818454887
cdibhigher,1.0,0,189,2,-0.9112916862617839,0.029779072299977446,6.1882454113006595,0.010634934650110724,0.46240000000000003,0.00509116882454319,0.9969444444444444,0.00042426406871192107
cdibhigher,1.0,0,190,2,-0.9114407456874847,0.02910740320206392,6.186550819015503,0.002755724148240058,0.4618,0.003676955262170035,0.9969666666666667,4.714045207909798e-05
cdibhigher,1.0,0,191,2,-0.9118446961402893,0.029734455964927277,6.182819882202148,0.012817554449103688,0.4617,0.004384062043356583,0.9970888888888889,0.0
cdibhigher,1.0,0,192,2,-0.9117944593494589,0.028584616945338977,6.185334222412109,0.012889897592677413,0.4629,0.004101219330881936,0.9966666666666666,6.285393610552939e-05
cdibhigher,1.0,0,193,2,-0.9121527690887452,0.028883019664303934,6.183693486404419,0.0014677628529979826,0.46040000000000003,0.005939696961967032,0.9970555555555556,0.00017284832429007824
cdibhigher,1.0,0,194,2,-0.9121580435622823,0.029805899642643945,6.177350648498535,0.01761078592026011,0.4623,0.005515432893255091,0.9971777777777777,0.00015713484026364685
cdibhigher,1.0,0,195,2,-0.9140335437037728,0.028904544013860063,6.189242498779297,0.004109387052948594,0.4615,0.0032526911934581335,0.9971444444444444,0.00014142135623733317
