model,beta,minimax,run,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
cdibhigher,0.01,0,2,86,-0.9115903815182772,6.072906454467773,0.4612,0.9977777777777778
cdibhigher,0.01,0,2,87,-0.9159285226995295,6.064050106048584,0.46,0.9981777777777778
cdibhigher,0.01,0,2,88,-0.9166639123743231,6.088916807556152,0.4584,0.9982444444444445
cdibhigher,0.01,0,2,89,-0.9201939225283536,6.079461091613769,0.4578,0.9981333333333333
cdibhigher,0.01,0,2,90,-0.9215132690429687,6.0685174186706545,0.4586,0.9982444444444445
cdibhigher,0.01,0,2,91,-0.9227405939709057,6.109258168029785,0.4574,0.9980666666666667
cdibhigher,0.01,0,2,92,-0.9214969249465249,6.118842566680908,0.4572,0.9980222222222223
cdibhigher,0.01,0,2,93,-0.9262996782823042,6.111757110595703,0.4584,0.9983111111111111
cdibhigher,0.01,0,2,94,-0.9270685564127835,6.114929067230225,0.4562,0.9981555555555556
cdibhigher,0.01,0,2,95,-0.9285215753208507,6.131954666137696,0.4576,0.9981555555555556
cdibhigher,0.01,0,2,96,-0.9290431957678361,6.142072243499756,0.4576,0.998
cdibhigher,0.01,0,2,97,-0.9292973796324296,6.12117618637085,0.4592,0.9979111111111111
cdibhigher,0.01,0,2,98,-0.9326025465011597,6.1517167587280275,0.456,0.9980444444444444
cdibhigher,0.01,0,2,99,-0.9321795428882945,6.124326084136963,0.459,0.9981777777777778
cdibhigher,0.01,0,2,100,-0.9352339487769387,6.123855278778076,0.458,0.9982888888888889
cdibhigher,0.01,0,2,101,-0.9351737113432451,6.135831086730957,0.4578,0.9981555555555556
cdibhigher,0.01,0,2,102,-0.9372210825833407,6.161915366363526,0.4564,0.9982888888888889
cdibhigher,0.01,0,2,103,-0.9381218402775852,6.142015253448486,0.459,0.9980666666666667
cdibhigher,0.01,0,2,104,-0.9376973521839489,6.139843961334228,0.4588,0.9984666666666666
cdibhigher,0.01,0,2,105,-0.940322088397633,6.14030602722168,0.459,0.9984
cdibhigher,0.01,0,2,106,-0.9404228183833035,6.149158754730225,0.4568,0.9981111111111111
cdibhigher,0.01,0,2,107,-0.941936383524808,6.157787079620362,0.4578,0.9980222222222223
cdibhigher,0.01,0,2,108,-0.9446645794348283,6.175592091369629,0.455,0.9980222222222223
cdibhigher,0.01,0,2,109,-0.9451869201139971,6.164633430480957,0.4574,0.9984222222222222
cdibhigher,0.01,0,2,110,-0.9465562298774719,6.169008631896973,0.4574,0.9983777777777778
cdibhigher,0.01,0,2,111,-0.9447092374194752,6.183987503051758,0.457,0.9984
cdibhigher,0.01,0,2,112,-0.9469298510724848,6.194052442169189,0.458,0.9983555555555556
cdibhigher,0.01,0,2,113,-0.9477421801046891,6.167425684356689,0.4576,0.9984
cdibhigher,0.01,0,2,114,-0.9490483544089577,6.207815235137939,0.4546,0.9982222222222222
cdibhigher,0.01,0,2,115,-0.9500897252949801,6.211627434539795,0.4562,0.9982666666666666
cdibhigher,0.01,0,2,116,-0.9462891255898909,6.198346268463135,0.4572,0.9986222222222222
cdibhigher,0.01,0,2,117,-0.9510520202723416,6.218529725646973,0.4566,0.9983777777777778
cdibhigher,0.01,0,2,118,-0.9522092233137651,6.2009099594116215,0.4584,0.9980666666666667
cdibhigher,0.01,0,2,119,-0.9531285718571056,6.210888732910156,0.457,0.998
cdibhigher,0.01,0,2,120,-0.95375840660442,6.177066676330567,0.459,0.9983555555555556
cdibhigher,0.01,0,2,121,-0.95385437930714,6.2110235862731935,0.4564,0.9981333333333333
cdibhigher,0.01,0,2,122,-0.9543258241653443,6.180566410827637,0.4584,0.9983111111111111
cdibhigher,0.01,0,2,123,-0.9543581172076139,6.196815566253662,0.4588,0.9982222222222222
cdibhigher,0.01,0,2,124,-0.9562721698587591,6.238536357879639,0.4558,0.9985333333333334
cdibhigher,0.01,0,2,125,-0.9575799345189875,6.205289228820801,0.4594,0.9979777777777777
cdibhigher,0.01,0,2,126,-0.9572934968168085,6.20574243774414,0.4562,0.9978222222222223
cdibhigher,0.01,0,2,127,-0.956807326559587,6.218672441864014,0.4578,0.9984666666666666
cdibhigher,0.01,0,2,128,-0.9594859383149581,6.215403350067139,0.4564,0.9982666666666666
cdibhigher,0.01,0,2,129,-0.9601006942055442,6.237916823577881,0.4574,0.9982666666666666
cdibhigher,0.01,0,2,130,-0.9592383399269797,6.24384186706543,0.4564,0.9979777777777777
cdibhigher,0.01,0,2,131,-0.9600458221088756,6.228739412689209,0.4572,0.9983555555555556
cdibhigher,0.01,0,2,132,-0.9596404896909541,6.2475109352111815,0.4556,0.9975555555555555
cdibhigher,0.01,0,2,133,-0.9606446803179655,6.25144956817627,0.456,0.9982
cdibhigher,0.01,0,2,134,-0.9614898227258162,6.233303509521484,0.4564,0.9983555555555556
cdibhigher,0.01,0,2,135,-0.9639712469621138,6.212212498474121,0.458,0.9980666666666667
cdibhigher,0.01,0,2,136,-0.9634521677017212,6.2282454208374025,0.4564,0.9982888888888889
cdibhigher,0.01,0,2,137,-0.9634327883460305,6.235938579559326,0.4572,0.9981777777777778
cdibhigher,0.01,0,2,138,-0.9637200762488626,6.2318422393798825,0.4572,0.9980222222222223
cdibhigher,0.01,0,2,139,-0.9645105448029258,6.23501134185791,0.4576,0.9985333333333334
cdibhigher,0.01,0,2,140,-0.9629943422057412,6.239816442871094,0.456,0.9983111111111111
cdibhigher,0.01,0,2,141,-0.9651950445521962,6.238047428131104,0.457,0.9983333333333333
cdibhigher,0.01,0,2,142,-0.9648810671719638,6.234969635009765,0.4586,0.9979111111111111
cdibhigher,0.01,0,2,143,-0.966575834014199,6.245927554321289,0.456,0.9981777777777778
cdibhigher,0.01,0,2,144,-0.9664138261274858,6.240543157196045,0.4564,0.9985111111111111
cdibhigher,0.01,0,2,145,-0.9655453864184292,6.210388172149658,0.4576,0.9982444444444445
cdibhigher,0.01,0,2,146,-0.967699322977933,6.253364685058593,0.4582,0.9984
cdibhigher,0.01,0,2,147,-0.9689477441874418,6.248679882049561,0.4566,0.9984666666666666
cdibhigher,0.01,0,2,148,-0.9690103316740556,6.252014845275879,0.4578,0.9982888888888889
cdibhigher,0.01,0,2,149,-0.9676935909791426,6.246135511779785,0.4562,0.9982666666666666
cdibhigher,0.01,0,2,150,-0.9672826522220265,6.240232438659668,0.457,0.9982888888888889
cdibhigher,0.01,0,2,151,-0.9694571794856678,6.2363014419555665,0.4558,0.9981111111111111
cdibhigher,0.01,0,2,152,-0.9689202332583341,6.255046121215821,0.4574,0.9983777777777778
cdibhigher,0.01,0,2,153,-0.9670597118551081,6.260865618133545,0.4566,0.9981111111111111
cdibhigher,0.01,0,2,154,-0.9687767422849481,6.258542012786865,0.4564,0.9985777777777778
cdibhigher,0.01,0,2,155,-0.9694617074793035,6.262136362457276,0.4558,0.9981555555555556
cdibhigher,0.01,0,2,156,-0.969295221380754,6.273910346221924,0.4562,0.9983111111111111
cdibhigher,0.01,0,2,157,-0.9704214445981112,6.238645916748047,0.4588,0.9981555555555556
cdibhigher,0.01,0,2,158,-0.971933396842263,6.240739344024658,0.4576,0.9985777777777778
cdibhigher,0.01,0,2,159,-0.9733026679645885,6.249301371765137,0.4578,0.9982444444444445
cdibhigher,0.01,0,2,160,-0.972243149098483,6.2541308654785155,0.457,0.9983111111111111
cdibhigher,0.01,0,2,161,-0.9710777910926125,6.258610237121582,0.456,0.9983777777777778
cdibhigher,0.01,0,2,162,-0.9720041320280596,6.248136303710938,0.4584,0.9982444444444445
cdibhigher,0.01,0,2,163,-0.9729511409065941,6.259072171783448,0.4568,0.9981555555555556
cdibhigher,0.01,0,2,164,-0.9706097300095992,6.259357610321045,0.4564,0.9982666666666666
cdibhigher,0.01,0,2,165,-0.9734266470995816,6.261932797241211,0.457,0.9984
cdibhigher,0.01,0,2,166,-0.9743410201419483,6.260444709777832,0.4568,0.9982444444444445
cdibhigher,0.01,0,2,167,-0.9715226217790084,6.268651552581787,0.457,0.9984888888888889
cdibhigher,0.01,0,2,168,-0.9726669124776667,6.258798519897461,0.4564,0.9983111111111111
cdibhigher,0.01,0,2,169,-0.9746155647624622,6.25894912109375,0.457,0.9983777777777778
cdibhigher,0.01,0,2,170,-0.9734825170863759,6.2610667747497555,0.4568,0.9983333333333333
cdibhigher,0.01,0,2,171,-0.9736373498483137,6.252482424926757,0.4554,0.9985333333333334
cdibhigher,0.01,0,2,172,-0.9746111377889459,6.291034161376953,0.4552,0.9985777777777778
cdibhigher,0.01,0,2,173,-0.9763424176909706,6.262753088378906,0.455,0.9985777777777778
cdibhigher,0.01,0,2,174,-0.9758661951065063,6.265262390136718,0.4574,0.9982222222222222
cdibhigher,0.01,0,2,175,-0.9750160720131614,6.268872659301758,0.4558,0.9984222222222222
cdibhigher,0.01,0,2,176,-0.9745779242602262,6.230539646911621,0.458,0.9985333333333334
cdibhigher,0.01,0,2,177,-0.9747150453480807,6.268005595397949,0.4572,0.9982444444444445
cdibhigher,0.01,0,2,178,-0.9750237753521313,6.266241802215577,0.4568,0.9982222222222222
cdibhigher,0.01,0,2,179,-0.9768022483132103,6.292560121154785,0.455,0.9985333333333334
cdibhigher,0.01,0,2,180,-0.9784572022698143,6.277874565124511,0.4558,0.9983333333333333
cdibhigher,0.01,0,2,181,-0.9737658709179271,6.278776443481445,0.4562,0.9981111111111111
cdibhigher,0.01,0,2,182,-0.9759728624864058,6.27563928527832,0.4576,0.9982666666666666
cdibhigher,0.01,0,2,183,-0.9766619865764271,6.287347649383545,0.4566,0.9982444444444445
cdibhigher,0.01,0,2,184,-0.9770306855288419,6.266055521392822,0.456,0.9985111111111111
cdibhigher,0.01,0,2,185,-0.9766449114279313,6.266927920532226,0.456,0.9984
cdibhigher,0.01,0,2,186,-0.9770355647000399,6.279738053894043,0.4544,0.9982222222222222
cdibhigher,0.01,0,2,187,-0.9762443476590243,6.263657082366944,0.4566,0.9983111111111111
cdibhigher,0.01,0,2,188,-0.978369105980613,6.265314069366455,0.4564,0.9982444444444445
cdibhigher,0.01,0,2,189,-0.9775508355574174,6.2979053802490235,0.455,0.9982222222222222
cdibhigher,0.01,0,2,190,-0.977447226004167,6.258195426177979,0.4562,0.9987333333333334
cdibhigher,0.01,0,2,191,-0.9771739712108265,6.28099605178833,0.4572,0.9986888888888888
cdibhigher,0.01,0,2,192,-0.9783214984286915,6.278130184936524,0.456,0.9986888888888888
cdibhigher,0.01,0,2,193,-0.9765208518288352,6.267765612030029,0.4558,0.9982444444444445
cdibhigher,0.01,0,2,194,-0.9764575912388889,6.291218650817871,0.4566,0.9983333333333333
cdibhigher,0.01,0,2,195,-0.9784929244474931,6.276189197540283,0.4564,0.9986
cdibhigher,0.01,0,2,196,-0.9777922388770364,6.260356655883789,0.4588,0.9982888888888889
cdibhigher,0.01,0,2,197,-0.9779027332912792,6.279063110351562,0.4572,0.9983777777777778
cdibhigher,0.01,0,2,198,-0.9788015393170444,6.286998644256592,0.4566,0.9982
cdibhigher,0.01,0,2,199,-0.9783918826363304,6.276338932800293,0.457,0.9981333333333333
cdibhigher,0.01,0,0,0,1.022849213439768,1.7817413497924806,0.439,0.5167555555555555
cdibhigher,0.01,0,0,1,0.15707295663092624,1.8494156467437743,0.4852,0.9109777777777778
cdibhigher,0.01,0,0,2,-0.04257072981595993,2.0028381355285645,0.4914,0.9720666666666666
cdibhigher,0.01,0,0,3,-0.12752835970900275,2.171600648498535,0.496,0.9868222222222223
cdibhigher,0.01,0,0,4,-0.17914010565931146,2.337780598449707,0.4984,0.9931333333333333
cdibhigher,0.01,0,0,5,-0.21617999153137207,2.495758169555664,0.4992,0.9958888888888889
cdibhigher,0.01,0,0,6,-0.24749499825347554,2.6667276073455812,0.4994,0.9974888888888889
cdibhigher,0.01,0,0,7,-0.2741999528538097,2.830634302902222,0.5004,0.9983111111111111
cdibhigher,0.01,0,0,8,-0.30053713333389975,2.9932435726165774,0.5002,0.9985555555555555
cdibhigher,0.01,0,0,9,-0.3251674042138186,3.1707640743255614,0.4984,0.9986666666666667
cdibhigher,0.01,0,0,10,-0.347811653657393,3.3394373794555663,0.4962,0.9986888888888888
cdibhigher,0.01,0,0,11,-0.3712266798626293,3.464257302856445,0.4946,0.9986444444444444
cdibhigher,0.01,0,0,12,-0.3936893392953006,3.6261467628479003,0.493,0.9986222222222222
cdibhigher,0.01,0,0,13,-0.41548436212539674,3.7659368339538575,0.4926,0.9984666666666666
cdibhigher,0.01,0,0,14,-0.4359306182081049,3.8986659183502197,0.491,0.9984666666666666
cdibhigher,0.01,0,0,15,-0.45679805144396696,4.0068406387329105,0.4894,0.9986666666666667
cdibhigher,0.01,0,0,16,-0.47529260864691303,4.132873902130127,0.4868,0.9986
cdibhigher,0.01,0,0,17,-0.4956441074371338,4.261093235778809,0.4876,0.9982666666666666
cdibhigher,0.01,0,0,18,-0.5154048795960167,4.353329678344727,0.4868,0.9985333333333334
cdibhigher,0.01,0,0,19,-0.5302981476263566,4.428843421936035,0.4872,0.9979111111111111
cdibhigher,0.01,0,0,20,-0.548083066775582,4.535727896881103,0.4862,0.9982444444444445
cdibhigher,0.01,0,0,21,-0.5629210341670297,4.6419381965637205,0.4852,0.9983111111111111
cdibhigher,0.01,0,0,22,-0.5794464113668962,4.7169011795043945,0.4832,0.9981333333333333
cdibhigher,0.01,0,0,23,-0.5937686570080843,4.783246951293945,0.4828,0.9979111111111111
cdibhigher,0.01,0,0,24,-0.6069530472538688,4.860227346038818,0.481,0.9978888888888889
cdibhigher,0.01,0,0,25,-0.6191222050580112,4.889867343902588,0.4812,0.9979555555555556
cdibhigher,0.01,0,0,26,-0.6316813291723078,4.965800714111328,0.479,0.9982888888888889
cdibhigher,0.01,0,0,27,-0.6430473632639104,5.012413202667236,0.4788,0.9980888888888889
cdibhigher,0.01,0,0,28,-0.6554247205994346,5.072698359680175,0.479,0.9981555555555556
cdibhigher,0.01,0,0,29,-0.6676261853824962,5.114645900726319,0.476,0.998
cdibhigher,0.01,0,0,30,-0.676514608747309,5.170530500030518,0.4772,0.9982888888888889
cdibhigher,0.01,0,0,31,-0.684915122942491,5.221488671875,0.4784,0.9980888888888889
cdibhigher,0.01,0,0,32,-0.6951655805587769,5.256480000305176,0.477,0.9981333333333333
cdibhigher,0.01,0,0,33,-0.7060453718792309,5.303614032745362,0.4772,0.9982
cdibhigher,0.01,0,0,34,-0.7127505990548567,5.326944157409668,0.4778,0.9982888888888889
cdibhigher,0.01,0,0,35,-0.7209219710176641,5.362452917480469,0.4768,0.9978666666666667
cdibhigher,0.01,0,0,36,-0.7298649291385304,5.391877184295654,0.4758,0.9981111111111111
cdibhigher,0.01,0,0,37,-0.7370486205794594,5.417573621368408,0.477,0.9983777777777778
cdibhigher,0.01,0,0,38,-0.7458797209479592,5.477308581542969,0.4756,0.9983777777777778
cdibhigher,0.01,0,0,39,-0.7519404423626986,5.490558015441895,0.4762,0.9979111111111111
cdibhigher,0.01,0,0,40,-0.7602474779389121,5.519088648223877,0.4756,0.9980888888888889
cdibhigher,0.01,0,0,41,-0.7670329751708291,5.5523660873413085,0.4762,0.9979333333333333
cdibhigher,0.01,0,0,42,-0.7723255190936001,5.5577487449645995,0.4738,0.998
cdibhigher,0.01,0,0,43,-0.7788429584676569,5.586441202545166,0.4736,0.9975777777777778
cdibhigher,0.01,0,0,44,-0.7846257435885343,5.629572654724121,0.4752,0.9980888888888889
cdibhigher,0.01,0,0,45,-0.7906508314306085,5.6412327850341795,0.4752,0.9979555555555556
cdibhigher,0.01,0,0,46,-0.7971778749292547,5.668839292144775,0.4732,0.9977777777777778
cdibhigher,0.01,0,0,47,-0.800326604717428,5.675251864624023,0.4738,0.9982444444444445
cdibhigher,0.01,0,0,48,-0.8069243110916832,5.6932564476013185,0.4742,0.9978888888888889
cdibhigher,0.01,0,0,49,-0.8137138449408792,5.731701372528076,0.474,0.9980444444444444
cdibhigher,0.01,0,0,50,-0.8171781538183039,5.737492684936523,0.4726,0.9980666666666667
cdibhigher,0.01,0,0,51,-0.8209875673467463,5.758402502441406,0.4722,0.9979555555555556
cdibhigher,0.01,0,0,52,-0.8252382753892379,5.780598661041259,0.4706,0.9978
cdibhigher,0.01,0,0,53,-0.8328994680231268,5.798156092071533,0.4712,0.9983111111111111
cdibhigher,0.01,0,0,54,-0.8342120735601946,5.796192807006836,0.4714,0.9981111111111111
cdibhigher,0.01,0,0,55,-0.8404377863883972,5.818997563934326,0.4688,0.9976888888888888
cdibhigher,0.01,0,0,56,-0.8456555268461055,5.819726178741455,0.4714,0.9982444444444445
cdibhigher,0.01,0,0,57,-0.848587854905562,5.842535171508789,0.4704,0.9982666666666666
cdibhigher,0.01,0,0,58,-0.8498685632012107,5.860892385101319,0.4688,0.9980222222222223
cdibhigher,0.01,0,0,59,-0.8545521353114734,5.872948518371582,0.4686,0.9978444444444444
cdibhigher,0.01,0,0,60,-0.8595169184511358,5.879752216339111,0.4692,0.9979777777777777
cdibhigher,0.01,0,0,61,-0.8623080395351757,5.921207023620606,0.4676,0.9980888888888889
cdibhigher,0.01,0,0,62,-0.8650099960847334,5.9184243171691895,0.4674,0.9977555555555555
cdibhigher,0.01,0,0,63,-0.868726293962652,5.933073612213135,0.4692,0.9980666666666667
cdibhigher,0.01,0,0,64,-0.8730664797782898,5.937159406280518,0.4676,0.9982666666666666
cdibhigher,0.01,0,0,65,-0.8755220887530933,5.935042777252197,0.4674,0.9983333333333333
cdibhigher,0.01,0,0,66,-0.8794792020971125,5.939700944519043,0.4668,0.9985333333333334
cdibhigher,0.01,0,0,67,-0.8820142556797375,5.965904790496826,0.4676,0.9981111111111111
cdibhigher,0.01,0,0,68,-0.8836160009297458,5.978391954040528,0.4676,0.9980888888888889
cdibhigher,0.01,0,0,69,-0.887368847690929,5.978031243896484,0.4674,0.9982
cdibhigher,0.01,0,0,70,-0.8893017401608554,5.9944405853271485,0.4662,0.9982444444444445
cdibhigher,0.01,0,0,71,-0.8935942566524853,5.999574868011474,0.4676,0.9981555555555556
cdibhigher,0.01,0,0,72,-0.8943160998777909,6.015349426269531,0.4664,0.9979555555555556
cdibhigher,0.01,0,0,73,-0.8976586472424594,6.019140124511718,0.4666,0.9981111111111111
cdibhigher,0.01,0,0,74,-0.8995300081946633,6.030898104095459,0.4666,0.9982
cdibhigher,0.01,0,0,75,-0.9011165436484597,6.025704643249512,0.466,0.9981777777777778
cdibhigher,0.01,0,0,76,-0.9058405266675083,6.032225740814209,0.465,0.9979555555555556
cdibhigher,0.01,0,0,77,-0.9047589383212002,6.025273176574707,0.4656,0.9979555555555556
cdibhigher,0.01,0,0,78,-0.9087033561186357,6.049937133026123,0.4664,0.9984222222222222
cdibhigher,0.01,0,0,79,-0.9101486969861118,6.054674997711182,0.4656,0.9978
cdibhigher,0.01,0,0,80,-0.9111992754589427,6.0757531059265135,0.4664,0.9984888888888889
cdibhigher,0.01,0,0,81,-0.9125091704108498,6.069819146728515,0.466,0.9981555555555556
cdibhigher,0.01,0,0,82,-0.9155637555729259,6.085040546417236,0.4658,0.9978888888888889
cdibhigher,0.01,0,0,83,-0.9169384456287731,6.0662834884643555,0.4672,0.9982222222222222
cdibhigher,0.01,0,0,84,-0.9199834707173434,6.077937586212158,0.465,0.9981555555555556
cdibhigher,0.01,0,0,85,-0.9214780293638056,6.074674172210694,0.4668,0.9982666666666666
cdibhigher,0.01,0,0,86,-0.9241579880454324,6.088009167480469,0.4654,0.9981777777777778
cdibhigher,0.01,0,0,87,-0.9246344362952492,6.088805034637451,0.465,0.9981333333333333
cdibhigher,0.01,0,0,88,-0.9240950167655945,6.110356287384033,0.4636,0.9979333333333333
cdibhigher,0.01,0,0,89,-0.926393884190646,6.107307207489014,0.4656,0.9978666666666667
cdibhigher,0.01,0,0,90,-0.9301797051169656,6.129035955047607,0.4636,0.9984
cdibhigher,0.01,0,0,91,-0.9306206795865839,6.115132307434082,0.463,0.9981333333333333
cdibhigher,0.01,0,0,92,-0.9330582015297629,6.120593295288086,0.4646,0.9982444444444445
cdibhigher,0.01,0,0,93,-0.9352827039718627,6.124326480865479,0.4646,0.9982444444444445
cdibhigher,0.01,0,0,94,-0.9358228678443216,6.11290796508789,0.4646,0.9983555555555556
cdibhigher,0.01,0,0,95,-0.9387395166397094,6.128027555084229,0.4658,0.9985111111111111
cdibhigher,0.01,0,0,96,-0.9380984936280684,6.140938822937012,0.464,0.9979555555555556
cdibhigher,0.01,0,0,97,-0.9391933475841175,6.135820927429199,0.4632,0.9980666666666667
cdibhigher,0.01,0,0,98,-0.9411696813236583,6.150396058654785,0.4638,0.9982222222222222
cdibhigher,0.01,0,0,99,-0.9399351068236611,6.173212512969971,0.464,0.9981111111111111
cdibhigher,0.01,0,0,100,-0.9422538667678833,6.150165950012207,0.4638,0.9981777777777778
cdibhigher,0.01,0,0,101,-0.9456432488788258,6.142640422058106,0.463,0.9984222222222222
cdibhigher,0.01,0,0,102,-0.9469940710674633,6.168889279937744,0.462,0.9983111111111111
cdibhigher,0.01,0,0,103,-0.9451083320877769,6.14918556060791,0.466,0.9982222222222222
cdibhigher,0.01,0,0,104,-0.9469849646048112,6.1719787910461426,0.4636,0.9980888888888889
cdibhigher,0.01,0,0,105,-0.9463567765409296,6.158244203186035,0.4636,0.9979333333333333
cdibhigher,0.01,0,0,106,-0.9494093651338057,6.19733030090332,0.4622,0.9982444444444445
cdibhigher,0.01,0,0,107,-0.9502733850479126,6.18428960647583,0.461,0.9981111111111111
cdibhigher,0.01,0,0,108,-0.9488932727900419,6.184807305908203,0.4642,0.9984444444444445
cdibhigher,0.01,0,0,109,-0.9533294105529785,6.161982621765136,0.4634,0.9982
cdibhigher,0.01,0,0,110,-0.9523449753501199,6.191471896362304,0.4612,0.9983333333333333
cdibhigher,0.01,0,0,111,-0.9549628967371854,6.210006607055664,0.464,0.9980888888888889
cdibhigher,0.01,0,0,112,-0.9548908329963685,6.210151947021484,0.4618,0.998
cdibhigher,0.01,0,0,113,-0.9568692583604292,6.198283278656006,0.4644,0.9983555555555556
cdibhigher,0.01,0,0,114,-0.9577304684378884,6.206576972961426,0.462,0.9987333333333334
cdibhigher,0.01,0,0,115,-0.9561006744904952,6.192262725830078,0.4612,0.9981555555555556
cdibhigher,0.01,0,0,116,-0.9596856144991788,6.2017611930847165,0.4622,0.9984222222222222
cdibhigher,0.01,0,0,117,-0.958742397369038,6.196194792175293,0.4624,0.9983111111111111
cdibhigher,0.01,0,0,118,-0.9595858399651267,6.204519715118408,0.4616,0.9979555555555556
cdibhigher,0.01,0,0,119,-0.9607249491258101,6.208598979949951,0.4636,0.9983333333333333
cdibhigher,0.01,0,0,120,-0.9612849288593639,6.218502886962891,0.4614,0.9982888888888889
cdibhigher,0.01,0,0,121,-0.9620250086004084,6.203667155456543,0.4622,0.9986444444444444
cdibhigher,0.01,0,0,122,-0.9637634152499113,6.21139497756958,0.4616,0.9986444444444444
