model,beta,run,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
cdibexact,10.0,0,102,-0.5279881018985402,4.791595082092285,0.4824,0.9924222222222222
cdibexact,10.0,0,103,-0.5297186842831698,4.807950661468506,0.4824,0.9926
cdibexact,10.0,0,104,-0.5304070364345204,4.831923835754394,0.4822,0.9923555555555555
cdibexact,10.0,0,105,-0.53224253301187,4.78136739654541,0.4824,0.9925111111111111
cdibexact,10.0,0,106,-0.5339499547568235,4.788685948944091,0.4804,0.9931333333333333
cdibexact,10.0,0,107,-0.532042601333965,4.805128516387939,0.481,0.9918666666666667
cdibexact,10.0,0,108,-0.533412983491204,4.7862053276062015,0.4798,0.9922666666666666
cdibexact,10.0,0,109,-0.5372476734464818,4.819428527069092,0.4818,0.9927111111111111
cdibexact,10.0,0,110,-0.5354575084903024,4.8462882850646976,0.4816,0.9925333333333334
cdibexact,10.0,0,111,-0.5341153894294391,4.8298224922180175,0.4794,0.9925555555555555
cdibexact,10.0,0,112,-0.537651696621288,4.809211831665039,0.4838,0.9924
cdibexact,10.0,0,113,-0.5385299752625552,4.819598230743408,0.4802,0.9925333333333334
cdibexact,10.0,0,114,-0.5387878609830683,4.821252421569824,0.4822,0.9925555555555555
cdibexact,10.0,0,115,-0.5378790294040333,4.863179383087158,0.4812,0.9922888888888889
cdibexact,10.0,0,116,-0.541017915760387,4.849287527465821,0.481,0.9921333333333333
cdibexact,10.0,0,117,-0.539262534757094,4.819472653198242,0.4824,0.9931555555555556
cdibexact,10.0,0,118,-0.5419032491597262,4.867035955047608,0.4816,0.9921111111111112
cdibexact,10.0,0,119,-0.5403060563434254,4.889122828674316,0.4812,0.9925555555555555
cdibexact,10.0,0,120,-0.5407056465322321,4.858816603851318,0.4804,0.9927777777777778
cdibexact,10.0,0,121,-0.5417300247625871,4.863405651092529,0.4816,0.9921333333333333
cdibexact,10.0,0,122,-0.542556103034453,4.864873028564453,0.4814,0.9928666666666667
cdibexact,10.0,0,123,-0.5441298223755576,4.86774111328125,0.4806,0.9926222222222222
cdibexact,10.0,0,124,-0.5450405797611584,4.864883210754394,0.4822,0.9924222222222222
cdibexact,10.0,0,125,-0.5433699408357794,4.863431044769287,0.4828,0.9919111111111111
cdibexact,10.0,0,126,-0.5442409723108464,4.87901974029541,0.482,0.9918888888888889
cdibexact,10.0,0,127,-0.5457367679032412,4.888725611114502,0.4822,0.9924888888888889
cdibexact,10.0,0,128,-0.544646315683018,4.872038656616211,0.4816,0.9917555555555555
cdibexact,10.0,0,129,-0.5458541881474581,4.883676532745361,0.481,0.9925777777777778
cdibexact,10.0,0,130,-0.546501783769781,4.887104853820801,0.4816,0.9919777777777777
cdibexact,10.0,0,131,-0.5478180077812889,4.863216117095948,0.482,0.9918888888888889
cdibexact,10.0,0,132,-0.5461559673482721,4.881496269226075,0.481,0.9928
cdibexact,10.0,0,133,-0.5481983281308954,4.936471854400635,0.482,0.9928222222222223
cdibexact,10.0,0,134,-0.5492610106164759,4.880948526000976,0.4822,0.9924888888888889
cdibexact,10.0,0,135,-0.5480933635408228,4.893549061584473,0.4806,0.9927777777777778
cdibexact,10.0,0,136,-0.5491436257102272,4.943842262268066,0.4804,0.9927111111111111
cdibexact,10.0,0,137,-0.547506361285123,4.92139150466919,0.4808,0.9923777777777778
cdibexact,10.0,0,138,-0.5500779358083552,4.9358179489135745,0.482,0.9920666666666667
cdibexact,10.0,0,139,-0.5502608524062417,4.871063847351074,0.4802,0.9924888888888889
cdibexact,10.0,0,140,-0.5500709141904657,4.8961566551208495,0.4814,0.9929111111111111
cdibexact,10.0,0,141,-0.5516623150348663,4.901291246795655,0.48,0.9923111111111111
cdibexact,10.0,0,142,-0.5529864155942743,4.90726764755249,0.479,0.9925111111111111
cdibexact,10.0,0,143,-0.5509003523826599,4.931888994598388,0.4828,0.9921555555555556
cdibexact,10.0,0,144,-0.551728429105065,4.900513115692139,0.4804,0.9924888888888889
cdibexact,10.0,0,145,-0.554521126794815,4.894963603973388,0.48,0.9926888888888888
cdibexact,10.0,0,146,-0.5516745800971985,4.908638123321533,0.4808,0.9925333333333334
cdibexact,10.0,0,147,-0.5532932418476452,4.935788471984863,0.4826,0.9920666666666667
cdibexact,10.0,0,148,-0.5535576374140653,4.911460630035401,0.4826,0.9922888888888889
cdibexact,10.0,0,149,-0.552570180572163,4.957313306427002,0.4812,0.9929333333333333
cdibexact,10.0,0,150,-0.5561545989643444,4.946551560211182,0.4824,0.9927333333333334
cdibexact,10.0,0,151,-0.5535839896202087,4.970482234191895,0.481,0.9921555555555556
cdibexact,10.0,0,152,-0.5551143295548179,4.9326801651000975,0.4806,0.9925555555555555
cdibexact,10.0,0,153,-0.5521049255241047,4.9343497207641605,0.4804,0.9923333333333333
cdibexact,10.0,0,154,-0.5540771795793014,4.947662110900879,0.4814,0.9923111111111111
cdibexact,10.0,0,155,-0.5547475057168441,4.94313882522583,0.4816,0.9925333333333334
cdibexact,10.0,0,156,-0.5547578632311387,4.944570375823974,0.4804,0.9923111111111111
cdibexact,10.0,0,157,-0.5552163573351774,4.93372038269043,0.479,0.9918666666666667
cdibexact,10.0,0,158,-0.5552964514082128,4.946548152160645,0.4812,0.9925111111111111
cdibexact,10.0,0,159,-0.5550900931098245,4.929011109161377,0.4804,0.9920444444444444
cdibexact,10.0,0,160,-0.5565718189759687,4.954268724822998,0.4816,0.9920888888888889
cdibexact,10.0,0,161,-0.5561577565106478,4.9438450759887695,0.4812,0.9921777777777778
cdibexact,10.0,0,162,-0.5577123968384483,4.977849668884278,0.4826,0.9924444444444445
cdibexact,10.0,0,163,-0.5560930361574347,4.947563806915284,0.4812,0.9924444444444445
cdibexact,10.0,0,164,-0.5579656181422147,4.9787043144226075,0.4818,0.9922
cdibexact,10.0,0,165,-0.5585147364963184,4.968758236694336,0.4822,0.9926
cdibexact,10.0,0,166,-0.5557090484705838,4.940241968536377,0.483,0.9924
cdibexact,10.0,0,167,-0.5575496379765598,4.974216186523438,0.481,0.9929777777777777
cdibexact,10.0,0,168,-0.5588194979234176,4.969010367584229,0.4812,0.9926666666666667
cdibexact,10.0,0,169,-0.5554284429116683,4.9497466522216795,0.4832,0.9923111111111111
cdibexact,10.0,0,170,-0.5567569223664024,4.941188449096679,0.481,0.9926444444444444
cdibexact,10.0,0,171,-0.5590031592889265,4.95100080947876,0.4832,0.9929111111111111
cdibexact,10.0,0,172,-0.5584097878022627,4.968416760253906,0.4818,0.9927111111111111
cdibexact,10.0,0,173,-0.5576436325766824,4.943817555236817,0.4796,0.9921333333333333
cdibexact,10.0,0,174,-0.5586527112440629,4.954786344146728,0.479,0.9928222222222223
cdibexact,10.0,0,175,-0.5599964744654569,4.930658811950684,0.4796,0.9927555555555555
cdibexact,10.0,0,176,-0.5602101140369069,4.950846052551269,0.4806,0.9927777777777778
cdibexact,10.0,0,177,-0.5582500517671759,4.961700671386719,0.4814,0.9924222222222222
cdibexact,10.0,0,178,-0.5594688843206925,4.977295338439942,0.4806,0.9920222222222222
cdibexact,10.0,0,179,-0.5608428953170776,4.980075163269043,0.4812,0.9925777777777778
cdibexact,10.0,0,180,-0.5593582286401229,4.965812287902832,0.481,0.9928222222222223
cdibexact,10.0,0,181,-0.559529189378565,4.982119422149658,0.4812,0.9926222222222222
cdibexact,10.0,0,182,-0.5589993841561404,4.955140465545655,0.483,0.9928
cdibexact,10.0,0,183,-0.5608053653196855,4.978710570526123,0.4806,0.9924444444444445
cdibexact,10.0,0,184,-0.5602019002654336,4.970759628295898,0.4812,0.9922222222222222
cdibexact,10.0,0,185,-0.5603261943296952,4.983743548583984,0.4822,0.9921555555555556
cdibexact,10.0,0,186,-0.5592161409508098,5.012372590637207,0.482,0.9922
cdibexact,10.0,0,187,-0.5589396822582592,4.950221954345703,0.479,0.9924444444444445
cdibexact,10.0,0,188,-0.559733349089189,4.9416618721008305,0.4816,0.9923777777777778
cdibexact,10.0,0,189,-0.5602353370839899,5.003572492980957,0.4802,0.9922666666666666
cdibexact,10.0,0,190,-0.560853019098802,4.977322105407715,0.481,0.9925777777777778
cdibexact,10.0,0,191,-0.5599448704719543,4.948909954833985,0.48,0.9925333333333334
cdibexact,10.0,0,192,-0.5605299275484952,4.953858506011963,0.4828,0.9925111111111111
cdibexact,10.0,0,193,-0.5609426210403442,4.9600945007324215,0.4808,0.9928666666666667
cdibexact,10.0,0,194,-0.5616698652614247,4.957287493896485,0.482,0.9924888888888889
cdibexact,10.0,0,195,-0.5609605005004189,4.993358798217773,0.4802,0.9923555555555555
cdibexact,10.0,0,196,-0.5613616096149792,4.964932619476318,0.4816,0.9924666666666667
cdibexact,10.0,0,197,-0.5600575610941106,4.991519264221191,0.4816,0.9926
cdibexact,10.0,0,198,-0.561304189638658,4.967132322692871,0.48,0.9923111111111111
cdibexact,10.0,0,199,-0.561315050905401,4.941657621002197,0.482,0.9925333333333334
cdibexact,10.0,1,0,1.1874221891836687,1.6711036056518556,0.4352,0.5276666666666666
cdibexact,10.0,1,1,0.6559670310800726,1.521896288871765,0.4752,0.8489111111111111
cdibexact,10.0,1,2,0.3928199903791601,1.5053582899093627,0.4862,0.9221333333333334
cdibexact,10.0,1,3,0.24320621056773445,1.5448489286422729,0.4908,0.9483111111111111
cdibexact,10.0,1,4,0.14745153563564473,1.595579864883423,0.4928,0.96
cdibexact,10.0,1,5,0.07940450577139854,1.6745629308700563,0.4924,0.9688
cdibexact,10.0,1,6,0.028885889335789464,1.7554435569763183,0.4964,0.9734444444444444
cdibexact,10.0,1,7,-0.010338489032333547,1.8248598398208618,0.4954,0.9761333333333333
cdibexact,10.0,1,8,-0.04395168205174533,1.9094637325286865,0.4958,0.9788222222222223
cdibexact,10.0,1,9,-0.07122186464884064,1.976791674041748,0.4932,0.9805777777777778
cdibexact,10.0,1,10,-0.0958533083742315,2.0848416900634765,0.4948,0.9829555555555556
cdibexact,10.0,1,11,-0.11703011981573971,2.1740660285949707,0.4964,0.9835111111111111
cdibexact,10.0,1,12,-0.1355226198759946,2.2790331897735596,0.4972,0.9847777777777778
cdibexact,10.0,1,13,-0.15285905330939725,2.332569509124756,0.4928,0.9857555555555556
cdibexact,10.0,1,14,-0.16911089407964186,2.4529065395355225,0.4942,0.9862888888888889
cdibexact,10.0,1,15,-0.18348352349021219,2.5439428775787354,0.4966,0.9867111111111111
cdibexact,10.0,1,16,-0.19781670791452582,2.6042873165130613,0.4938,0.9870444444444444
cdibexact,10.0,1,17,-0.2114746278892864,2.6763592597961425,0.4952,0.9886888888888888
cdibexact,10.0,1,18,-0.22373046704205599,2.7711904701232912,0.4926,0.9888
cdibexact,10.0,1,19,-0.23415795850753784,2.8763754962921144,0.4956,0.9885111111111111
cdibexact,10.0,1,20,-0.24435406699180603,2.929008074951172,0.495,0.9883333333333333
cdibexact,10.0,1,21,-0.2573239651203156,2.9884345748901366,0.495,0.9899111111111111
cdibexact,10.0,1,22,-0.266959857637232,3.0709542026519774,0.4944,0.9894888888888889
cdibexact,10.0,1,23,-0.27520960417444057,3.134185942077637,0.4958,0.9888
cdibexact,10.0,1,24,-0.28541814831386914,3.2514140037536623,0.4944,0.9897333333333334
cdibexact,10.0,1,25,-0.29477425514567984,3.3265306415557863,0.4958,0.9903111111111111
cdibexact,10.0,1,26,-0.3041253021066839,3.3689865020751952,0.4954,0.9903777777777778
cdibexact,10.0,1,27,-0.31190542276555844,3.4542236377716065,0.4938,0.9896888888888888
cdibexact,10.0,1,28,-0.31945055848468434,3.4733173614501953,0.4918,0.9904666666666667
cdibexact,10.0,1,29,-0.32643542809486387,3.5370408168792724,0.4934,0.9903555555555555
cdibexact,10.0,1,30,-0.33465801660364325,3.540379457473755,0.4922,0.9911111111111112
cdibexact,10.0,1,31,-0.3417972343878313,3.6594716716766356,0.4936,0.9902888888888889
cdibexact,10.0,1,32,-0.3489329268802296,3.6938309562683105,0.4894,0.9910222222222222
cdibexact,10.0,1,33,-0.35539956912560894,3.7674133659362794,0.4924,0.9906888888888888
cdibexact,10.0,1,34,-0.3633761294451627,3.8446819885253904,0.4918,0.9908444444444444
cdibexact,10.0,1,35,-0.3698672460642728,3.8742907218933107,0.4922,0.9911333333333333
cdibexact,10.0,1,36,-0.37416078479073267,3.8573947052001953,0.493,0.9912888888888889
cdibexact,10.0,1,37,-0.3779956762270494,3.9387859352111816,0.4922,0.9912888888888889
cdibexact,10.0,1,38,-0.3839332267631184,3.9901901084899905,0.4898,0.9914
cdibexact,10.0,1,39,-0.3904895443829623,4.040656715393067,0.4892,0.9910444444444444
cdibexact,10.0,1,40,-0.39508372859521346,4.04953374710083,0.4914,0.9913555555555555
cdibexact,10.0,1,41,-0.3989696783152494,4.076495027160645,0.4942,0.9915777777777778
cdibexact,10.0,1,42,-0.40547865031849256,4.122512592315674,0.4918,0.9911555555555556
cdibexact,10.0,1,43,-0.40945517374385487,4.176342659759522,0.4908,0.9910888888888889
cdibexact,10.0,1,44,-0.4125636537985368,4.1553438209533695,0.493,0.9912888888888889
cdibexact,10.0,1,45,-0.4184565642963756,4.1975402275085445,0.4914,0.9916444444444444
cdibexact,10.0,1,46,-0.42234094180193815,4.287937075805664,0.4932,0.9912222222222222
cdibexact,10.0,1,47,-0.42680447751825507,4.300149589538575,0.4898,0.9912222222222222
cdibexact,10.0,1,48,-0.430877304835753,4.314751161193848,0.491,0.9918666666666667
cdibexact,10.0,1,49,-0.4332914871909402,4.280982217407226,0.4896,0.9914444444444445
cdibexact,10.0,1,50,-0.437513096538457,4.3152529220581055,0.4918,0.9918444444444444
cdibexact,10.0,1,51,-0.44173376818136734,4.386028923797608,0.4924,0.9915777777777778
cdibexact,10.0,1,52,-0.4429319753733548,4.365570333862305,0.491,0.9911555555555556
cdibexact,10.0,1,53,-0.4478314494826577,4.3986234375,0.4892,0.9918666666666667
cdibexact,10.0,1,54,-0.45270182647705076,4.4224042831420896,0.4894,0.9916666666666667
cdibexact,10.0,1,55,-0.45479806580110027,4.444046098327637,0.491,0.9918
cdibexact,10.0,1,56,-0.45671193807775323,4.466956575012207,0.4884,0.9924666666666667
cdibexact,10.0,1,57,-0.4620037544857372,4.5072009521484375,0.4912,0.9921333333333333
cdibexact,10.0,1,58,-0.4639471019831571,4.52564743347168,0.4892,0.9916888888888888
cdibexact,10.0,1,59,-0.4653447508205067,4.541590824890137,0.4898,0.9918666666666667
cdibexact,10.0,1,60,-0.46918496144034644,4.563761559295655,0.4892,0.992
cdibexact,10.0,1,61,-0.46992997244921597,4.604176726531983,0.4912,0.9916666666666667
cdibexact,10.0,1,62,-0.4726011469407515,4.562234535217285,0.4878,0.9921333333333333
cdibexact,10.0,1,63,-0.47601713767918674,4.6207238388061525,0.4886,0.9919777777777777
cdibexact,10.0,1,64,-0.47771965768120506,4.625806973266601,0.4896,0.9921111111111112
cdibexact,10.0,1,65,-0.4816994309685447,4.623095030975342,0.4888,0.992
cdibexact,10.0,1,66,-0.4827707623308355,4.61031929397583,0.492,0.992
cdibexact,10.0,1,67,-0.4876380698550831,4.626814151000977,0.4902,0.9924
cdibexact,10.0,1,68,-0.4882334034356204,4.698481182861328,0.4904,0.9922444444444445
cdibexact,10.0,1,69,-0.48909293821941724,4.6957074165344235,0.492,0.9918888888888889
cdibexact,10.0,1,70,-0.490926763309132,4.677407652282715,0.4892,0.9921555555555556
cdibexact,10.0,1,71,-0.49392895677306436,4.728709532165527,0.4894,0.9922444444444445
cdibexact,10.0,1,72,-0.49430347910360856,4.688503939819336,0.4898,0.9917555555555555
cdibexact,10.0,1,73,-0.5007349208224904,4.744937000274658,0.489,0.9921333333333333
cdibexact,10.0,1,74,-0.5002298835494301,4.759361561584472,0.4902,0.9926
cdibexact,10.0,1,75,-0.5006907088973306,4.777194716644287,0.49,0.9925555555555555
cdibexact,10.0,1,76,-0.5026992742365057,4.8033228515625,0.4914,0.9926222222222222
cdibexact,10.0,1,77,-0.503281133851138,4.766046257019043,0.4896,0.9926888888888888
cdibexact,10.0,1,78,-0.5061559972546318,4.748046109771728,0.4882,0.9923333333333333
cdibexact,10.0,1,79,-0.5083947836095637,4.77935334777832,0.4888,0.9925777777777778
cdibexact,10.0,1,80,-0.5096039005062797,4.809843920898437,0.4894,0.9924
cdibexact,10.0,1,81,-0.5109325887073171,4.803591992950439,0.4878,0.9920888888888889
cdibexact,10.0,1,82,-0.5132966636961157,4.812995297241211,0.4888,0.9923333333333333
cdibexact,10.0,1,83,-0.513689371958646,4.832801951599121,0.4876,0.9928888888888889
cdibexact,10.0,1,84,-0.5153000991301103,4.812089954376221,0.4882,0.9930666666666667
cdibexact,10.0,1,85,-0.5171382106044076,4.795696242523193,0.49,0.9923333333333333
cdibexact,10.0,1,86,-0.5186947712811557,4.882500030517578,0.4902,0.9923111111111111
cdibexact,10.0,1,87,-0.5197579252936624,4.890666165161133,0.488,0.9925111111111111
cdibexact,10.0,1,88,-0.5216606860377572,4.876389019775391,0.488,0.9929111111111111
cdibexact,10.0,1,89,-0.5220098383556713,4.846553532409668,0.4884,0.9927111111111111
cdibexact,10.0,1,90,-0.5248061467604204,4.918739838409424,0.4896,0.9924
cdibexact,10.0,1,91,-0.5232202833392403,4.906771096801758,0.4902,0.9923777777777778
cdibexact,10.0,1,92,-0.5238971784418279,4.901936749267578,0.491,0.9928
cdibexact,10.0,1,93,-0.5266172421281988,4.869376354980469,0.4888,0.9925555555555555
cdibexact,10.0,1,94,-0.5276518836671655,4.898462323760986,0.489,0.9929555555555556
cdibexact,10.0,1,95,-0.5275780755346472,4.913240520477295,0.4902,0.9929555555555556
cdibexact,10.0,1,96,-0.5282412855798548,4.894662698364257,0.488,0.9930666666666667
cdibexact,10.0,1,97,-0.5293497453689575,4.90783274307251,0.4904,0.9923777777777778
cdibexact,10.0,1,98,-0.5329721359513022,4.945990462493897,0.4902,0.9924888888888889
cdibexact,10.0,1,99,-0.5308309554403479,4.913146673583984,0.4884,0.9924444444444445
cdibexact,10.0,1,100,-0.5329634542118419,4.947451390075684,0.489,0.9926222222222222
cdibexact,10.0,1,101,-0.5332229290138591,4.940599787139893,0.489,0.9931111111111111
cdibexact,10.0,1,102,-0.5367445684693076,4.964805944824219,0.4878,0.9926888888888888
cdibexact,10.0,1,103,-0.5361977108781988,4.9966533012390135,0.4876,0.9931555555555556
cdibexact,10.0,1,104,-0.5377227493806319,4.941773986053467,0.489,0.9925555555555555
cdibexact,10.0,1,105,-0.538778361975063,4.949381679534912,0.4866,0.9927777777777778
cdibexact,10.0,1,106,-0.5373427228494124,4.975934196472168,0.4894,0.9926888888888888
cdibexact,10.0,1,107,-0.5393314526948062,4.959134001159668,0.489,0.9922888888888889
cdibexact,10.0,1,108,-0.5405031803391197,5.015802741241455,0.488,0.9927333333333334
cdibexact,10.0,1,109,-0.5397782576647672,4.999226628112793,0.4904,0.9921777777777778
cdibexact,10.0,1,110,-0.5419860993125222,4.9186356773376465,0.4868,0.993
cdibexact,10.0,1,111,-0.5414949245366183,4.959513092803955,0.4872,0.9931555555555556
cdibexact,10.0,1,112,-0.5424709848317233,4.972520248413086,0.4908,0.9927777777777778
cdibexact,10.0,1,113,-0.5423648280577226,4.959158191680908,0.4898,0.9928666666666667
cdibexact,10.0,1,114,-0.5434469653129578,4.993090742492676,0.487,0.9930888888888889
cdibexact,10.0,1,115,-0.5444969971916892,4.998396269226074,0.4888,0.9923777777777778
cdibexact,10.0,1,116,-0.5449420910228382,5.0238882987976075,0.4888,0.9925333333333334
cdibexact,10.0,1,117,-0.5448996873205358,4.968870738983155,0.4886,0.9930666666666667
cdibexact,10.0,1,118,-0.548147588487105,5.0514913925170895,0.4882,0.9928888888888889
cdibexact,10.0,1,119,-0.5471076575192538,5.038359497833252,0.4894,0.9924888888888889
cdibexact,10.0,1,120,-0.548206493247639,4.983677117919922,0.4872,0.9925555555555555
cdibexact,10.0,1,121,-0.5489230976451527,5.007315972900391,0.4904,0.9923777777777778
cdibexact,10.0,1,122,-0.5507286359960383,5.01707399520874,0.4898,0.9928
cdibexact,10.0,1,123,-0.5487466843084855,5.07841304397583,0.4892,0.9929777777777777
cdibexact,10.0,1,124,-0.5496872120857239,5.044339268493652,0.4888,0.9928666666666667
cdibexact,10.0,1,125,-0.5521491416064176,5.023445121765136,0.4886,0.9931333333333333
cdibexact,10.0,1,126,-0.5519223697228866,5.025964046478271,0.4878,0.9926666666666667
cdibexact,10.0,1,127,-0.5505251986763694,5.025659980010986,0.49,0.9925555555555555
cdibexact,10.0,1,128,-0.5518942812572826,5.0665327766418455,0.4898,0.9935333333333334
cdibexact,10.0,1,129,-0.5532054628372193,5.039146030426026,0.4886,0.993
cdibexact,10.0,1,130,-0.5532073779626326,5.057166200256348,0.489,0.9924666666666667
cdibexact,10.0,1,131,-0.5532202089049599,5.0460579933166505,0.4862,0.9931111111111111
cdibexact,10.0,1,132,-0.5527079408082095,5.041842971801758,0.489,0.9925333333333334
cdibexact,10.0,1,133,-0.5528646077849648,5.05587890548706,0.4902,0.9925333333333334
cdibexact,10.0,1,134,-0.5557444811560891,5.022607427978516,0.4886,0.9929777777777777
cdibexact,10.0,1,135,-0.5541801478039134,5.083724494171142,0.4894,0.9925333333333334
cdibexact,10.0,1,136,-0.5538425782290372,5.095881322479248,0.4896,0.9924222222222222
cdibexact,10.0,1,137,-0.5551936714172363,5.028640061950684,0.4862,0.9926
cdibexact,10.0,1,138,-0.5572250277475878,5.043178874206543,0.4876,0.9928888888888889
cdibexact,10.0,1,139,-0.5573546721024947,5.076719451904297,0.4902,0.9927333333333334
cdibexact,10.0,1,140,-0.5578154462901028,5.044094525909424,0.4894,0.9930666666666667
cdibexact,10.0,1,141,-0.5567311250253157,5.065309406280518,0.486,0.9926444444444444
cdibexact,10.0,1,142,-0.5575452302759344,5.065665497589111,0.4896,0.9932
cdibexact,10.0,1,143,-0.5590467499646273,5.1063737869262695,0.4886,0.9928444444444444
cdibexact,10.0,1,144,-0.5595253418315541,5.048550360870362,0.4886,0.9926222222222222
cdibexact,10.0,1,145,-0.5575324051596902,5.062628300476074,0.4868,0.9929777777777777
cdibexact,10.0,1,146,-0.5579760360544378,5.097451148986816,0.4888,0.9933333333333333
cdibexact,10.0,1,147,-0.5618999295668169,5.118522495269775,0.4892,0.9931555555555556
cdibexact,10.0,1,148,-0.5587398007392883,5.062473247528076,0.4882,0.9926444444444444
cdibexact,10.0,1,149,-0.5588197804017501,5.076209060668945,0.4892,0.9924666666666667
cdibexact,10.0,1,150,-0.5615799683830954,5.114027111053467,0.4878,0.9931333333333333
cdibexact,10.0,1,151,-0.5610531703515487,5.066299807739258,0.4862,0.9925555555555555
cdibexact,10.0,1,152,-0.5619489263794639,5.11440251083374,0.4886,0.9928666666666667
cdibexact,10.0,1,153,-0.5605338754133745,5.058257212066651,0.4882,0.9932444444444445
cdibexact,10.0,1,154,-0.5603987736181779,5.140496989440918,0.4882,0.9930666666666667
cdibexact,10.0,1,155,-0.5615407830975272,5.082231077575684,0.4886,0.9930666666666667
cdibexact,10.0,1,156,-0.5643434285337274,5.118261795806885,0.489,0.9933555555555555
cdibexact,10.0,1,157,-0.56191655589017,5.110614441680908,0.49,0.9929333333333333
cdibexact,10.0,1,158,-0.5629123807213523,5.133501004028321,0.4882,0.9932222222222222
cdibexact,10.0,1,159,-0.5622575421246615,5.097692196655274,0.4886,0.9931555555555556
cdibexact,10.0,1,160,-0.5624560324668885,5.109185912322998,0.4876,0.993
cdibexact,10.0,1,161,-0.561781506061554,5.070351482391358,0.487,0.9926444444444444
cdibexact,10.0,1,162,-0.562232980407368,5.095539862060547,0.4878,0.9926666666666667
cdibexact,10.0,1,163,-0.5615837419076399,5.11535705871582,0.4896,0.9927111111111111
cdibexact,10.0,1,164,-0.5638810700893402,5.038415454864502,0.486,0.9925555555555555
cdibexact,10.0,1,165,-0.5645803384087302,5.080696841430664,0.4876,0.9931333333333333
cdibexact,10.0,1,166,-0.5632749731323936,5.101996293640137,0.4872,0.9933333333333333
cdibexact,10.0,1,167,-0.5645607618331909,5.075169737243653,0.488,0.9932666666666666
cdibexact,10.0,1,168,-0.5645827096505599,5.091582089233398,0.4886,0.9934444444444445
cdibexact,10.0,1,169,-0.5640624851140109,5.07740509109497,0.487,0.9930222222222223
cdibexact,10.0,1,170,-0.5645212806875055,5.097163117218018,0.4874,0.9924222222222222
cdibexact,10.0,1,171,-0.5656968649170615,5.067718781280518,0.4872,0.9926222222222222
cdibexact,10.0,1,172,-0.5655495577725497,5.125932059478759,0.4856,0.9931777777777778
cdibexact,10.0,1,173,-0.5651912564147602,5.093550608825684,0.4892,0.9928666666666667
cdibexact,10.0,1,174,-0.5656881154840643,5.094074765777588,0.4872,0.9935333333333334
cdibexact,10.0,1,175,-0.5639966573801908,5.13218712387085,0.4862,0.9928888888888889
cdibexact,10.0,1,176,-0.5655558786522259,5.083841873931885,0.488,0.9928444444444444
cdibexact,10.0,1,177,-0.5655612437595021,5.092435735321045,0.488,0.9932666666666666
cdibexact,10.0,1,178,-0.563525094942613,5.1365300537109375,0.49,0.9929777777777777
cdibexact,10.0,1,179,-0.5657482526519082,5.119228748321533,0.488,0.9932
cdibexact,10.0,1,180,-0.5659479008934715,5.1074442970275875,0.4862,0.9927777777777778
cdibexact,10.0,1,181,-0.5646601127797907,5.1196076141357425,0.4878,0.9931555555555556
cdibexact,10.0,1,182,-0.5666321114019914,5.109486655426025,0.4896,0.9930666666666667
cdibexact,10.0,1,183,-0.5666763230063698,5.116950370788574,0.4864,0.9925777777777778
cdibexact,10.0,1,184,-0.5657184695764021,5.149569694519043,0.488,0.9926888888888888
cdibexact,10.0,1,185,-0.5681411132205616,5.073498043823242,0.4872,0.9928444444444444
cdibexact,10.0,1,186,-0.5659724922830408,5.129411895751953,0.4884,0.9930444444444444
cdibexact,10.0,1,187,-0.5673441472573714,5.088574211120606,0.4876,0.9922666666666666
cdibexact,10.0,1,188,-0.566492562419718,5.110052561950684,0.4896,0.9932666666666666
cdibexact,10.0,1,189,-0.566991132883592,5.126492366790772,0.486,0.9930222222222223
cdibexact,10.0,1,190,-0.5677957315748388,5.103203145599365,0.4896,0.9931111111111111
cdibexact,10.0,1,191,-0.5671274772513997,5.123881744384765,0.4892,0.9936444444444444
cdibexact,10.0,1,192,-0.5686684095512737,5.111124632263183,0.4892,0.9932888888888889
cdibexact,10.0,1,193,-0.5692215668331493,5.157633236694336,0.4852,0.9930666666666667
cdibexact,10.0,1,194,-0.5677764226436615,5.10781484375,0.4892,0.9927777777777778
cdibexact,10.0,1,195,-0.5689810548608953,5.116173822784424,0.4902,0.9933333333333333
cdibexact,10.0,1,196,-0.5681767839691856,5.153063877868652,0.4878,0.9930444444444444
cdibexact,10.0,1,197,-0.5695386945117603,5.100222776794434,0.4856,0.9924666666666667
cdibexact,10.0,1,198,-0.5680153544686057,5.101507035827637,0.4878,0.9929555555555556
cdibexact,10.0,1,199,-0.5676366833946922,5.137140835571289,0.488,0.9933111111111111
cdibexact,10.0,2,0,1.221167626502297,1.67124324092865,0.4162,0.5094
cdibexact,10.0,2,1,0.6646944599411704,1.5185933979034423,0.4736,0.8195111111111111
cdibexact,10.0,2,2,0.40732914398366754,1.5084415534973143,0.4852,0.8956666666666667
cdibexact,10.0,2,3,0.25742247849811206,1.5328586856842041,0.4948,0.9308444444444445
cdibexact,10.0,2,4,0.1617666331768036,1.58968517036438,0.4956,0.9491555555555555
cdibexact,10.0,2,5,0.09294935841451991,1.6557017610549927,0.4968,0.9593111111111111
cdibexact,10.0,2,6,0.04107313577722419,1.73230612449646,0.4966,0.9658
cdibexact,10.0,2,7,0.0009140371292829513,1.795768592643738,0.497,0.9715555555555555
cdibexact,10.0,2,8,-0.030722862152619795,1.8799198122024536,0.4984,0.9737555555555556
