experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,gamma,clfs,run,,epochs,test_I_xz_toagg,train_I_xz_toagg,train_DIQ_yz_toagg,test_DIQ_yz_toagg,train_DIQ_xz_toagg,train_d_DIQ_xz_toagg,train_H_zCx_toagg,test_H_zCx_toagg,train_H_Q_yCz_toagg,test_H_Q_yCz_toagg,train_DIQ_xzCy_toagg,train_acc_toagg,test_acc_toagg,train_loss_toagg,test_loss_toagg,train_loglike_toagg,test_loglike_toagg,train_H_Q_xCz_toagg,train_d_H_Q_xCz_toagg,train_H_Q_xCzy_toagg,train_h_acc_toagg,train_h_delta_acc_toagg,train_z_norm_toagg,test_z_norm_toagg
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,0,transformer,best,,,3.2192940037379887,1.5914163858282802,,0.5302215075308039,,,0.007150479808969553,1.635028095806346,,0.9999696652561012,0.8096957590657652,,,-0.004956027610153985,-1.133022964665795,,12.728825450867644,,,0.052035319418883515,2.3188421596852384,2.7103384335835776
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,2,transformer,best,,,3.2190264121506567,1.5718749340842753,,0.5665713092384412,,,0.007418068441699527,1.6545695487190697,,0.9999848326280504,0.808658574062692,,,-0.005143253041439956,-1.1468380203349884,,12.69246977429057,,,0.052773072239882465,2.435671802639037,2.8554604965097763
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,1,transformer,best,,,3.2196009186811225,1.592668283219431,,0.5611349471317705,,,0.006843560943813171,1.6337762007526322,,0.9999696652561012,0.8135755992624463,,,-0.004741415207077002,-1.1327046770335805,,12.697910534319027,,,0.05218688421355941,2.2775377996208133,2.6560182688282987
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,2,transformer,best,,,3.198834960774858,1.9348726097275228,,0.10878860410447268,,,0.02760952457698972,1.2915718777506962,,0.9999848326280504,0.8069299323909035,,,-0.01914512828493791,-0.8958510803392633,,13.150252907775169,,,0.014963160285724897,0.6274562986322152,0.7377341208504695
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,0,transformer,best,,,3.197540075279945,1.943442148320815,,0.1146328156785101,,,0.028904407126323663,1.2830023374043258,,0.9999848326280504,0.8059695759065765,,,-0.02003459760174527,-0.8895450362025185,,13.144414203111515,,,0.014129154525217034,0.6113004155399263,0.7201984442916571
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,1,transformer,best,,,3.1995012741680293,1.9305548305604967,,0.10040742088138133,,,0.026943216186969782,1.295889655164644,,0.9999696652561012,0.8075829748002459,,,-0.018678076280474444,-0.8983657139744478,,13.15863824445148,,,0.011892549913557522,0.6279978146848753,0.7361325674197253
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,transformer,best,,,3.2261389641798743,1.1197950629627005,,1.183059298945952,,,0.00030552351612881073,2.1066494198406445,,0.9999848326280504,0.8222956361401352,,,-0.0002117010759185976,-1.4596583050912455,,12.07598194225814,,,0.08882199472979753,10.7324045240417,12.022596658444872
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,best,,,3.2261479159658264,1.082749838922538,,0.9787218764770864,,,0.00029657079840246807,2.1436946450495253,,0.9999696652561012,0.8249846342962508,,,-0.00020568189799299882,-1.4859113066605716,,12.280323945274649,,,0.08133221620378116,11.717937735624092,13.182963483473834
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,0,transformer,best,,,3.2260148922602334,1.130910730829426,,1.2520590810350671,,,0.00042958640416293557,2.095533753142637,,0.9999696652561012,0.8208358942839582,,,-0.00029795422490190934,-1.4515203482781345,,12.006987730662026,,,0.09071550898815832,10.902637899384017,12.171956576553045
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,0,transformer,best,1176.422332763672,950.9747326281644,3.2205986394438635,1.9978029774684527,,,1328.310598920482,1567.8677918677233,0.005845833946986832,1.2286415035818137,,0.9999696652561012,0.8207590657652121,,,-0.00405106456182707,-0.8516322942149905,,,,,,1.2477675676345823,1.877717353549658
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,1,transformer,best,1146.888053744447,909.5967277112857,3.220710985420286,1.990247279989953,,,1360.8716227213542,1611.4396841011794,0.005733489540817086,1.236197208656984,,0.9999848326280504,0.8225261216963737,,,-0.00397331961168835,-0.8572686372145905,,,,,,1.2359174568523732,1.8968089702082616
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,2,transformer,best,1169.737386666092,941.5868629632994,3.220663030942281,1.9864943845599303,,,1339.4638085180475,1589.9593697342218,0.005781448585190629,1.239950091231103,,0.9999848326280504,0.8199907805777504,,,-0.0040092509070472826,-0.8596842789657191,,,,,,1.250256778195847,1.8984517852465312
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,0,transformer,best,14081.713895909928,13348.121532824613,3.2261108344839524,1.145109423235351,,,-7382.177408854168,-7519.076004327512,0.0003336494440071162,2.0813350595679943,,0.9999696652561012,0.8228334357713584,,,-0.0002313543338033856,-1.4423028078299616,,,,,,6.238859043564907,7.046631799024693
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,best,14684.580863204656,13865.635465873303,3.2261494675347966,1.1149226824442546,,,-7251.69184343205,-7382.116617838543,0.00029501987044977437,2.1115218003590903,,0.9999696652561012,0.8222572218807621,,,-0.00020454161877064706,-1.4632432277775107,,,,,,7.116134370020193,8.048226604274673
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,transformer,best,13844.144703584561,13174.221270893897,3.2262952429379603,1.0350489067096336,,,-7059.4644084605125,-7171.383200252758,0.00014924444619190784,2.191395576093711,,0.9999848326280504,0.821681007990166,,,-0.00010350007855931336,-1.5191858467327124,,,,,,6.440275942632394,7.195723197039436
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,0,transformer,best,174.13857583438647,111.20857981009077,3.2101054052973903,2.1992569261906194,,,2014.9946184971536,2071.1046405867028,0.01633908245134954,1.0271875665468329,,0.9999544978841516,0.8230639213275968,,,-0.011328313557961484,-0.7119349926058902,,,,,,1.0406077411747718,1.201831985922421
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,1,transformer,best,169.35987749286727,107.78449728322585,3.2102662888608235,2.191166846191182,,,2024.7496848882633,2086.70557717716,0.016178198324790758,1.035277627262415,,0.9999696652561012,0.8222956361401352,,,-0.011213695489930555,-0.7175859321525558,,,,,,1.0491862195406774,1.2163919409116108
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,2,transformer,best,168.96713002522787,110.99288337175236,3.2100118749825532,2.203668881865109,,,2011.0156685289487,2068.253991220512,0.016432600431577408,1.0227756026913135,,0.9999696652561012,0.821681007990166,,,-0.011389919365559057,-0.7090638738042898,,,,,,1.0349170949107918,1.1909980750551408
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,best,92.19129382862765,36.33639842780062,3.1362047047578088,2.1787209639362257,,,2069.6170635371245,2124.3790163526346,0.0902397798071074,1.0477235252950703,,0.9994994767256676,0.7996696373693916,,,-0.06254642855780229,-0.7264292674654425,,,,,,1.0131821503010832,1.16293031094121
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,2,transformer,best,90.51773520076976,36.268408708794176,3.13528166815292,2.1841408809026084,,,2070.2473371638807,2125.197167490043,0.0911628218122231,1.0423036112504849,,0.9996511504451624,0.7990934234787953,,,-0.06319329071585976,-0.7224127519876722,,,,,,1.0139455178449321,1.161882504528644
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,1,transformer,best,91.89329035141888,36.16973218991775,3.1351515331933664,2.1754754594728056,,,2072.431148558624,2132.9096440333947,0.09129294458516808,1.0509690198243833,,0.9995298114695668,0.7993623232944069,,,-0.06328939955309239,-0.7285946862295275,,,,,,1.0167441691539083,1.1741036433799594
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,0,transformer,best,71.05915537067489,8.047197258749673,1.3810270465621652,1.216505234147988,,,2087.430505087209,2147.785431506587,1.8454174362411797,2.0099392486553564,,0.6452958395898742,0.5912722802704364,,,-1.279306456079026,-1.3932183298385308,,,,,,0.9990276123664176,1.1659967338337618
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,1,transformer,best,70.73308211681889,8.080306718515795,1.4282046912252442,1.2741011731764849,,,2089.3777867989947,2155.768363204657,1.7982397915781003,1.95234330962686,,0.6579150930518269,0.6032959434542102,,,-1.2463561204658713,-1.3533384368655323,,,,,,1.001668809227241,1.1764501309862323
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,2,transformer,best,72.51168262257296,7.818624666494918,1.3666771081990974,1.213852364642947,,,2090.6242098549537,2157.968596813725,1.8597673746042476,2.012592118160397,,0.6366656049506302,0.5857790411800861,,,-1.2891552459528393,-1.395031336100241,,,,,,1.003025650285011,1.1819129726466011
