data,model,beta,epochs,train_z_norm_mean,train_z_norm_std,train_d_H_Q_xCz_mean,train_d_H_Q_xCz_std,train_h_delta_acc_mean,train_h_delta_acc_std,train_d_DIQ_xz_mean,train_d_DIQ_xz_std,train_H_Q_yCz_mean,train_H_Q_yCz_std,train_DIQ_yz_mean,train_DIQ_yz_std,valid_z_norm_mean,valid_z_norm_std,valid_d_H_Q_xCz_mean,valid_d_H_Q_xCz_std,valid_h_delta_acc_mean,valid_h_delta_acc_std,valid_d_DIQ_xz_mean,valid_d_DIQ_xz_std,valid_H_Q_yCz_mean,valid_H_Q_yCz_std,valid_DIQ_yz_mean,valid_DIQ_yz_std,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,valid_loglike_mean,valid_loglike_std,train_acc_mean,train_acc_std,train_aux_loss_mean,train_aux_loss_std,valid_aux_loss_mean,valid_aux_loss_std,train_H_zCx_mean,train_H_zCx_std,train_I_xz_mean,train_I_xz_std,valid_H_zCx_mean,valid_H_zCx_std,valid_I_xz_mean,valid_I_xz_std,run_count
cifar10mnist,cdib,0.0,78,9.377699228850277,3.3159233378110544,9.222621168151045,0.8734110098638883,0.24225396050347223,0.05594606214395469,3.0152923318021223,0.8733966120117495,0.00012462366602807324,2.6837753364737443e-05,3.3218033973014713,2.6837972093571855e-05,9.324300519625346,3.336641379389205,12.238458919525145,0.0004931818431567934,-0.003120532066993464,0.0011799835341785622,0.0,0.0,6.17229696114858,0.21345268294759126,-2.850368936856588,0.21345268294759115,0.00012462390630411122,2.683766550472497e-05,6.162016328175863,0.21254731806128366,0.46446666666666664,0.008122397018942946,-4.271184303613873,0.1473266154587662,1.0,0.0,,,,,,,,,,,,,3
cifar10mnist,cdib,0.0,79,9.404274024746636,3.3272462246366334,9.175277079596663,0.8870506548481522,0.24514522668087121,0.056804682195792516,3.062629423132448,0.8870487065060333,0.00011869056150758159,2.545809553455278e-05,3.32180933202758,2.545889609527027e-05,9.35199863910675,3.3493313952136226,12.238458919525145,0.0004931818431567934,-0.003994012969771243,0.0008900113142406238,0.0,0.0,6.192837031682333,0.2148839142163681,-2.8709090073903405,0.21488391421636804,0.00011868592385133661,2.5448481552032836e-05,6.182202718861898,0.2139429847935467,0.46459999999999996,0.008459314393022617,-4.285176422714017,0.14829394946205632,1.0,0.0,,,,,,,,,,,,,3
cifar10mnist,cdib,0.0,80,9.43151058211471,3.3393679751321215,9.124144120649857,0.883150646395819,0.248644378353851,0.05628442843138833,3.1137410885456838,0.8831451138195291,0.00011319183049911798,2.4175043521988864e-05,3.3218148346200134,2.41797619850548e-05,9.379189817110698,3.362112420110006,12.238458919525145,0.0004931818431567934,-0.0025154462826797387,0.0029311814883081445,0.0,0.0,6.211239393552145,0.21425029002160037,-2.8893113692601524,0.21425029002160045,0.00011319601359966866,2.4169050956805644e-05,6.20058690999349,0.21337020627461037,0.46480000000000005,0.009223882046080161,-4.2979194207506035,0.1478969820875977,1.0,0.0,,,,,,,,,,,,,3
cifar10mnist,cdib,0.0,81,9.45875084490487,3.35216203713868,9.086080898841223,0.8782002078369832,0.2511311109138257,0.056063892602703246,3.1518082216833583,0.878190796518652,0.00010793556704370668,2.3136852728972825e-05,3.3218200929237134,2.3140649805458216e-05,9.406059002876281,3.374601111355022,12.238458919525145,0.0004931818431567934,-0.0029108583537581704,0.000716496671278576,0.0,0.0,6.2302409966786705,0.21686130604897114,-2.9083129723866783,0.21686130604897141,0.00010794077401170162,2.313489796487921e-05,6.2198411710103345,0.21585293578266646,0.4647333333333333,0.008814382186706765,-4.311265438860097,0.14961787658192272,1.0,0.0,,,,,,,,,,,,,3
cifar10mnist,cdib,0.0,82,9.485766392765624,3.3644756336326536,9.038842510996444,0.8881991463069291,0.2544038283222853,0.056833000047097564,3.199062505228953,0.8882107364027159,0.00010297165477602518,2.190936707532039e-05,3.3218250554619413,2.19118351939105e-05,9.43313970565796,3.3870640501155163,12.238458919525145,0.0004931818431567934,-0.002731183619281046,0.0010564927412143274,0.0,0.0,6.2491372903188065,0.2124493039941889,-2.9272092660268147,0.21244930399418924,0.00010297025638132322,2.1907719022811714e-05,6.238714573415121,0.2117761554257108,0.46426666666666666,0.008438799282678376,-4.324347509267398,0.1467920780150554,1.0,0.0,,,,,,,,,,,,,3
cifar10mnist,cdib,0.0,83,9.51334496068232,3.3774880770465936,8.99292847062602,0.886834060847132,0.25723667337436856,0.05635545282277028,3.244973329432083,0.8868298305899558,9.81791336016613e-05,2.0911915789634525e-05,3.3218298513780944,2.091031609912309e-05,9.458596324920654,3.3995443492835773,12.238458919525145,0.0004931818431567934,-0.002718098958333333,0.0005581749510695475,0.0,0.0,6.266416541735332,0.21474733284441586,-2.944488517443339,0.21474733284441597,9.817963010088231e-05,2.0907175581210502e-05,6.256046504465739,0.2139954240624498,0.46513333333333334,0.008386497083606094,-4.336361100061665,0.1483302983626319,1.0,0.0,,,,,,,,,,,,,3
cifar10mnist,cdib,0.0,84,9.539384011969423,3.389109130040789,8.947032693660619,0.8938952996565351,0.26031077375315653,0.05753438689818107,3.290866182383263,0.8938804910627053,9.377062116817052e-05,2.0008993403983435e-05,3.3218342512845993,2.0009330992666487e-05,9.484651565551758,3.4097227835873425,12.238458919525145,0.0004931818431567934,-0.0023766212214052286,0.00112901722465296,0.0,0.0,6.2852393865585325,0.21496959724569498,-2.963311362266541,0.21496959724569473,9.37767521473924e-05,2.0015390278261983e-05,6.27457068939209,0.21414292896081566,0.4638,0.008399999999999998,-4.349201059064013,0.14843259526530952,1.0,0.0,,,,,,,,,,,,,3
cifar10mnist,cdib,0.0,85,9.565403122793546,3.3998792777048306,8.907377696398532,0.8896304625981418,0.2629234730113637,0.05720337159567182,3.330522837512421,0.889612557800302,8.96460107304103e-05,1.915257462709243e-05,3.3218383766484982,1.9147826016480284e-05,9.51099579334259,3.421907122209538,12.238458919525145,0.0004931818431567934,-0.003407118055555555,0.002154634121033402,0.0,0.0,6.301337949434917,0.21590850173756482,-2.9794099251429245,0.21590850173756498,8.963379937448298e-05,1.9129182523584123e-05,6.291068873850505,0.21500159407587008,0.4645333333333333,0.008220300075625783,-4.360636712377968,0.14902770646367508,1.0,0.0,,,,,,,,,,,,,3
cifar10mnist,cdib,0.0,86,9.591459729454733,3.411753871330869,8.861955534328114,0.8903804100860889,0.2657924952651514,0.057034111303049424,3.3759532471497855,0.8903809732273336,8.566687649886951e-05,1.8267022050211835e-05,3.321842352097685,1.826436451344691e-05,9.53687978585561,3.4339227308788787,12.238458919525145,0.0004931818431567934,-0.002593315972222222,0.0014881482892446442,0.0,0.0,6.32009863058726,0.21604330501932856,-2.9981706062952678,0.2160433050193288,8.566926074412618e-05,1.8264153344249516e-05,6.309446696726481,0.21546817580500796,0.46459999999999996,0.008430895563343218,-4.373375244234581,0.14935117806949333,1.0,0.0,,,,,,,,,,,,,3
cifar10mnist,cdib,0.0,87,9.617586986585097,3.423495491820919,8.816741531545466,0.8884066151898422,0.26867387251420455,0.056922034623675656,3.421167451323885,0.8884092640523152,8.187690177278868e-05,1.7438998669137883e-05,3.3218461464751847,1.7429066760507318e-05,9.561152474085489,3.444195700759712,12.238458919525145,0.0004931818431567934,-0.0031068091299019606,0.0005261572588056848,0.0,0.0,6.335276261965434,0.21842133064246602,-3.013348237673442,0.21842133064246602,8.186947872249961e-05,1.7448034462658018e-05,6.3248434878031405,0.21736463760488836,0.4652,0.008742997197757762,-4.384047506664459,0.15066566821072191,1.0,0.0,,,,,,,,,,,,,3
cifar10mnist,cdib,0.0,88,9.641852478186289,3.4344764992975008,8.778265592726795,0.8911461551370425,0.2713909110637625,0.057360460234329405,3.459613827141848,0.8911662500118109,7.83810472085227e-05,1.6732724522797923e-05,3.3218496482480653,1.6735253788403936e-05,9.587017583847045,3.4565903029496554,12.238458919525145,0.0004931818431567934,-0.0036818959354575163,0.0006687175629834993,0.0,0.0,6.354078992207846,0.21762371459487712,-3.0321509679158525,0.21762371459487698,7.83840042377253e-05,1.673306913627808e-05,6.343404253896078,0.21697811270312986,0.4650666666666667,0.007990828075570963,-4.396912820652939,0.15039782767386786,1.0,0.0,,,,,,,,,,,,,3
cifar10mnist,cdib,0.0,89,9.667313064589644,3.4455020967498218,8.734336307554534,0.9005945346931158,0.27402010830965917,0.058114276439390926,3.503551525600029,0.9005903232754788,7.506424776693166e-05,1.591560104607387e-05,3.321852959015153,1.5909576424237402e-05,9.611999281247458,3.4672527973294267,12.238458919525145,0.0004931818431567934,-0.0026048049428104582,0.001918654345844075,0.0,0.0,6.369613059361775,0.21779087269653577,-3.0476850350697835,0.2177908726965357,7.506129940825134e-05,1.59196876235693e-05,6.358862267049154,0.2170675313749209,0.46460000000000007,0.008399999999999998,-4.407627524071711,0.15045979359143857,1.0,0.0,,,,,,,,,,,,,3
cifar10mnist,cdib,0.0,90,9.69311680306088,3.457435605372112,8.702025409900783,0.8922494095699125,0.27637776692708327,0.057361915041235216,3.5358673857920095,0.8922674123879993,7.188205106076292e-05,1.5290978369232337e-05,3.3218561406388427,1.5295136703546488e-05,9.636203455924987,3.4788420643887568,12.238458919525145,0.0004931818431567934,-0.0032794628267973857,0.0007383062545196146,0.0,0.0,6.3849303404490145,0.2185259588907582,-3.0630023161570232,0.21852595889075838,7.188469090636957e-05,1.5294731394846468e-05,6.374537172190348,0.2177121427030152,0.4647333333333333,0.008693292433441644,-4.41849252425802,0.1509065506079226,1.0,0.0,,,,,,,,,,,,,3
cifar10mnist,cdib,0.0,91,9.717053948026715,3.46752185997092,8.663946799256584,0.896310983059133,0.278433135061553,0.057540611499835075,3.5739444069790114,0.8963049979694409,6.892520729817272e-05,1.461528666768695e-05,3.321859097842015,1.461575429437779e-05,9.660901069641113,3.4896394053951743,12.238458919525145,0.0004931818431567934,-0.002691929636437909,0.0005421875954510748,0.0,0.0,6.4014219363530485,0.21630984681389345,-3.0794939120610554,0.21630984681389367,6.892242109127066e-05,1.4601836057572828e-05,6.390612142690023,0.21556724611809405,0.4644,0.007405403432629471,-4.429634856843911,0.14941988825910849,1.0,0.0,,,,,,,,,,,,,3
cifar10mnist,cdib,0.0,92,9.741377397017045,3.479284432277369,8.625085894808626,0.8933718208665467,0.28136538727114907,0.05759027259730129,3.6128027421055418,0.8933698433102738,6.606150680344206e-05,1.4045714982032223e-05,3.3218619597680643,1.4047482153568874e-05,9.684766928354898,3.500379904136224,12.238458919525145,0.0004931818431567934,-0.003221698835784314,0.001353165032116179,0.0,0.0,6.417716519037882,0.21812143561735362,-3.0957884947458907,0.21812143561735362,6.606022208579816e-05,1.4043035734298413e-05,6.407075696055094,0.21744705590356153,0.4652,0.007686351540230253,-4.441046488932574,0.1507227841910048,1.0,0.0,,,,,,,,,,,,,3
cifar10mnist,cdib,0.0,93,9.765369087457657,3.488522411251884,8.590033441781998,0.9001669968131104,0.2833829012784091,0.05855287939614222,3.6478634630188798,0.9001722840179361,6.344792386974432e-05,1.3498646258447463e-05,3.3218645778569305,1.3500665173795721e-05,9.708404231071471,3.5110676018268867,12.238458919525145,0.0004931818431567934,-0.0034355213439542487,0.0023345915642693426,0.0,0.0,6.4330855687459305,0.21738473538579586,-3.1111575444539388,0.21738473538579592,6.345002995911745e-05,1.3503187659234644e-05,6.422220844777425,0.2168277341769342,0.4653333333333333,0.007943131204590104,-4.451544338750281,0.15029356213617906,1.0,0.0,,,,,,,,,,,,,3
cifar10mnist,cdib,0.0,94,9.789250665541852,3.5002822208000737,8.545183682983572,0.8965910405635329,0.286680082070707,0.05773241231448439,3.6927211302699465,0.8966034862190922,6.088597115883727e-05,1.3020217392621419e-05,3.3218671385989045,1.3016030936739566e-05,9.730992913246155,3.5205481358918465,12.238458919525145,0.0004931818431567934,-0.0024857664419934635,0.0012860772118460295,0.0,0.0,6.449289425214133,0.21745178975000914,-3.12736140092214,0.2174517897500087,6.087369422031635e-05,1.3017207875473185e-05,6.43880208867391,0.21650687782070213,0.46513333333333334,0.007864689016949937,-4.463037535297655,0.15007119680748415,1.0,0.0,,,,,,,,,,,,,3
cifar10mnist,cdib,0.0,95,9.812270808400529,3.509850795607185,8.498835341496902,0.8942600704626092,0.2900996537642046,0.05760790304026517,3.739061668063655,0.8942592487739808,5.84958323942732e-05,1.249047765963739e-05,3.3218695254939976,1.2492633426645147e-05,9.754478375116983,3.5316728697488076,12.238458919525145,0.0004931818431567934,-0.002939899918300653,0.0008409134982551216,0.0,0.0,6.463474464416503,0.21838517656289835,-3.1415464401245123,0.21838517656289827,5.8495930779113054e-05,1.2495219287490828e-05,6.452569523620606,0.21806445818095474,0.4645333333333333,0.00805563984630232,-4.472580375897452,0.15115073199940424,1.0,0.0,,,,,,,,,,,,,3
cifar10mnist,cdib,0.0,96,9.836225753480738,3.520611249738894,8.460195899912804,0.8897873652826056,0.29235354028566923,0.057100457367461575,3.7777169238437307,0.8897820995900907,5.623286850812182e-05,1.1978402869004173e-05,3.3218717909220494,1.1973645349621942e-05,9.777163728078206,3.541986611736439,12.238458919525145,0.0004931818431567934,-0.001837597017973856,0.0001960066433307165,0.0,0.0,6.477369300524394,0.22050915549883499,-3.1554412762324016,0.22050915549883465,5.6231497678069265e-05,1.1976278511718137e-05,6.466715362040202,0.21968504974661185,0.4652,0.008126499861564003,-4.482385562721375,0.15227409408566026,1.0,0.0,,,,,,,,,,,,,3
cifar10mnist,cdib,0.0,97,9.858337531487146,3.530399414941545,8.425602295181967,0.8871826066925352,0.29427862610479794,0.05693317142968301,3.812303976127596,0.8871793472846831,5.406777208780554e-05,1.1600686939988454e-05,3.3218739506873214,1.1599989300369917e-05,9.799433207511902,3.5512508230165083,12.238458919525145,0.0004931818431567934,-0.0022441789215686273,0.0003499830251807448,0.0,0.0,6.492834997177124,0.22350755885542736,-3.1709069728851325,0.22350755885542728,5.4071406029483863e-05,1.159939751814759e-05,6.482131233978271,0.22297952328049958,0.4645333333333333,0.00805563984630232,-4.493071057254919,0.15455769869505256,1.0,0.0,,,,,,,,,,,,,3
cifar10mnist,cdib,0.0,98,9.880678753961217,3.539937952146234,8.386430970647117,0.8914254975403819,0.29682629517834597,0.05767786784520012,3.8514846631071777,0.8914184686682385,5.2066314400221785e-05,1.1189725906492226e-05,3.321875960537881,1.1189230961870008e-05,9.821635111172993,3.560961837036595,12.238458919525145,0.0004931818431567934,-0.003927632250816993,0.0012334840886121456,0.0,0.0,6.507446233431498,0.21915362334565394,-3.185518209139506,0.21915362334565394,5.2065186146905436e-05,1.1190005261533733e-05,6.4968256075541175,0.21842991499280776,0.46466666666666673,0.00820325138791523,-4.503256408221845,0.15140410400755275,1.0,0.0,,,,,,,,,,,,,3
cifar10mnist,cdib,0.0,99,9.902319711266141,3.549065830432144,8.354852592403239,0.8909747038615392,0.2992936444523359,0.05753832599737953,3.8830373580708653,0.8909683339784183,5.0154241197367696e-05,1.0766526918331548e-05,3.3218778719504676,1.0767117926580429e-05,9.841957934697469,3.5699234177614594,12.238458919525145,0.0004931818431567934,-0.003088937397875817,0.000928337544195016,0.0,0.0,6.520791021982828,0.21993879519267004,-3.1988629976908367,0.21993879519266996,5.015482844448546e-05,1.0768150738104308e-05,6.510278634897868,0.21939155775085353,0.46493333333333337,0.007335757175188762,-4.512581355214173,0.15207066384128928,1.0,0.0,,,,,,,,,,,,,3
cifar10mnist,cdib,0.1,0,2.042451360460484,0.04447213813798735,12.186113893985748,0.0023581525487150973,0.021263119476010103,0.0005995459458814866,0.051795091021410895,0.0023553514655075733,5.474714694601118,0.4115189883136228,-2.1527866703091245,0.41151898831362294,2.0375818073749543,0.0545294716560438,12.235137844085694,0.0005318063026804352,-0.0003737106821895426,0.00039525594851248883,0.0033209987153289453,0.0002984083381112339,5.492665004730225,0.3690798482470539,-2.170736980438232,0.3690798482470545,4.276438571590847,0.4110224525209823,4.287644330342611,0.3715539132803945,0.09086666666666665,0.010844968111217908,-3.8059064987129223,0.25768154330070786,0.09286666666666667,0.011107310461088784,-1.1981868974187158,0.0005259799462443951,-1.203137993812561,0.0005002890697172318,,,,,,,,,3
cifar10mnist,cdib,0.1,1,2.042460794927496,0.04448978192646162,12.150624703277243,0.004676883207798889,0.024213201349431824,0.0006409883409224736,0.08727659107976114,0.004670281297682275,5.4749858370333016,0.41218257725328594,-2.153057812741309,0.4121825772532863,2.0375656108061473,0.054479786156731574,12.234580945968629,0.0006151879091931081,-0.0012318729575163398,0.0007584052228034092,0.0038779696760078276,0.00027170300130503164,5.492506893475851,0.36933566680157853,-2.1705788691838586,0.36933566680157864,4.280368023568612,0.41160238846675545,4.2876633644104,0.37176868484841025,0.0902,0.01157756451072504,-3.8058801523297405,0.2578204139444595,0.0931111111111111,0.010833578344807707,-1.1946378855994253,0.0005070970339595962,-1.2030824561913809,0.0004983747307278223,,,,,,,,,3
cifar10mnist,cdib,0.1,2,2.042690004363205,0.044412359190677084,12.123648757284338,0.004137139368836058,0.029745131983901534,0.00033162826672192514,0.11425398726185615,0.0041156000114215075,5.469433349190337,0.406161982232852,-2.147505324898344,0.40616198223285227,2.168420704205831,0.1076119127202444,12.236251401901244,0.0012729421608786025,-0.001747919219771242,0.0008066294788027223,0.0022075230035018953,0.0007805095694249494,4.629211600621542,0.5334973780280503,-1.3072835763295492,0.5334973780280499,4.278342069074843,0.4064549546671804,3.4306314460754397,0.5298891335861171,0.1598,0.01060377291344924,-3.2110439348255593,0.36662092781169886,0.09332592592592592,0.010583946225084165,-1.191938002678481,0.00031915819513190873,-1.2019409596920014,0.0009490596060549545,,,,,,,,,3
cifar10mnist,cdib,0.1,3,2.6279719817367466,0.4979974565860143,12.167062844290877,0.0032404389264149343,0.021188446969696965,0.0005392251641911252,0.07082353370743945,0.003238698482966338,2.6068357626597085,0.02709326999950684,0.7150922616322836,0.027093269999506765,1.7137861867745716,0.29234756271725687,12.234960110982257,0.001061415112211967,-0.0016094132965686276,0.0011583414284792634,0.0034987755270170355,0.0005690858960332636,2.356402031580607,0.03237971763338111,0.9655259927113851,0.032379717633381266,1.4166126088954785,0.03201478780109345,1.1494851340611776,0.03412994181639691,0.427,0.007794870107962057,-1.6329456853901967,0.021788972967709732,0.36314814814814816,0.005886092977092617,-1.190426591219324,0.004735759067928663,-1.20635817249616,0.002835399699607265,,,,,,,,,3
cifar10mnist,cdib,0.1,4,1.6848368845654254,0.2805041316252043,12.172552993803313,0.005649252997330082,0.021409949100378786,0.0008870124191252614,0.06535146658125361,0.0056593216585900195,2.0989785449522915,0.02816220719333538,1.2229494793397004,0.028162207193335675,1.5966874937216442,0.2665190885568716,12.235411993662517,0.0008993347530018385,-0.00034530739379084975,0.0013441186332207094,0.003046922022379779,0.0004933173001505197,2.251260018348694,0.024093908261604326,1.0706680059432985,0.024093908261604575,0.8986330723091408,0.030301894869582055,1.0418853160222372,0.025890926487583517,0.45153333333333334,0.007403602726600988,-1.5592002002641714,0.016311693414388692,0.4938888888888889,0.007171032262073848,-1.2004069543697617,0.002358636816702376,-1.207574341694514,0.0025778143789843854,,,,,,,,,3
cifar10mnist,cdib,0.1,5,1.6206064133933096,0.22413713860225923,12.147579315936929,0.007336857995920992,0.02519753196022727,0.0012959917712324802,0.09032207800809182,0.007326531015789509,1.7774661016283613,0.04845854644140491,1.544461922663631,0.04845854644140491,1.581176006793976,0.2004150260939105,12.23539449373881,0.0006261956594742828,-0.0004324320874183007,0.0003166890239756513,0.003064372918500643,0.0005812623454883158,2.2172108709812166,0.021218402581304086,1.1047171533107758,0.021218402581304086,0.578980917542069,0.050132468773702234,1.0077374153137209,0.024286653313053554,0.46573333333333333,0.007798290410938351,-1.535647050871182,0.015504874294154508,0.5793333333333334,0.01252537178177176,-1.19855188962185,0.0016311048097763508,-1.207727712392807,0.0019529196132465028,,,,,,,,,3
cifar10mnist,cdib,0.1,6,1.6402155300884536,0.19558217106732553,12.126391078486586,0.009419789987760961,0.028988665956439397,0.0017632447278804072,0.11150169973684983,0.009425405305446728,1.4720370187000793,0.06519499087483917,1.8498910051403623,0.06519499070590759,1.6226107776165009,0.19491897962136046,12.236233409245807,0.0006033154822454585,-0.0012149586397058826,0.0007670130851539399,0.0022254626472810435,0.0001673321012250464,2.248601132631302,0.01717369753116759,1.0733268916606902,0.01717369753116741,0.27583365455203585,0.06617580351041015,1.0390823253631591,0.015927677229965225,0.4663333333333333,0.008875434261676045,-1.557136477950274,0.011919246597531744,0.6615037037037037,0.01921658662838144,-1.1962369745879462,0.0012602737073516375,-1.2073972702026368,0.0018914824157089873,,,,,,,,,3
cifar10mnist,cdib,0.1,7,1.6770050008640147,0.18330172910429263,12.100779020425046,0.010852916217387421,0.03271015822285354,0.001409979449704023,0.13712255347689442,0.010854464494312979,1.1728614681597913,0.07445911617367379,2.1490665531971236,0.0744591116119493,1.6434343179066975,0.19349376660249806,12.236368846893312,0.00036339885589900474,-0.000726358251633987,0.0012149508435577575,0.002089966736578693,0.0002164401919259506,2.286413522561391,0.01770067024542103,1.035514501730601,0.0177006702454211,-0.020627046104713723,0.0753410297687755,1.0774995058695476,0.01698792299680141,0.4700666666666667,0.0068711959172572685,-1.5836391865978345,0.012392628940827925,0.7427703703703704,0.021154952527975626,-1.1933078763611389,0.0011268341473728925,-1.2072025577227274,0.0018986874012594248,,,,,,,,,3
cifar10mnist,cdib,0.1,8,1.740757417272438,0.17840982556082036,12.073450352206374,0.012828385859553213,0.03704604640151516,0.002223911241759072,0.16445425982502374,0.012836948434501253,0.8887721679427406,0.07848364754678677,2.433155857252352,0.07848365018527041,1.720900656779607,0.17031567585919066,12.236116329828898,0.0005924271568580394,-0.0002779692606209154,0.0008065465184007758,0.002342554003977663,0.0009625613461767187,2.3942471067110698,0.023718698367939123,0.9276809175809224,0.023718698367939064,-0.30115301958366675,0.07887951792487816,1.185381118774414,0.025505510916400208,0.4674666666666667,0.004196824196143229,-1.6578586519451353,0.01739081311184762,0.8205037037037037,0.021672493043775803,-1.1899374858899552,0.0008893668333816276,-1.2064026514689126,0.001755009879421292,,,,,,,,,3
cifar10mnist,cdib,0.1,9,1.8225720705408037,0.16777125512866325,12.047163849527186,0.015836836933834805,0.04002734868213384,0.0017990216089775017,0.19073492862905064,0.015839792879799062,0.6378330075266686,0.07618385686140942,2.684095016934655,0.07618385453912462,1.7952769021193185,0.16525988579006934,12.23641684850057,0.0007113608190635361,-0.00011010263480392172,0.001854525916893415,0.0020420101781686148,0.00036368785431846327,2.5464519023895265,0.04213507959709453,0.7754761219024658,0.04213507959709469,-0.548714410354473,0.07622433684270453,1.338119824854533,0.0425667392439298,0.46366666666666667,0.007441326046702517,-1.7632274351462562,0.030444345356744867,0.884725925925926,0.021626530726765226,-1.186490684747696,0.0009781091038125755,-1.205688937505086,0.001605877206565972,,,,,,,,,3
cifar10mnist,cdib,0.1,10,1.8909449848261746,0.16558284866605283,12.016654187982732,0.01858778565885897,0.04428696141098485,0.0018201872408632525,0.22123374672832363,0.01856713087944364,0.43586282059550285,0.065687599936312,2.886065208099105,0.06568760091077182,1.8716228584448498,0.1533790442748271,12.23742446899414,0.0007148024982659774,-0.0013930376838235297,0.00216815385740041,0.0010344651299722804,0.0003187770244381052,2.6936711152394612,0.008630901759531157,0.628256909052531,0.008630901759531082,-0.7469172073152329,0.06554065373666987,1.4855199835459392,0.007593089104296737,0.4631333333333334,0.005828664798505155,-1.8649373721442404,0.006284676700357381,0.9336074074074073,0.016729309436993633,-1.182755994977373,0.0013425990139243446,-1.2050262411435446,0.001462409453888081,,,,,,,,,3
cifar10mnist,cdib,0.1,11,1.9637412898468252,0.1516779518206759,11.984213729699453,0.021482915036404544,0.04757491911300505,0.001974899165623319,0.2536709926401575,0.021497457663742194,0.2790242863367453,0.05152649826313507,3.0429037366852616,0.05152649431201993,1.9570450842380522,0.14200437379327474,12.237448279062908,0.0004577734601771139,-0.001322508169934641,0.0012964584603728506,0.001010596782907669,0.0006552831428225205,2.9050445874532063,0.05835339192454083,0.41688343683878576,0.05835339192454102,-0.8997797868092855,0.050862668747439395,1.6980502925872802,0.057361688952352045,0.4614666666666667,0.0123196320291368,-2.0116675192910294,0.03992923741647587,0.9658444444444445,0.01171117436204718,-1.1787839825406219,0.001279224228430138,-1.2041744112968444,0.0014275634199673892,,,,,,,,,3
cifar10mnist,cdib,0.1,12,2.040741326230945,0.13685162045790367,11.949035960616486,0.02516069225579095,0.050737575954861114,0.002421864416966987,0.2888675074121265,0.02516616804658394,0.1702183219886413,0.03479721119333948,3.1517097024303493,0.034797211626560645,2.0362554808457696,0.13375560171741505,12.237890227635702,0.0006035787991281776,-0.0012315538194444446,0.0021918137679683633,0.0005687077929299752,0.0004708992159768968,3.1193942864735917,0.05814342523917418,0.2025337378184001,0.0581434252391743,-1.0042827195838646,0.03351126870209261,1.9107584639231365,0.05562254783207678,0.4640666666666666,0.004437717130838014,-2.1585809230044704,0.039353885904715266,0.9859777777777777,0.006320611003438741,-1.1744962102084449,0.001835857782262814,-1.2034264783064526,0.001297179980294263,,,,,,,,,3
cifar10mnist,cdib,0.1,13,2.121625781059265,0.1333370929148497,11.914488915241128,0.03098490288635541,0.05462138474589645,0.0027486054449428004,0.3234128951744148,0.03097079065736056,0.09863671573640947,0.019915193830684297,3.223291310397061,0.019915191128092934,2.1252185781796773,0.1421559723637185,12.237329800923666,0.0004542377307200865,-0.000544449550653595,0.0005977404117815906,0.0011291106837840442,0.000945692818999147,3.299221177895864,0.05672290928699387,0.022706846396128338,0.056722909286993785,-1.0715794194821957,0.017997589507215653,2.0915372580210367,0.05503651003178533,0.4694,0.008710912696153015,-2.2832356897566046,0.03826238638513712,0.9954518518518518,0.002616409124701139,-1.1702326565529362,0.0024442215166156117,-1.2024808208147686,0.0014666445136032487,,,,,,,,,3
cifar10mnist,cdib,0.1,14,2.1947427640358605,0.12209545622975453,11.876423366142042,0.02965937270259158,0.05770719894255052,0.0026064832449317296,0.36147578647642425,0.02966511212265329,0.059002262907046264,0.011123462934131238,3.2629257639249167,0.011123469815909762,2.1976914405822754,0.12278738415974508,12.23788226445516,0.0004953525624665484,-0.0010994306576797392,0.0004744509914012467,0.0005766789171805916,0.0007758149863049123,3.449499726295471,0.07618794585404351,-0.127571702003479,0.07618794585404351,-1.1066970401340062,0.009372630482397748,2.2419987803141277,0.07397117536453557,0.46599999999999997,0.007219418259112046,-2.3870659280925195,0.05110334974121972,0.9987629629629629,0.0006600910275174667,-1.165694933949095,0.0024131819376607155,-1.2018113374710082,0.0012382057114099054,,,,,,,,,3
cifar10mnist,cdib,0.1,15,2.256194985725663,0.10639844246734201,11.837353610631192,0.03603627955356726,0.061193033854166655,0.0029556259054091287,0.40054133523142693,0.03603873273688054,0.03695734027265147,0.005540510006568434,3.284970684485002,0.00554051336235598,2.2538448810577396,0.11212116640433359,12.237853193283081,0.00047892431049506747,-0.0012015548406862746,0.0004870754843355507,0.000605723615687263,0.0007557221764584069,3.5660518129666645,0.05770464054419938,-0.24412378867467244,0.05770464054419934,-1.12421168228432,0.0033851892903667318,2.357969191614787,0.05529850683398303,0.46553333333333335,0.0036896250938724547,-2.467059466409658,0.038332596932054534,0.9997111111111111,0.00012372809695175135,-1.1611734371293674,0.00303465163683871,-1.201246903340022,0.00112975818992446,,,,,,,,,3
