experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,run,clf_nhid,clf_nlay,clf_kpru,gamma,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,70,-0.20508146295547486,2.4265426403045653,0.5242,0.9874888888888889
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,71,-0.20600382447676224,2.4323719314575194,0.5224,0.9887555555555556
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,72,-0.2056394935694608,2.4437611965179444,0.5244,0.9880888888888889
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,73,-0.20550491589199413,2.4443294914245604,0.5234,0.9878222222222223
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,74,-0.20615162123550068,2.4446182525634765,0.5242,0.9882222222222222
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,75,-0.20743906163302334,2.4412285163879393,0.524,0.9881555555555556
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,76,-0.20710075091882185,2.4390889110565186,0.5254,0.9883111111111111
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,77,-0.2081403505672108,2.4464521335601805,0.5254,0.9883555555555555
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,78,-0.209069268282977,2.4470986873626708,0.5234,0.9887555555555556
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,79,-0.20912822187597102,2.450774871063232,0.524,0.9888666666666667
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,80,-0.20872564461231233,2.446411518096924,0.5248,0.9876666666666667
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,81,-0.20900462978753176,2.4485915359497072,0.5234,0.9885777777777778
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,82,-0.21048675846186551,2.4547545261383057,0.5252,0.9884888888888889
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,83,-0.2099629420042038,2.4534620166778565,0.5254,0.9885777777777778
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,84,-0.21098186464634808,2.4604602603912356,0.5228,0.9886222222222222
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,85,-0.21010478086254814,2.455819436264038,0.5236,0.9887111111111111
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,86,-0.21134692145044154,2.4613720848083496,0.5238,0.9886888888888888
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,87,-0.21124110668789256,2.460401444244385,0.5242,0.9889111111111111
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,88,-0.21166476295644587,2.458773524093628,0.5246,0.9886888888888888
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,89,-0.21216730277755044,2.464765361404419,0.5248,0.9891777777777778
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,90,-0.21255703643668783,2.460736372756958,0.5258,0.9888444444444444
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,91,-0.21325548278201711,2.460278282165527,0.5252,0.9889777777777777
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,92,-0.21259649846770548,2.4633413536071775,0.5236,0.9890888888888889
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,93,-0.2124623881036585,2.4628148303985595,0.5242,0.9886888888888888
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,94,-0.21299705774133856,2.4648355598449707,0.526,0.9890888888888889
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,95,-0.21180483581369575,2.4640203121185302,0.5238,0.9890888888888889
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,96,-0.21380388593240218,2.4614615745544435,0.525,0.9889777777777777
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,97,-0.2133680777311325,2.4651284061431884,0.5234,0.9891777777777778
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,98,-0.21345665450746362,2.468367375564575,0.5246,0.9890444444444444
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.55,99,-0.21299907291585748,2.4690042343139647,0.5246,0.9891111111111112
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,0,2.820963082036105,2.4881622268676757,0.229,0.16975555555555555
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,1,1.3506754096811469,2.0736248100280763,0.3346,0.3569111111111111
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,2,0.9628287476886402,1.8829821313858033,0.3972,0.5048
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,3,0.7289068173581904,1.7995249816894532,0.4358,0.6104
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,4,0.5614968655716289,1.7694432126998902,0.4484,0.6898666666666666
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,5,0.4422704297065735,1.7245228839874267,0.4736,0.7446
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,6,0.34550390041524714,1.7342695106506347,0.4798,0.7898888888888889
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,7,0.2738263767112385,1.7455911457061768,0.4892,0.8223111111111111
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,8,0.21492440713969144,1.7447472898483276,0.4952,0.8498444444444444
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,9,0.16902640065713362,1.7984334951400758,0.4914,0.8705777777777778
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,10,0.1317843220894987,1.7850996992111205,0.5038,0.8870888888888889
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,11,0.09864607122161172,1.8001294010162354,0.5028,0.9008666666666667
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,12,0.07152166536179456,1.8203239458084106,0.508,0.9124
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,13,0.049298881575736135,1.8660186708450317,0.5012,0.9208444444444445
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,14,0.025445614354989744,1.8671047443389892,0.5114,0.9310222222222222
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,15,0.007654463778571649,1.8840794948577881,0.5128,0.9372888888888888
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,16,-0.009917021844332869,1.9236492441177369,0.516,0.9427111111111112
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,17,-0.02422954223968766,1.9396206573486328,0.5164,0.9472666666666667
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,18,-0.041576891430941496,1.9500743732452392,0.5186,0.953
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,19,-0.054779705744439904,1.981774772644043,0.5186,0.9582444444444445
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,20,-0.06577892438281666,2.001364753341675,0.5206,0.9604444444444444
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,21,-0.07496034387350083,2.0187897956848144,0.52,0.9633111111111111
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,22,-0.08495586730350148,2.057116670227051,0.5184,0.9664888888888888
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,23,-0.09207825814593922,2.054357502746582,0.5212,0.9679555555555556
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,24,-0.10208489274545149,2.071526795578003,0.5188,0.9715333333333334
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,25,-0.10766603329831903,2.0862593856811524,0.5206,0.9726444444444444
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,26,-0.11431072356700897,2.104048691558838,0.5222,0.9745555555555555
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,27,-0.12049087549122897,2.131101424407959,0.5202,0.9750666666666666
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,28,-0.12673215353705666,2.130120491409302,0.5206,0.9771555555555556
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,29,-0.13247879736640236,2.1687264068603516,0.5222,0.9785333333333334
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,30,-0.1368602024479346,2.1876536193847658,0.5246,0.9793333333333333
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,31,-0.14045197547132318,2.183831843948364,0.519,0.9802222222222222
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,32,-0.14656558429978112,2.2059756984710694,0.521,0.9811777777777778
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,33,-0.14958176401853562,2.215206921005249,0.5212,0.9816
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,34,-0.15508144363706763,2.231122538757324,0.523,0.9819777777777777
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,35,-0.15726116706458004,2.254919813156128,0.5186,0.9822666666666666
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,36,-0.16171300996433605,2.2784764465332032,0.522,0.9839111111111111
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,37,-0.16528806513222782,2.2659352699279784,0.5216,0.9847333333333333
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,38,-0.16762716323028912,2.2840805122375487,0.5258,0.9847333333333333
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,39,-0.17023002129034562,2.3005977645874025,0.5196,0.9849333333333333
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,40,-0.17408347793492404,2.3093919429779053,0.5166,0.9865777777777778
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,41,-0.17642502883130853,2.307565270614624,0.5194,0.9858222222222223
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,42,-0.17829265064976432,2.324335357284546,0.5194,0.9862888888888889
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,43,-0.1808362180406397,2.325902923965454,0.5198,0.9868444444444444
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,44,-0.1827060566143556,2.3320894302368163,0.5204,0.9868444444444444
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,45,-0.18526671747077594,2.3436887519836427,0.5242,0.9880666666666666
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,46,-0.18639664308591322,2.357235419464111,0.5202,0.9877555555555556
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,47,-0.18923506512641908,2.3556728698730467,0.5216,0.9882666666666666
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,48,-0.19023676299615339,2.371482797241211,0.52,0.9885777777777778
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,49,-0.19131192777807063,2.369623066711426,0.522,0.9888222222222223
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,50,-0.19332977195544676,2.3781388637542724,0.5192,0.9882888888888889
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,51,-0.19443346707387404,2.385138668823242,0.5222,0.9895333333333334
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,52,-0.19687741036198356,2.3933675689697265,0.5194,0.9888444444444444
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,53,-0.1979901089624925,2.397080969619751,0.5196,0.9899333333333333
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,54,-0.19898587094653736,2.3969332061767576,0.5226,0.9899333333333333
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,55,-0.2000927605715665,2.4052671279907227,0.5222,0.9897555555555556
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,56,-0.20111954135786403,2.409859880447388,0.5216,0.9899777777777777
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,57,-0.20187123602520335,2.4138672733306885,0.5234,0.9902666666666666
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,58,-0.20364711148955605,2.4203616386413573,0.5194,0.9901777777777778
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,59,-0.2047253284324299,2.420917391204834,0.5204,0.9908666666666667
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,60,-0.20524517083168028,2.422781727218628,0.5218,0.9909555555555556
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,61,-0.2054239446033131,2.4414017921447755,0.52,0.9905555555555555
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,62,-0.20651333970806815,2.4369826919555666,0.5194,0.9903333333333333
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,63,-0.2077128539128737,2.4419103492736816,0.5212,0.9909777777777777
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,64,-0.20802660588351163,2.4446305759429934,0.5218,0.9905111111111111
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,65,-0.20913849450241437,2.447321880722046,0.5232,0.9914444444444445
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,66,-0.21017568329355935,2.448470425415039,0.5204,0.9913777777777778
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,67,-0.21181036097353154,2.459397563934326,0.5222,0.9920444444444444
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,68,-0.21113471666466105,2.4521725109100343,0.5224,0.9914
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,69,-0.21168179142258384,2.4601971603393555,0.522,0.9912
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,70,-0.21287156578844244,2.4627887298583984,0.5242,0.9916666666666667
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,71,-0.2125545947118239,2.4630403369903564,0.52,0.9918222222222223
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,72,-0.2135862476348877,2.4641847595214843,0.523,0.9921333333333333
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,73,-0.2135306384411725,2.4649309658050536,0.5216,0.9914666666666667
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,74,-0.2140859907583757,2.4709997455596926,0.5206,0.9914
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,75,-0.21431280132532118,2.4739267475128175,0.5194,0.9919111111111111
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,76,-0.21596417592872272,2.469248221206665,0.5218,0.9924
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,77,-0.21553492306362498,2.4792678485870363,0.5218,0.9920444444444444
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,78,-0.21574633733575993,2.481721594238281,0.5202,0.9921333333333333
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,79,-0.21554298932985827,2.4813936904907226,0.5196,0.9917333333333334
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,80,-0.21660745999162848,2.4803516757965087,0.5202,0.9924222222222222
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.55,81,-0.21646787928451192,2.48818309135437,0.5232,0.9924666666666667
