data,model,beta,run,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
svhn,cdib,0.1,0,1,0.14747248857307613,0.6279342215535682,0.8230958230958231,0.9691495654547937
svhn,cdib,0.1,0,2,0.04087095434100736,0.6221519224864357,0.8273273273273273,0.989140161684185
svhn,cdib,0.1,0,3,-0.004327638533322891,0.643068601256539,0.8306033306033306,0.9942363986592043
svhn,cdib,0.1,0,4,-0.03155412996717678,0.6647659223033469,0.8311493311493311,0.9962991612443312
svhn,cdib,0.1,0,5,-0.05034365915890994,0.6885866284402966,0.8330603330603331,0.9972243709332484
svhn,cdib,0.1,0,6,-0.06604404896614391,0.7325801715445981,0.8296478296478297,0.9978007310673279
svhn,cdib,0.1,0,7,-0.07798596149934281,0.7543502762250617,0.8308763308763308,0.9979220700429237
svhn,cdib,0.1,0,8,-0.08816762677076297,0.7752047698907177,0.831012831012831,0.9978765679270752
svhn,cdib,0.1,0,9,-0.09790995154400708,0.8153918941685517,0.8273273273273273,0.9979220700429237
svhn,cdib,0.1,0,10,-0.10702715443379117,0.8565626161332147,0.8274638274638275,0.9975883878600355
svhn,cdib,0.1,0,11,-0.11555690955084147,0.8645672689459215,0.8269178269178269,0.9972243709332484
svhn,cdib,0.1,0,12,-0.1224875062778298,0.9123484106816264,0.8271908271908271,0.9973608772807936
svhn,cdib,0.1,0,13,-0.12905975803242717,0.9318283930066957,0.8251433251433251,0.9968148518906129
svhn,cdib,0.1,0,14,-0.13503230841147987,0.9557988678793943,0.8255528255528255,0.9968755213784107
svhn,cdib,0.1,0,15,-0.14148651546174845,0.9578741523629162,0.8258258258258259,0.9963598307321291
svhn,cdib,0.1,0,16,-0.14684444663499566,0.97292658246478,0.8258258258258259,0.9963749981040785
svhn,cdib,0.1,0,17,-0.15243869927658485,1.002423298153889,0.8251433251433251,0.9963749981040785
svhn,cdib,0.1,0,18,-0.15727025162336541,1.0347227231420653,0.8243243243243243,0.9960109811772914
svhn,cdib,0.1,0,19,-0.16270140893786914,1.0604746459840655,0.8224133224133224,0.9961323201528871
svhn,cdib,0.1,0,20,-0.16651363590213888,1.0744937019793348,0.8222768222768223,0.9959806464333925
svhn,cdib,0.1,0,21,-0.1699136810111767,1.0780135684087568,0.8225498225498226,0.9957531358541506
svhn,cdib,0.1,0,22,-0.1732766645338936,1.1116657825952145,0.8202293202293203,0.9960109811772914
svhn,cdib,0.1,0,23,-0.17647594044451526,1.0967532174039858,0.8232323232323232,0.9955407926468581
svhn,cdib,0.1,0,24,-0.17962969520041247,1.1125515810362212,0.822959322959323,0.9956317968785549
svhn,cdib,0.1,0,25,-0.18228262574149484,1.139983342509435,0.8207753207753208,0.9956317968785549
svhn,cdib,0.1,0,26,-0.18468118090803823,1.1372188485583223,0.821048321048321,0.995601462134656
svhn,cdib,0.1,0,27,-0.18744613783591793,1.1363186766598155,0.8224133224133224,0.9952677799517677
svhn,cdib,0.1,0,28,-0.18935140524885788,1.158367887436286,0.8211848211848212,0.9954801231590602
svhn,cdib,0.1,0,29,-0.19195770954251085,1.1758864449894952,0.819000819000819,0.9952677799517677
svhn,cdib,0.1,0,30,-0.1949319835935469,1.1855896143453746,0.8191373191373191,0.9952222778359193
svhn,cdib,0.1,0,31,-0.1974999620080877,1.1828191619475228,0.8211848211848212,0.9952071104639699
svhn,cdib,0.1,0,32,-0.19897950625388636,1.1856396075906632,0.8205023205023205,0.9951919430920204
svhn,cdib,0.1,0,33,-0.2006638161306177,1.1897297906901645,0.8211848211848212,0.9954194536712624
svhn,cdib,0.1,0,34,-0.20227090110476828,1.2070857608965957,0.8203658203658204,0.9953587841834646
svhn,cdib,0.1,0,35,-0.2039252036447159,1.2056232105667006,0.8196833196833196,0.9951161062322731
svhn,cdib,0.1,0,36,-0.20549685721970976,1.2011043875717966,0.8214578214578214,0.9951464409761721
svhn,cdib,0.1,0,37,-0.2066198184220339,1.219290496025325,0.8199563199563199,0.9950554367444753
svhn,cdib,0.1,0,38,-0.20800215113801637,1.227049804501868,0.8203658203658204,0.9949947672566775
svhn,cdib,0.1,0,39,-0.20922582852870628,1.232771694546282,0.8213213213213213,0.9951009388603237
svhn,cdib,0.1,0,40,-0.210530101190562,1.2253159906510735,0.8202293202293203,0.9950554367444753
svhn,cdib,0.1,0,41,-0.21170143809107106,1.234372953817944,0.8206388206388207,0.995176775720071
svhn,cdib,0.1,0,42,-0.2127259214475869,1.2461833198181826,0.8192738192738193,0.9948430935371828
svhn,cdib,0.1,0,43,-0.2137159229155883,1.2548466560914155,0.8181818181818182,0.9949644325127786
svhn,cdib,0.1,0,44,-0.21468056472656555,1.25465895756652,0.8185913185913186,0.9950251020005764
svhn,cdib,0.1,0,45,-0.2157523627248484,1.2501016393438116,0.8194103194103194,0.9947975914213344
svhn,cdib,0.1,0,46,-0.21672931168283358,1.2451287962002016,0.8200928200928201,0.9947065871896377
svhn,cdib,0.1,0,47,-0.2172688344051175,1.2552746805440458,0.819000819000819,0.9950706041164248
svhn,cdib,0.1,0,48,-0.21818326301552307,1.259525773436067,0.8196833196833196,0.9949644325127786
svhn,cdib,0.1,0,49,-0.21900773851637356,1.2658937848593868,0.8194103194103194,0.9949644325127786
svhn,cdib,0.1,0,50,-0.21973739773678003,1.26326664728185,0.8192738192738193,0.9946459177018399
svhn,cdib,0.1,0,51,-0.22044686519820164,1.2657073076520498,0.8200928200928201,0.9950099346286269
svhn,cdib,0.1,0,52,-0.2209663119757664,1.274564590507474,0.8198198198198198,0.9949644325127786
svhn,cdib,0.1,0,53,-0.222307771209695,1.2658023108818999,0.8211848211848212,0.9946762524457388
svhn,cdib,0.1,0,54,-0.22194888512704958,1.2776010097000658,0.8191373191373191,0.9949644325127786
svhn,cdib,0.1,0,55,-0.2229667521652904,1.2795993704109807,0.8195468195468195,0.9947065871896377
svhn,cdib,0.1,0,56,-0.22337542629595955,1.2805502022546138,0.8183183183183184,0.9947217545615871
svhn,cdib,0.1,0,57,-0.22386351095750964,1.2826916923817149,0.8200928200928201,0.994949265140829
svhn,cdib,0.1,0,58,-0.22451479067320915,1.2841476265797678,0.8188643188643189,0.9948430935371828
svhn,cdib,0.1,0,59,-0.22500736333420335,1.2813019465137432,0.8192738192738193,0.9947975914213344
svhn,cdib,0.1,0,60,-0.22537135005732242,1.2836319518291068,0.8198198198198198,0.9947369219335366
svhn,cdib,0.1,0,61,-0.225601674046211,1.2925049285240393,0.819000819000819,0.994979599884728
svhn,cdib,0.1,0,62,-0.22619803261875118,1.2871261931429006,0.8191373191373191,0.994782424049385
svhn,cdib,0.1,0,63,-0.22653036572746973,1.2905092487041006,0.8198198198198198,0.9947369219335366
svhn,cdib,0.1,0,64,-0.2270883476582627,1.2890201090399502,0.8198198198198198,0.994782424049385
svhn,cdib,0.1,0,65,-0.2274128138058473,1.290514108654973,0.819000819000819,0.9948279261652333
svhn,cdib,0.1,0,66,-0.22776399371906755,1.2891771420734748,0.8195468195468195,0.9947369219335366
svhn,cdib,0.1,0,67,-0.22774962360089604,1.2934112209717887,0.8196833196833196,0.9950099346286269
svhn,cdib,0.1,0,68,-0.22832902659231796,1.2987766736457818,0.8192738192738193,0.9948734282810817
svhn,cdib,0.1,0,69,-0.22849737798943506,1.2989832201259175,0.8194103194103194,0.9948279261652333
svhn,cdib,0.1,0,70,-0.2287629049404173,1.2994305137529616,0.8194103194103194,0.9948430935371828
svhn,cdib,0.1,0,71,-0.22920613486340885,1.297589754264211,0.8183183183183184,0.9946610850737893
svhn,cdib,0.1,0,72,-0.2292594262710341,1.2963779448096036,0.8191373191373191,0.9949189303969301
svhn,cdib,0.1,0,73,-0.22927314048392175,1.3015661695893268,0.8188643188643189,0.9949644325127786
svhn,cdib,0.1,0,74,-0.23029560928512569,1.2988842890752719,0.8194103194103194,0.9947217545615871
svhn,cdib,0.1,0,75,-0.2297326297385542,1.302910030067146,0.8192738192738193,0.995176775720071
svhn,cdib,0.1,0,76,-0.23022567487081366,1.3019179344632865,0.8198198198198198,0.9949189303969301
svhn,cdib,0.1,0,77,-0.23038110926659985,1.3011751505900953,0.8196833196833196,0.9947217545615871
svhn,cdib,0.1,0,78,-0.23053411490905826,1.3045618703317812,0.8195468195468195,0.9948885956530312
svhn,cdib,0.1,0,79,-0.23079503844076266,1.3041584033833284,0.8191373191373191,0.9949037630249806
svhn,cdib,0.1,0,80,-0.2308043156267567,1.3052600234901517,0.8192738192738193,0.9949340977688795
svhn,cdib,0.1,0,81,-0.23142031952767117,1.3033948455910003,0.8194103194103194,0.9944032397506484
svhn,cdib,0.1,0,82,-0.23103426356970128,1.3058148781653802,0.8191373191373191,0.9951464409761721
svhn,cdib,0.1,0,83,-0.23118762131838516,1.3076827333756493,0.8192738192738193,0.994979599884728
svhn,cdib,0.1,0,84,-0.23168345267369558,1.3085493474848895,0.819000819000819,0.9948582609091323
svhn,cdib,0.1,0,85,-0.23176646823361818,1.3076777988986308,0.8191373191373191,0.9948279261652333
svhn,cdib,0.1,0,86,-0.23185848116118968,1.308693528012633,0.819000819000819,0.9949947672566775
svhn,cdib,0.1,0,87,-0.23187258684572812,1.309186366617826,0.8187278187278187,0.9948885956530312
svhn,cdib,0.1,0,88,-0.23227840767017,1.3087992668151855,0.8192738192738193,0.9946155829579408
svhn,cdib,0.1,0,89,-0.23209554706199714,1.3103615828885624,0.819000819000819,0.994949265140829
svhn,cdib,0.1,0,90,-0.23229099211908977,1.3110119936214326,0.8184548184548185,0.9948279261652333
svhn,cdib,0.1,0,91,-0.23244439807026662,1.310484000219532,0.8187278187278187,0.9948279261652333
svhn,cdib,0.1,0,92,-0.23252575255426253,1.3103952320618542,0.8191373191373191,0.9947520893054861
svhn,cdib,0.1,0,93,-0.2325088417617364,1.3108351188964802,0.8188643188643189,0.994782424049385
svhn,cdib,0.1,0,94,-0.23246926116508848,1.3130652915575516,0.8185913185913186,0.9950706041164248
svhn,cdib,0.1,0,95,-0.23279145312581742,1.3131875839189138,0.8185913185913186,0.9948582609091323
svhn,cdib,0.1,0,96,-0.23304198201892673,1.3128925830068856,0.8187278187278187,0.9947369219335366
svhn,cdib,0.1,0,97,-0.23295876866935336,1.3127751930014475,0.819000819000819,0.9946762524457388
svhn,cdib,0.1,0,98,-0.23318907578662204,1.3126798525163785,0.8188643188643189,0.9946762524457388
svhn,cdib,0.1,0,99,-0.23300182150877707,1.3138901744746718,0.8187278187278187,0.9949644325127786
svhn,cdib,0.1,2,0,0.6606943522150506,0.7557834045274512,0.7987987987987988,0.7222702522333955
svhn,cdib,0.1,2,1,0.14900607158740145,0.6312024096729258,0.823914823914824,0.968603540064613
svhn,cdib,0.1,2,2,0.04758290703176944,0.6298678839528883,0.8291018291018291,0.9877144287209355
svhn,cdib,0.1,2,3,0.0026269100235929797,0.6475014296542612,0.8297843297843298,0.9929471720435
svhn,cdib,0.1,2,4,-0.024774216894616678,0.6734607655950625,0.8307398307398307,0.9953587841834646
svhn,cdib,0.1,2,5,-0.044972766220718316,0.7078374368943317,0.8311493311493311,0.9968148518906129
svhn,cdib,0.1,2,6,-0.06158390276537034,0.736393936826595,0.8308763308763308,0.996981692982057
svhn,cdib,0.1,2,7,-0.07482085482409595,0.7675682439395323,0.8281463281463282,0.9973305425368947
svhn,cdib,0.1,2,8,-0.08524362066780286,0.8003984697360405,0.8304668304668305,0.9972850404210463
svhn,cdib,0.1,2,9,-0.09482518521566126,0.8343340179290792,0.8273273273273273,0.9972850404210463
svhn,cdib,0.1,2,10,-0.10312344758820244,0.8529771204499836,0.8263718263718264,0.9969058561223096
svhn,cdib,0.1,2,11,-0.11093582177261206,0.8823750652545728,0.8245973245973246,0.9970726972137538
svhn,cdib,0.1,2,12,-0.11784679503917393,0.8985445906873156,0.8276003276003276,0.9972243709332484
svhn,cdib,0.1,2,13,-0.12470887087653904,0.9197298024900292,0.8285558285558285,0.996784517146714
svhn,cdib,0.1,2,14,-0.13025676418006424,0.9513078148560936,0.8252798252798252,0.9969513582381581
svhn,cdib,0.1,2,15,-0.13559725163005315,0.9810610158242328,0.8233688233688233,0.9969210234942592
svhn,cdib,0.1,2,16,-0.1406633036361764,0.9793823307861632,0.8244608244608245,0.9967238476589161
svhn,cdib,0.1,2,17,-0.14452623168668793,0.999869749417827,0.8252798252798252,0.9967996845186634
svhn,cdib,0.1,2,18,-0.14906588152176792,1.0120716841859372,0.8247338247338247,0.9964963370796742
svhn,cdib,0.1,2,19,-0.15306283671691195,1.0264891645083687,0.8230958230958231,0.9964963370796742
svhn,cdib,0.1,2,20,-0.1565152885158756,1.0621415102315868,0.8215943215943216,0.9967086802869667
svhn,cdib,0.1,2,21,-0.16072634634848162,1.056817119023268,0.8240513240513241,0.9962839938723818
svhn,cdib,0.1,2,22,-0.16402554529005123,1.0681567336899187,0.8205023205023205,0.996557006567472
svhn,cdib,0.1,2,23,-0.16695282270793688,1.0795485774838727,0.8224133224133224,0.996162654896786
svhn,cdib,0.1,2,24,-0.17008947130103194,1.0915193757560453,0.8200928200928201,0.9965721739394215
svhn,cdib,0.1,2,25,-0.17289876932211212,1.0961205693108769,0.8181818181818182,0.9962688265004322
svhn,cdib,0.1,2,26,-0.17490618740525962,1.1163566037341282,0.8184548184548185,0.9962688265004322
svhn,cdib,0.1,2,27,-0.17850022272592697,1.1295600278827294,0.8196833196833196,0.9961929896406849
svhn,cdib,0.1,2,28,-0.1815783743913403,1.126776994885625,0.8206388206388207,0.9960564832931398
svhn,cdib,0.1,2,29,-0.18359350719045314,1.1394348778491654,0.8206388206388207,0.9957834705980495
svhn,cdib,0.1,2,30,-0.18543471609319967,1.1578459688916156,0.8177723177723177,0.9963446633601796
svhn,cdib,0.1,2,31,-0.18768825094553485,1.1617630126532914,0.8203658203658204,0.9958138053419484
svhn,cdib,0.1,2,32,-0.18940351622616908,1.1638937369416134,0.819000819000819,0.9961171527809376
svhn,cdib,0.1,2,33,-0.19135135449978283,1.163593105172447,0.8188643188643189,0.9957834705980495
svhn,cdib,0.1,2,34,-0.19282821138606301,1.1768230712384498,0.8191373191373191,0.9961474875248366
svhn,cdib,0.1,2,35,-0.19464552298761972,1.1816693254744717,0.8199563199563199,0.9959503116894936
svhn,cdib,0.1,2,36,-0.1958973172631553,1.1795865581753537,0.8179088179088179,0.9958744748297462
svhn,cdib,0.1,2,37,-0.19738123916951475,1.1855380549445167,0.8179088179088179,0.9958896422016957
svhn,cdib,0.1,2,38,-0.1983909042269951,1.2026859345151009,0.8162708162708163,0.9960564832931398
svhn,cdib,0.1,2,39,-0.20007049129627325,1.2002195265655664,0.819000819000819,0.995601462134656
svhn,cdib,0.1,2,40,-0.20095748396040508,1.2027515323963316,0.8181818181818182,0.9960109811772914
svhn,cdib,0.1,2,41,-0.20225281154828892,1.2113874838907406,0.815997815997816,0.9955104579029591
svhn,cdib,0.1,2,42,-0.20361268819551576,1.231858865407006,0.814086814086814,0.9957228011102516
svhn,cdib,0.1,2,43,-0.20511768840383549,1.2133393160410992,0.8177723177723177,0.9955104579029591
svhn,cdib,0.1,2,44,-0.20566761493836794,1.2263911071775262,0.8165438165438166,0.9957531358541506
svhn,cdib,0.1,2,45,-0.20691143576118837,1.2310546112294865,0.8149058149058149,0.9957986379699989
svhn,cdib,0.1,2,46,-0.20835578979298322,1.229923143921867,0.8154518154518154,0.995571127390757
svhn,cdib,0.1,2,47,-0.2091589463413933,1.233988632668962,0.816953316953317,0.9957683032261
svhn,cdib,0.1,2,48,-0.21001488626204268,1.236510381131038,0.8166803166803167,0.9956469642505044
svhn,cdib,0.1,2,49,-0.211043935355907,1.2320014408238105,0.8174993174993175,0.9955256252749086
svhn,cdib,0.1,2,50,-0.21141447850040712,1.2447516926318416,0.815997815997816,0.9959351443175442
svhn,cdib,0.1,2,51,-0.2123563454380996,1.2413769976350084,0.8166803166803167,0.9957531358541506
svhn,cdib,0.1,2,52,-0.21288289784806344,1.2467389816538805,0.8165438165438166,0.9956317968785549
svhn,cdib,0.1,2,53,-0.21394949355028647,1.2461533217100769,0.8166803166803167,0.9956469642505044
svhn,cdib,0.1,2,54,-0.21422843971384453,1.2520406847276098,0.8149058149058149,0.9958593074577968
svhn,cdib,0.1,2,55,-0.21492701721577306,1.2508958852782524,0.815997815997816,0.9954497884151613
svhn,cdib,0.1,2,56,-0.21556996501580447,1.2516831670535122,0.816953316953317,0.995601462134656
svhn,cdib,0.1,2,57,-0.21571596084955164,1.255671164132258,0.8162708162708163,0.9956772989944033
svhn,cdib,0.1,2,58,-0.21647744258312995,1.2571252908271875,0.8162708162708163,0.9955256252749086
svhn,cdib,0.1,2,59,-0.2167443004446361,1.2603748550904503,0.815997815997816,0.9957379684822011
svhn,cdib,0.1,2,60,-0.21732640426070862,1.2627821131999657,0.8157248157248157,0.9954497884151613
svhn,cdib,0.1,2,61,-0.21798554353731367,1.2617782329946732,0.8161343161343161,0.9955256252749086
svhn,cdib,0.1,2,62,-0.21803196576511613,1.2653487425764305,0.8161343161343161,0.9957531358541506
svhn,cdib,0.1,2,63,-0.21868429645025347,1.2643765627996146,0.8162708162708163,0.9954952905310097
svhn,cdib,0.1,2,64,-0.21882600649693376,1.2632079082143264,0.815997815997816,0.995373951555414
svhn,cdib,0.1,2,65,-0.21912200749633393,1.268022298031806,0.8165438165438166,0.995601462134656
svhn,cdib,0.1,2,66,-0.21967595870717826,1.267787455113052,0.8158613158613158,0.9953284494395656
svhn,cdib,0.1,2,67,-0.21994232701369634,1.2695144074164288,0.8164073164073165,0.995571127390757
svhn,cdib,0.1,2,68,-0.22025223137511488,1.2713450770738701,0.815997815997816,0.995571127390757
svhn,cdib,0.1,2,69,-0.22063610271814718,1.2700413858958877,0.8162708162708163,0.995373951555414
svhn,cdib,0.1,2,70,-0.22072238768261082,1.274892700847758,0.815997815997816,0.9957228011102516
svhn,cdib,0.1,2,71,-0.22119170383240955,1.2723204947025633,0.8157248157248157,0.9954649557871108
svhn,cdib,0.1,2,72,-0.22109676358332317,1.2766752544400994,0.8161343161343161,0.9954952905310097
svhn,cdib,0.1,2,73,-0.2217728161590036,1.2755522205306962,0.8162708162708163,0.9952981146956666
svhn,cdib,0.1,2,74,-0.22167227935829514,1.2776221856047734,0.8154518154518154,0.9956772989944033
svhn,cdib,0.1,2,75,-0.2223886582078973,1.275113222412226,0.8155883155883156,0.9953436168115151
svhn,cdib,0.1,2,76,-0.222046221514327,1.2777104866559994,0.815997815997816,0.9955407926468581
svhn,cdib,0.1,2,77,-0.2224846392036769,1.2782780130541522,0.8155883155883156,0.9954649557871108
svhn,cdib,0.1,2,78,-0.22270070652376892,1.2783313034793375,0.8155883155883156,0.9954649557871108
svhn,cdib,0.1,2,79,-0.22265402274378948,1.279263054384028,0.8157248157248157,0.9958289727138978
svhn,cdib,0.1,2,80,-0.22295403844928743,1.2806769744835036,0.8161343161343161,0.995373951555414
svhn,cdib,0.1,2,81,-0.22318443957724207,1.281358837886095,0.815997815997816,0.9955104579029591
svhn,cdib,0.1,2,82,-0.22324725261784592,1.2810895439382788,0.8157248157248157,0.995601462134656
svhn,cdib,0.1,2,83,-0.2234859328623864,1.2807020453719404,0.8161343161343161,0.9953891189273635
svhn,cdib,0.1,2,84,-0.2234630759950826,1.281244105437464,0.8158613158613158,0.9954801231590602
svhn,cdib,0.1,2,85,-0.2235985384286296,1.2825807637931412,0.8162708162708163,0.9955559600188075
svhn,cdib,0.1,2,86,-0.22393426600349342,1.2826817774753116,0.815997815997816,0.995601462134656
svhn,cdib,0.1,2,87,-0.22387553660294232,1.283357655419504,0.8157248157248157,0.9954649557871108
svhn,cdib,0.1,2,88,-0.2239433661850713,1.284300547462326,0.8157248157248157,0.9954194536712624
svhn,cdib,0.1,2,89,-0.22414295953647587,1.2838151976283119,0.8158613158613158,0.9954952905310097
svhn,cdib,0.1,2,90,-0.2243000512670596,1.2838393568569542,0.815997815997816,0.9954346210432119
svhn,cdib,0.1,2,91,-0.22451012721778923,1.2841652448535974,0.815997815997816,0.9954042862993129
svhn,cdib,0.1,2,92,-0.22429434019161307,1.2849890605497971,0.8157248157248157,0.9955256252749086
svhn,cdib,0.1,2,93,-0.2244604296134282,1.2847125846572238,0.815997815997816,0.9955407926468581
svhn,cdib,0.1,2,94,-0.22451732595737095,1.285582839547693,0.815997815997816,0.9954497884151613
svhn,cdib,0.1,2,95,-0.22465555099532136,1.2864103003534957,0.8157248157248157,0.9955256252749086
svhn,cdib,0.1,2,96,-0.22485138541567434,1.2871342973243074,0.8149058149058149,0.9954497884151613
svhn,cdib,0.1,2,97,-0.22508371059394822,1.287242128521635,0.815997815997816,0.9955559600188075
svhn,cdib,0.1,2,98,-0.22485518688786166,1.2870878125682021,0.815997815997816,0.9955559600188075
svhn,cdib,0.1,2,99,-0.2249928215801364,1.2874887503465928,0.8155883155883156,0.9955256252749086
svhn,cdib,0.1,1,0,0.7230169441002767,0.7518780301445792,0.8016653016653017,0.7222550848614461
svhn,cdib,0.1,1,1,0.14894270798530465,0.6325091190133757,0.8185913185913186,0.9695590844974291
svhn,cdib,0.1,1,2,0.045885091343995245,0.6264586095402483,0.8278733278733279,0.9881846172513689
svhn,cdib,0.1,1,3,-0.00015447804418449606,0.6444296873302496,0.8256893256893257,0.993538699549529
svhn,cdib,0.1,1,4,-0.028263233969176203,0.6731944803719048,0.8254163254163254,0.9956317968785549
svhn,cdib,0.1,1,5,-0.04881471179018767,0.6980191515079782,0.8274638274638275,0.9965873413113709
svhn,cdib,0.1,1,6,-0.06375081114585274,0.7434009737959333,0.8263718263718264,0.9972547056771474
svhn,cdib,0.1,1,7,-0.07793862212151939,0.7720867550636685,0.8273273273273273,0.9974670488844398
svhn,cdib,0.1,1,8,-0.0893189079760008,0.7965978772107155,0.8241878241878242,0.9974973836283387
svhn,cdib,0.1,1,9,-0.09883865998269208,0.8381819505200763,0.8224133224133224,0.9974063793966419
svhn,cdib,0.1,1,10,-0.10722298554507949,0.8457300976232007,0.8276003276003276,0.9970423624698549
svhn,cdib,0.1,1,11,-0.11506763330972059,0.889032434447359,0.8217308217308217,0.9974215467685914
svhn,cdib,0.1,1,12,-0.12219211960830226,0.9131920743177343,0.822959322959323,0.9969058561223096
svhn,cdib,0.1,1,13,-0.12904385309931118,0.9406109772319518,0.8218673218673219,0.9970120277259559
svhn,cdib,0.1,1,14,-0.13540780113180623,0.9580101594552621,0.8207753207753208,0.9970423624698549
svhn,cdib,0.1,1,15,-0.14206027577588956,0.9939744652635635,0.8179088179088179,0.9966480107991689
svhn,cdib,0.1,1,16,-0.14713667675609887,1.0066882022703536,0.8188643188643189,0.9964356675918764
svhn,cdib,0.1,1,17,-0.1514192320519942,1.0147717199526034,0.8206388206388207,0.9963446633601796
svhn,cdib,0.1,1,18,-0.15617263441479615,1.0423904229245353,0.8176358176358176,0.9963294959882302
svhn,cdib,0.1,1,19,-0.16054369199848018,1.0394882127915188,0.8196833196833196,0.9959654790614431
svhn,cdib,0.1,1,20,-0.16374823821209555,1.048557467093534,0.8188643188643189,0.9960261485492409
svhn,cdib,0.1,1,21,-0.16795579683277326,1.0615909531602696,0.8209118209118209,0.9961474875248366
svhn,cdib,0.1,1,22,-0.17204934344856293,1.0989472590734684,0.8176358176358176,0.9957683032261
svhn,cdib,0.1,1,23,-0.1757838803547952,1.1045391681966903,0.8161343161343161,0.9960868180370387
svhn,cdib,0.1,1,24,-0.17897659158780035,1.1338389778670932,0.8155883155883156,0.9960109811772914
svhn,cdib,0.1,1,25,-0.18190264232413664,1.1224624497494085,0.8176358176358176,0.9952222778359193
svhn,cdib,0.1,1,26,-0.1842138234797691,1.139101862419247,0.816953316953317,0.9956317968785549
svhn,cdib,0.1,1,27,-0.18765260570370476,1.144038877948008,0.8164073164073165,0.9959048095736451
svhn,cdib,0.1,1,28,-0.18978667285741324,1.1576024587447937,0.8162708162708163,0.9957834705980495
svhn,cdib,0.1,1,29,-0.19267291941000897,1.1708355219416888,0.8144963144963145,0.9953891189273635
svhn,cdib,0.1,1,30,-0.19441603540083766,1.1730454856178456,0.8158613158613158,0.9956166295066053
svhn,cdib,0.1,1,31,-0.19663894599684364,1.1800385450294946,0.8151788151788152,0.9958138053419484
svhn,cdib,0.1,1,32,-0.19876306399839297,1.208225360926858,0.8143598143598143,0.9955256252749086
svhn,cdib,0.1,1,33,-0.2004210745915102,1.2000115963073823,0.8138138138138138,0.9957683032261
svhn,cdib,0.1,1,34,-0.20204762745257188,1.2087153119856042,0.8153153153153153,0.9955407926468581
svhn,cdib,0.1,1,35,-0.2033512813803612,1.2253822408150754,0.8138138138138138,0.9954952905310097
svhn,cdib,0.1,1,36,-0.2052805860404453,1.2139818298663723,0.8155883155883156,0.9951919430920204
svhn,cdib,0.1,1,37,-0.20663471010430165,1.2211240945277628,0.8144963144963145,0.9953587841834646
svhn,cdib,0.1,1,38,-0.2084039990627111,1.2234631419800164,0.8143598143598143,0.9952222778359193
svhn,cdib,0.1,1,39,-0.20942107040368682,1.2181818959103103,0.8170898170898171,0.9953587841834646
svhn,cdib,0.1,1,40,-0.210237815511469,1.2313556896348226,0.8150423150423151,0.9954042862993129
svhn,cdib,0.1,1,41,-0.21131216066815242,1.2386229648767129,0.8138138138138138,0.995373951555414
svhn,cdib,0.1,1,42,-0.21302209385729023,1.2379164464350707,0.8139503139503139,0.994782424049385
svhn,cdib,0.1,1,43,-0.21363464194032022,1.2656783905310478,0.812039312039312,0.9952374452078688
svhn,cdib,0.1,1,44,-0.21498656267728403,1.2527750066613488,0.8131313131313131,0.9950251020005764
svhn,cdib,0.1,1,45,-0.21587490035808982,1.2580671782966133,0.8131313131313131,0.9951464409761721
svhn,cdib,0.1,1,46,-0.21658856324755832,1.2527669975089142,0.8146328146328147,0.9952374452078688
svhn,cdib,0.1,1,47,-0.21744503797117543,1.2570566440455222,0.8149058149058149,0.9950554367444753
svhn,cdib,0.1,1,48,-0.21808265384235237,1.2602884573523803,0.8149058149058149,0.9951312736042226
svhn,cdib,0.1,1,49,-0.21899997783516348,1.2830322324464858,0.812039312039312,0.995571127390757
svhn,cdib,0.1,1,50,-0.2198581768297083,1.2704440569441533,0.8138138138138138,0.9948734282810817
svhn,cdib,0.1,1,51,-0.22040899857783408,1.281719748289768,0.8121758121758121,0.9949644325127786
svhn,cdib,0.1,1,52,-0.2210428329492942,1.283342480529308,0.8131313131313131,0.994979599884728
svhn,cdib,0.1,1,53,-0.2221420137578587,1.2734661706965573,0.814086814086814,0.9950099346286269
svhn,cdib,0.1,1,54,-0.22238507356759227,1.2788706996093966,0.8134043134043134,0.9950857714883742
svhn,cdib,0.1,1,55,-0.2230003463549577,1.285376589740198,0.8134043134043134,0.9951616083481215
svhn,cdib,0.1,1,56,-0.2235812324800355,1.2828217882814545,0.8131313131313131,0.9950857714883742
svhn,cdib,0.1,1,57,-0.22402629927730805,1.2817462166248044,0.8131313131313131,0.9950554367444753
svhn,cdib,0.1,1,58,-0.224602200483869,1.2811850420347564,0.8139503139503139,0.9949189303969301
svhn,cdib,0.1,1,59,-0.22489586713529225,1.2967795414121432,0.8123123123123123,0.9952829473237172
svhn,cdib,0.1,1,60,-0.22581200812654786,1.2892043915987341,0.8139503139503139,0.9948582609091323
svhn,cdib,0.1,1,61,-0.22588604665149434,1.2927976624743716,0.8134043134043134,0.9950402693725259
svhn,cdib,0.1,1,62,-0.22675525385484951,1.2850498424798713,0.8142233142233142,0.9945700808420925
svhn,cdib,0.1,1,63,-0.22640223625280181,1.2989379533027776,0.812994812994813,0.995176775720071
svhn,cdib,0.1,1,64,-0.2273566566944257,1.29317048186329,0.8138138138138138,0.994782424049385
svhn,cdib,0.1,1,65,-0.2275260547158686,1.2890243028442359,0.8138138138138138,0.9947975914213344
