beta,run,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
0.01,0,153,-0.5905782943378796,4.914796515655517,0.4892,0.9946888888888888
0.01,0,154,-0.588289926849712,4.92336669845581,0.4882,0.9942666666666666
0.01,0,155,-0.5904422575863925,4.934692383575439,0.4894,0.9944444444444445
0.01,0,156,-0.5913359529408542,4.862988430786133,0.4902,0.9948
0.01,0,157,-0.5902406013055281,4.929006038665771,0.4918,0.9940888888888889
0.01,0,158,-0.5924600276340137,4.916862493133545,0.4896,0.9944
0.01,0,159,-0.591925325419686,4.917343547821045,0.4888,0.9947555555555555
0.01,0,160,-0.5924383673667908,4.965549903869629,0.4902,0.9950444444444444
0.01,0,161,-0.5917110260139812,4.948227512359619,0.4886,0.9946666666666667
0.01,0,162,-0.5928572580164129,4.942397045898438,0.4898,0.9944222222222222
0.01,0,163,-0.5936850024396723,4.959509194946289,0.489,0.9941777777777778
0.01,0,164,-0.5918338235334917,4.943071311950684,0.491,0.9942666666666666
0.01,0,165,-0.5935061926928433,4.938348450469971,0.4904,0.9948666666666667
0.01,0,166,-0.5927127981359308,4.973457788085938,0.4908,0.9944444444444445
0.01,0,167,-0.5914791666377675,4.950398465728759,0.4886,0.9947555555555555
0.01,0,168,-0.5955746290120212,4.956582607269287,0.49,0.9943777777777778
0.01,0,169,-0.5920329271533272,4.958799369812012,0.4884,0.9944666666666667
0.01,0,170,-0.5940054454890165,4.955263514709473,0.4894,0.9949333333333333
0.01,0,171,-0.5948836078557102,4.968863059997559,0.491,0.9945333333333334
0.01,0,172,-0.5944949361194264,4.9479673439025875,0.4912,0.9947555555555555
0.01,0,173,-0.5965525845917788,4.949354460906982,0.49,0.9947333333333334
0.01,0,174,-0.5937847074161876,4.962386727905273,0.4932,0.9944888888888889
0.01,0,175,-0.5935301117463545,4.9718828231811525,0.4888,0.9948222222222223
0.01,0,176,-0.5942004891222173,4.984671361541748,0.4892,0.9940666666666667
0.01,0,177,-0.5956710862419822,4.960313945007324,0.4886,0.9943333333333333
0.01,0,178,-0.5967865273909135,4.950312136077881,0.4892,0.9946
0.01,0,179,-0.5928450677611611,4.953200274658204,0.49,0.9944
0.01,0,180,-0.5958766853505915,4.975044133758545,0.4908,0.9945111111111111
0.01,0,181,-0.5940494816693392,4.948859365844727,0.4894,0.9945555555555555
0.01,0,182,-0.5964114624196832,4.97990779876709,0.4916,0.9946888888888888
0.01,0,183,-0.5962942731770602,4.9584881149291995,0.4896,0.9945333333333334
0.01,0,184,-0.5973672697153959,4.96176506652832,0.4866,0.994
0.01,0,185,-0.5931716113003818,4.987711006927491,0.4892,0.9942222222222222
0.01,0,186,-0.5960086266257546,4.956662493133545,0.491,0.9949555555555556
0.01,0,187,-0.5962825991457159,4.97045341796875,0.4892,0.9946
0.01,0,188,-0.595968335090984,4.987340809631347,0.4912,0.9943111111111111
0.01,0,189,-0.5981184686834162,4.9787283203125,0.4902,0.9944
0.01,0,190,-0.5941417589881204,4.958610149383545,0.49,0.9941777777777778
0.01,0,191,-0.5937667262684215,4.97270682220459,0.489,0.9942222222222222
0.01,0,192,-0.5961182848323475,4.995228282928466,0.4904,0.9941111111111111
0.01,0,193,-0.5962136573878202,4.954067293548584,0.4902,0.9941111111111111
0.01,0,194,-0.597846403763511,4.938858197021484,0.49,0.9946222222222222
0.01,0,195,-0.5966074680415067,4.964182633972168,0.4908,0.9944666666666667
0.01,0,196,-0.5977001791607249,4.998854859161377,0.4894,0.9944666666666667
0.01,0,197,-0.5964280498504638,4.987698701477051,0.4894,0.9943777777777778
0.01,0,198,-0.5962940318107605,4.9561923934936525,0.4882,0.9946
0.01,0,199,-0.5981322298093276,4.966911688995362,0.4892,0.9947111111111111
0.01,1,0,1.2680038530176336,1.6526422843933106,0.4462,0.4408222222222222
0.01,1,1,0.6140674578840082,1.4549878314971925,0.496,0.8460666666666666
0.01,1,2,0.2949155730789358,1.420819227218628,0.5142,0.952
0.01,1,3,0.13014615381089123,1.4486507360458374,0.5202,0.9803555555555555
0.01,1,4,0.03810457963943482,1.4983077079772948,0.5198,0.9906
0.01,1,5,-0.021880368047546256,1.551530279159546,0.523,0.9939555555555556
0.01,1,6,-0.06159621957648884,1.6221247726440429,0.5226,0.9962666666666666
0.01,1,7,-0.09176068346717141,1.686041556739807,0.5244,0.9973555555555556
0.01,1,8,-0.11557452828233893,1.7481526351928711,0.5242,0.9979333333333333
0.01,1,9,-0.13357716973478143,1.811734871673584,0.521,0.9983111111111111
0.01,1,10,-0.1504662866072221,1.9000742563247681,0.5212,0.9983777777777778
0.01,1,11,-0.16589307771812786,1.9606585334777833,0.5222,0.9984888888888889
0.01,1,12,-0.17943509091897444,2.041466414642334,0.5196,0.9985777777777778
0.01,1,13,-0.19154628017815675,2.145143222427368,0.518,0.9986666666666667
0.01,1,14,-0.20321414517055858,2.1843959060668947,0.5186,0.9985333333333334
0.01,1,15,-0.21431862548481334,2.299323631286621,0.5156,0.9989555555555556
0.01,1,16,-0.2257511147217317,2.38769022026062,0.5148,0.9988666666666667
0.01,1,17,-0.23697605464024976,2.5017112377166746,0.5124,0.9981555555555556
0.01,1,18,-0.24795673627419906,2.5291485008239745,0.5154,0.9982222222222222
0.01,1,19,-0.25729570787169714,2.6503458393096926,0.5048,0.9982444444444445
0.01,1,20,-0.2687745499220761,2.685399429321289,0.5072,0.9976888888888888
0.01,1,21,-0.27757220440344377,2.8568884284973146,0.5018,0.9982888888888889
0.01,1,22,-0.2880322470621629,2.9209964485168456,0.501,0.9975555555555555
0.01,1,23,-0.29662384609525855,2.955564977645874,0.5002,0.9974888888888889
0.01,1,24,-0.3055960609219291,3.051781623840332,0.4942,0.9970666666666667
0.01,1,25,-0.3148965670065446,3.1270712879180906,0.5006,0.9972888888888889
0.01,1,26,-0.3242817767186598,3.1902041946411135,0.4946,0.9971111111111111
0.01,1,27,-0.33227703145634047,3.2915565013885497,0.4954,0.9968222222222223
0.01,1,28,-0.3405039927656,3.333640149688721,0.4962,0.9966666666666667
0.01,1,29,-0.3502407317248258,3.3722912284851074,0.4946,0.9961777777777778
0.01,1,30,-0.35429412177259273,3.442604747772217,0.4896,0.9963111111111111
0.01,1,31,-0.3624895522117615,3.5135073318481447,0.4898,0.9964888888888889
0.01,1,32,-0.36939308296550405,3.572475659561157,0.4904,0.9964666666666666
0.01,1,33,-0.37720885548591615,3.6367537467956543,0.4894,0.9958444444444444
0.01,1,34,-0.3823702330719341,3.6433733093261718,0.4928,0.9961777777777778
0.01,1,35,-0.39099139771027996,3.721238389968872,0.4848,0.9958
0.01,1,36,-0.3966026557445526,3.782728239822388,0.4894,0.9956
0.01,1,37,-0.4007023990717801,3.8135589893341066,0.4872,0.9958444444444444
0.01,1,38,-0.4094713097182187,3.869121094894409,0.4846,0.9955333333333334
0.01,1,39,-0.4111429892583327,3.9362447257995608,0.4858,0.9957333333333334
0.01,1,40,-0.4184550125468861,3.967503060913086,0.486,0.9953333333333333
0.01,1,41,-0.4230510418848558,3.9799298500061036,0.4876,0.9958444444444444
0.01,1,42,-0.4286080675601959,4.017155249786377,0.4838,0.9956666666666667
0.01,1,43,-0.43358074845400724,4.032527230834961,0.482,0.9956444444444444
0.01,1,44,-0.4374787483778867,4.080062491607666,0.4836,0.9958222222222223
0.01,1,45,-0.44142342267469925,4.144069948577881,0.482,0.9954888888888889
0.01,1,46,-0.44593420804197137,4.150907244110107,0.482,0.9955555555555555
0.01,1,47,-0.4494263359850103,4.191625109100341,0.4838,0.9952888888888889
0.01,1,48,-0.45569111929806794,4.19661270980835,0.4836,0.9951333333333333
0.01,1,49,-0.4585720935864882,4.239697718048096,0.4782,0.9954222222222222
0.01,1,50,-0.462270603648099,4.264822101593017,0.482,0.9951555555555556
0.01,1,51,-0.46764485719420695,4.300483528900147,0.4792,0.996
0.01,1,52,-0.46866520927602595,4.311141867828369,0.479,0.9949777777777777
0.01,1,53,-0.471584920354323,4.345712259674072,0.4804,0.9947333333333334
0.01,1,54,-0.4744604826840487,4.384579751586914,0.4794,0.9951333333333333
0.01,1,55,-0.4812312031919306,4.3424398246765135,0.4802,0.9954888888888889
0.01,1,56,-0.4805407906488939,4.4160424362182615,0.4788,0.9948888888888889
0.01,1,57,-0.48489748860705983,4.427354753875733,0.4778,0.9951111111111111
0.01,1,58,-0.48953896650834516,4.4349554298400875,0.4796,0.9954888888888889
0.01,1,59,-0.49096814869967376,4.488536935424805,0.4794,0.9951555555555556
0.01,1,60,-0.49412403644648467,4.512863744354248,0.4764,0.9950888888888889
0.01,1,61,-0.49820818921002474,4.525711228942871,0.477,0.9953111111111111
0.01,1,62,-0.49889237318905916,4.520644165802002,0.4774,0.9947777777777778
0.01,1,63,-0.5032566464814273,4.547434829711914,0.4756,0.9952888888888889
0.01,1,64,-0.5064349754116751,4.553850158691406,0.4754,0.9946444444444444
0.01,1,65,-0.5072514522465793,4.623027561187744,0.4768,0.9952888888888889
0.01,1,66,-0.5083094235897064,4.6003007865905765,0.4764,0.9946888888888888
0.01,1,67,-0.5102623628442937,4.586209410095215,0.478,0.9949777777777777
0.01,1,68,-0.5137279727285559,4.649456089019775,0.475,0.9946666666666667
0.01,1,69,-0.5149760013797067,4.635179642486572,0.4754,0.9954666666666667
0.01,1,70,-0.5173811390573329,4.654491968536377,0.4772,0.9945333333333334
0.01,1,71,-0.5215711492104964,4.671302700042725,0.4736,0.9952
0.01,1,72,-0.5228291928551414,4.670650776672363,0.4738,0.9947555555555555
0.01,1,73,-0.5238709407069466,4.695891751861573,0.476,0.9947555555555555
0.01,1,74,-0.5259635870326649,4.669999979400635,0.4724,0.9950222222222223
0.01,1,75,-0.5285796826796099,4.72134097366333,0.4748,0.9951333333333333
0.01,1,76,-0.5309300166390158,4.720880866241455,0.4726,0.9954
0.01,1,77,-0.5296075300910256,4.723157832336426,0.4728,0.9948666666666667
0.01,1,78,-0.5333322412490845,4.713884781646729,0.4736,0.9950888888888889
0.01,1,79,-0.5346408939188176,4.761570629119873,0.4744,0.9949555555555556
0.01,1,80,-0.5369858081210743,4.759987484741211,0.4748,0.9942888888888889
0.01,1,81,-0.5380831826730208,4.791519519805909,0.4724,0.9951555555555556
0.01,1,82,-0.5386072316083041,4.7915845977783205,0.4732,0.9944888888888889
0.01,1,83,-0.5390227751038291,4.826722662353515,0.4708,0.995
0.01,1,84,-0.5416272401029414,4.807007531738281,0.4718,0.9948888888888889
0.01,1,85,-0.5455112233248623,4.807130832672119,0.4714,0.9952444444444445
0.01,1,86,-0.5443919110818343,4.798875621032715,0.4736,0.9946888888888888
0.01,1,87,-0.5501162183674899,4.877719170379638,0.4702,0.9951333333333333
0.01,1,88,-0.548070397121256,4.859338636016846,0.47,0.9944888888888889
0.01,1,89,-0.5492197148323059,4.895252871704102,0.469,0.9951555555555556
0.01,1,90,-0.5515423983747308,4.89556756439209,0.4702,0.9946888888888888
0.01,1,91,-0.5521005762967196,4.888297483825683,0.471,0.9948666666666667
0.01,1,92,-0.5520381026268005,4.851974350738526,0.471,0.9949555555555556
0.01,1,93,-0.5542834137201309,4.866089859008789,0.4716,0.9950444444444444
0.01,1,94,-0.5555362283446572,4.865750569915772,0.4718,0.9948222222222223
0.01,1,95,-0.555257186239416,4.8987563087463375,0.4696,0.9947777777777778
0.01,1,96,-0.5566793959660964,4.898374589538574,0.4706,0.9944
0.01,1,97,-0.5573111500263214,4.884140076446533,0.4684,0.9945555555555555
0.01,1,98,-0.5598755189115351,4.912877638244629,0.472,0.9944444444444445
0.01,1,99,-0.5611822539156134,4.915360548400879,0.4708,0.9942
0.01,1,100,-0.5612735284111716,4.934778037261963,0.472,0.9947111111111111
0.01,1,101,-0.5628071333885193,4.925364611053467,0.4714,0.9950444444444444
0.01,1,102,-0.5635250664971092,4.943473634338379,0.4712,0.9948666666666667
0.01,1,103,-0.5653034550059926,4.933684546661377,0.4718,0.9949555555555556
0.01,1,104,-0.5654605020609769,4.9494388671875,0.4706,0.9948
0.01,1,105,-0.5646673576528376,4.960629644012451,0.4696,0.9944666666666667
0.01,1,106,-0.5668740790280429,4.948794888305664,0.4706,0.9949555555555556
0.01,1,107,-0.5690046474196694,4.935643167877197,0.4702,0.9951555555555556
0.01,1,108,-0.5682691298831593,4.961172968292236,0.472,0.9947333333333334
0.01,1,109,-0.5699706012205644,4.992516048431397,0.472,0.9949555555555556
0.01,1,110,-0.5689293587554585,4.97612381362915,0.4696,0.9944
0.01,1,111,-0.5709620164957914,4.9758162055969235,0.4692,0.9954666666666667
0.01,1,112,-0.5714178628748113,5.003316639709473,0.4686,0.9945111111111111
0.01,1,113,-0.571397638572346,4.977744522094727,0.4712,0.9946444444444444
0.01,1,114,-0.5728032556880605,5.022659209442138,0.4688,0.9947333333333334
0.01,1,115,-0.5745320661978288,5.023242174530029,0.4712,0.9946222222222222
0.01,1,116,-0.575119063056599,5.005420614624024,0.4668,0.9947555555555555
0.01,1,117,-0.572124623706124,5.02803473815918,0.4694,0.9945333333333334
0.01,1,118,-0.5748164162982594,5.010477571868896,0.4688,0.9943111111111111
0.01,1,119,-0.5778975386359475,4.989972366333008,0.467,0.9950444444444444
0.01,1,120,-0.5746920633749528,5.009957230377197,0.4676,0.9945555555555555
0.01,1,121,-0.5769966299923983,5.030551447296142,0.4682,0.9945333333333334
0.01,1,122,-0.5776751079646024,5.026647090148926,0.4646,0.9943333333333333
0.01,1,123,-0.5778146915695884,5.057235726165771,0.4672,0.9946888888888888
0.01,1,124,-0.5778761990893971,5.004550397491455,0.4678,0.9940222222222223
0.01,1,125,-0.5790687440135263,5.0366265510559085,0.4674,0.9948222222222223
0.01,1,126,-0.5783799230402166,5.021416049957275,0.4664,0.9946444444444444
0.01,1,127,-0.5800033122669567,5.041392552185059,0.4654,0.9944
0.01,1,128,-0.5803307573231784,5.0473829345703125,0.4692,0.9942444444444445
0.01,1,129,-0.5813159472118724,5.05110553817749,0.4678,0.9945777777777778
0.01,1,130,-0.5817828887592662,5.052673230743408,0.468,0.9947555555555555
0.01,1,131,-0.5816723934953862,5.048180671691894,0.4668,0.9950888888888889
0.01,1,132,-0.5820652271270752,5.043681561279297,0.4672,0.9945111111111111
0.01,1,133,-0.5840422976233742,5.048471562957764,0.466,0.9947555555555555
0.01,1,134,-0.5833248127330434,5.054029566192627,0.4676,0.9947111111111111
0.01,1,135,-0.5834785759145563,5.053082494354248,0.4668,0.9943777777777778
0.01,1,136,-0.5849455185543407,5.082626991271972,0.4652,0.9941777777777778
0.01,1,137,-0.5854033228093928,5.077486972808838,0.4656,0.9951777777777778
0.01,1,138,-0.5850550612926483,5.103788496398926,0.4646,0.9943111111111111
0.01,1,139,-0.5872233525622975,5.07887441482544,0.4672,0.9943111111111111
0.01,1,140,-0.5859401828592474,5.109286917114257,0.4638,0.9942888888888889
0.01,1,141,-0.5872283593437888,5.099325950622559,0.4684,0.9947333333333334
0.01,1,142,-0.5890170855175365,5.0967338706970216,0.464,0.9948444444444444
0.01,1,143,-0.587507893332568,5.079167026519776,0.4652,0.9941333333333333
0.01,1,144,-0.5858021247863769,5.080457183074951,0.468,0.9940222222222223
0.01,1,145,-0.5890507656877692,5.095785633850098,0.4674,0.9949333333333333
0.01,1,146,-0.5855585542678833,5.105351321411133,0.4646,0.9945111111111111
0.01,1,147,-0.5877522242892872,5.1121314422607425,0.4674,0.9949111111111111
0.01,1,148,-0.5870881810188293,5.0886433372497555,0.4666,0.9939111111111111
0.01,1,149,-0.5887238533020019,5.0699550079345705,0.467,0.9946888888888888
0.01,1,150,-0.5903917827866294,5.108718968200684,0.465,0.9944888888888889
0.01,1,151,-0.5892076262127269,5.12136919631958,0.4656,0.9944888888888889
0.01,1,152,-0.5924217985586686,5.124382988739014,0.4642,0.9939555555555556
0.01,1,153,-0.5915880824912678,5.082761806488037,0.4652,0.9943333333333333
0.01,1,154,-0.5922583269119263,5.1438807800292965,0.4664,0.995
0.01,1,155,-0.5896045439156619,5.093002339935302,0.4676,0.9939777777777777
0.01,1,156,-0.5894074556350708,5.080525945281982,0.4674,0.9944666666666667
0.01,1,157,-0.5898527528416027,5.114067537689209,0.466,0.9939111111111111
0.01,1,158,-0.590671114843542,5.122356030273438,0.464,0.9947555555555555
0.01,1,159,-0.5916043576674028,5.117711257171631,0.4638,0.9947555555555555
0.01,1,160,-0.5915143526770852,5.103174577331543,0.4666,0.9947333333333334
0.01,1,161,-0.5936107488848946,5.100120002746582,0.4658,0.9942222222222222
0.01,1,162,-0.5922020141254772,5.134484930419922,0.4642,0.9941333333333333
0.01,1,163,-0.5912325932329351,5.109174030303955,0.465,0.9946444444444444
0.01,1,164,-0.5904053646867925,5.118439468383789,0.4686,0.9938888888888889
0.01,1,165,-0.5924468841812828,5.11493316116333,0.4646,0.9944444444444445
0.01,1,166,-0.5903973235650496,5.12378120803833,0.4662,0.9946888888888888
0.01,1,167,-0.5925462581981312,5.124299580383301,0.468,0.9945555555555555
0.01,1,168,-0.592336856694655,5.123898474884033,0.4658,0.9948888888888889
0.01,1,169,-0.5936052542252974,5.139915007781982,0.4654,0.9947333333333334
0.01,1,170,-0.592349539973519,5.1262318214416505,0.467,0.9944666666666667
0.01,1,171,-0.593893495906483,5.086556527709961,0.467,0.9944666666666667
0.01,1,172,-0.5940592318101363,5.135234368133545,0.4644,0.9945333333333334
0.01,1,173,-0.5959439490318298,5.10143889541626,0.4676,0.9945555555555555
0.01,1,174,-0.5937181076743386,5.119029104614258,0.466,0.9944666666666667
0.01,1,175,-0.5923124199867249,5.1494495323181155,0.466,0.9944888888888889
0.01,1,176,-0.5936750659335743,5.12892900466919,0.4666,0.9945555555555555
0.01,1,177,-0.5930221101717515,5.119981441497803,0.4666,0.9943555555555555
0.01,1,178,-0.5947518034241416,5.11107339553833,0.4642,0.9948666666666667
0.01,1,179,-0.5958825607213107,5.1260142951965335,0.4646,0.9945111111111111
0.01,1,180,-0.5962871242349798,5.12209655380249,0.4666,0.9945333333333334
0.01,1,181,-0.5965697703795,5.160288070678711,0.4632,0.9942444444444445
0.01,1,182,-0.5951907861449501,5.139254364013672,0.465,0.9943777777777778
0.01,1,183,-0.596506526816975,5.108860234832764,0.4666,0.9938
0.01,1,184,-0.5963558093244379,5.140585820770264,0.4636,0.9944
0.01,1,185,-0.596200892496109,5.150151030731201,0.4634,0.9943555555555555
0.01,1,186,-0.5956200991673903,5.13083321685791,0.466,0.9940666666666667
0.01,1,187,-0.5949184997731989,5.137588845825196,0.4666,0.9941555555555556
0.01,1,188,-0.5949135367740285,5.14509924621582,0.467,0.9944
0.01,1,189,-0.5958356528022073,5.144264961242675,0.4642,0.9945333333333334
0.01,1,190,-0.5979967973665757,5.149074759674073,0.464,0.9944444444444445
0.01,1,191,-0.596182698579268,5.1230249671936035,0.4652,0.9943333333333333
0.01,1,192,-0.5978343550118533,5.120103668212891,0.4668,0.9945333333333334
0.01,1,193,-0.5955112521084872,5.1554665306091305,0.4628,0.9940444444444444
0.01,1,194,-0.5965849426139485,5.1060318161010745,0.4656,0.9940444444444444
0.01,1,195,-0.5974969221028414,5.129952764892578,0.4654,0.9944666666666667
0.01,1,196,-0.5963014588962902,5.127439678192139,0.4648,0.9938
0.01,1,197,-0.5987146676366979,5.153400171661377,0.4634,0.9944222222222222
0.01,1,198,-0.5989970194556496,5.151304750823974,0.4668,0.9941777777777778
0.01,1,199,-0.5975296636321328,5.150911938476563,0.4678,0.9947333333333334
0.01,2,0,1.206106431501562,1.6159677295684813,0.453,0.4577111111111111
0.01,2,1,0.563926975514672,1.437949070930481,0.5086,0.8416222222222223
0.01,2,2,0.2704299103390087,1.4131694395065308,0.5268,0.9450444444444445
0.01,2,3,0.11665122461752458,1.4381625242233276,0.5294,0.9745333333333334
0.01,2,4,0.02857656507112763,1.4918025972366333,0.5312,0.9863777777777778
0.01,2,5,-0.03020119169679555,1.5494878967285157,0.533,0.9917555555555555
0.01,2,6,-0.06863366627584805,1.6169163028717042,0.5342,0.9939777777777777
0.01,2,7,-0.09824388563958081,1.6832087934494018,0.5322,0.9956222222222222
0.01,2,8,-0.12232595219612122,1.7505499015808106,0.5314,0.9967111111111111
0.01,2,9,-0.1411236901586706,1.809611798477173,0.5326,0.9972
0.01,2,10,-0.15776284906647423,1.8763647481918335,0.5356,0.9976222222222222
0.01,2,11,-0.1729332014018839,1.9491054592132568,0.5352,0.9976
0.01,2,12,-0.18576252906972712,2.0361511817932127,0.5356,0.9981111111111111
0.01,2,13,-0.1983393489447507,2.0978984954833986,0.531,0.9984666666666666
0.01,2,14,-0.20927483230720867,2.1793942729949953,0.534,0.9983333333333333
0.01,2,15,-0.2205214741750197,2.2645274574279783,0.5316,0.9984
