beta,clfs,run,gamma,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
1.0,default,1,-0.55,1,0.9584457171353427,1.8185891077041625,0.3908,0.8270222222222222
1.0,default,1,-0.55,2,0.6182248729185624,1.7242717473983764,0.4136,0.9567555555555556
1.0,default,1,-0.55,3,0.36876851214062084,1.6994907154083252,0.4192,0.9881555555555556
1.0,default,1,-0.55,4,0.20913380689458413,1.7152529546737671,0.4226,0.9948
1.0,default,1,-0.55,5,0.09148928929892454,1.765437981414795,0.4266,0.9975333333333334
1.0,default,1,-0.55,6,0.02362118282020092,1.814615283203125,0.4276,0.9983555555555556
1.0,default,1,-0.55,7,-0.021369163637811488,1.8644143995285034,0.4296,0.9989777777777777
1.0,default,1,-0.55,8,-0.05995129223411733,1.9313817981719972,0.4276,0.9991555555555556
1.0,default,1,-0.55,9,-0.08934408387704329,1.9921303298950195,0.424,0.9994666666666666
1.0,default,1,-0.55,10,-0.11129071663292972,2.050066919708252,0.43,0.9996666666666667
1.0,default,1,-0.55,11,-0.13055702715028417,2.093825751113892,0.4278,0.9996222222222222
1.0,default,1,-0.55,12,-0.14575532220276918,2.1478282520294187,0.4288,0.9996888888888888
1.0,default,1,-0.55,13,-0.15824646224325353,2.188177426147461,0.426,0.9997111111111111
1.0,default,1,-0.55,14,-0.1697974536169659,2.2498705509185792,0.4262,0.9997111111111111
1.0,default,1,-0.55,15,-0.18074237405170093,2.3370639835357667,0.4218,0.9997333333333334
1.0,default,1,-0.55,16,-0.1906576365622607,2.3517389442443846,0.428,0.9997333333333334
1.0,default,1,-0.55,17,-0.19921087525107645,2.4176985179901123,0.4218,0.9997111111111111
1.0,default,1,-0.55,18,-0.20710985463966022,2.446268882369995,0.4224,0.9996666666666667
1.0,default,1,-0.55,19,-0.216706908956441,2.4922326824188232,0.42,0.9998222222222222
1.0,default,1,-0.55,20,-0.22422552026835355,2.526580451965332,0.4252,0.9994
1.0,default,1,-0.55,21,-0.2303932311188091,2.5805522621154786,0.4248,0.9996888888888888
1.0,default,1,-0.55,22,-0.23634254227334803,2.621057526779175,0.4162,0.9994222222222222
1.0,default,1,-0.55,23,-0.24206722802248867,2.6548876998901365,0.4244,0.9995555555555555
1.0,default,1,-0.55,24,-0.24709119303876703,2.697196732711792,0.4238,0.9994
1.0,default,1,-0.55,25,-0.2519228797565807,2.7525276248931885,0.4188,0.9993555555555556
1.0,default,1,-0.55,26,-0.2566838754610582,2.7706566040039062,0.4204,0.9990888888888889
1.0,default,1,-0.55,27,-0.2612226360407743,2.837279600906372,0.4168,0.9993333333333333
1.0,default,1,-0.55,28,-0.2657693013494665,2.899862553405762,0.4078,0.9990222222222223
1.0,default,1,-0.55,29,-0.2696476189526645,2.941136307525635,0.4078,0.9988888888888889
1.0,default,1,-0.55,30,-0.27365513529994273,2.924920694732666,0.4138,0.9989333333333333
1.0,default,1,-0.55,31,-0.2770067520705136,2.9590123947143554,0.4128,0.9988888888888889
1.0,default,1,-0.55,32,-0.28099963905594566,3.010131888580322,0.4112,0.9987111111111111
1.0,default,1,-0.55,33,-0.2840787660295313,3.0228003955841065,0.409,0.9986666666666667
1.0,default,1,-0.55,34,-0.2870204979246313,3.025779990005493,0.4144,0.9985333333333334
1.0,default,1,-0.55,35,-0.28976224527359007,3.061622844314575,0.4092,0.9986222222222222
1.0,default,1,-0.55,36,-0.2927057259906422,3.119510539627075,0.409,0.9983111111111111
1.0,default,1,-0.55,37,-0.2951755027380857,3.11130263671875,0.4094,0.9983777777777778
1.0,default,1,-0.55,38,-0.29766453236233104,3.1623268184661866,0.4074,0.9984888888888889
1.0,default,1,-0.55,39,-0.3003302362095226,3.134880110549927,0.4082,0.9980222222222223
1.0,default,1,-0.55,40,-0.30247267905148595,3.1662229164123534,0.4078,0.9984222222222222
1.0,default,1,-0.55,41,-0.3048194066437808,3.1971418029785155,0.4078,0.9982888888888889
1.0,default,1,-0.55,42,-0.3068868851705031,3.212105030822754,0.4074,0.9982222222222222
1.0,default,1,-0.55,43,-0.3088533440893347,3.2190385059356688,0.4094,0.9980666666666667
1.0,default,1,-0.55,44,-0.31083730428435585,3.231212460708618,0.4072,0.9978888888888889
1.0,default,1,-0.55,45,-0.312680347997492,3.2515505405426026,0.405,0.9981555555555556
1.0,default,1,-0.55,46,-0.31450173317735847,3.2400902046203615,0.4082,0.9977555555555555
1.0,default,1,-0.55,47,-0.3156578924179077,3.297073745727539,0.4052,0.9982222222222222
1.0,default,1,-0.55,48,-0.3177609197183089,3.3060800434112547,0.4022,0.9976222222222222
1.0,default,1,-0.55,49,-0.3192092051375996,3.3190499813079835,0.4024,0.9976
1.0,default,1,-0.55,50,-0.32057867647734556,3.326697442626953,0.405,0.9977333333333334
1.0,default,1,-0.55,51,-0.3220458701133728,3.3214216983795164,0.4066,0.9976666666666667
1.0,default,1,-0.55,52,-0.3230521818637848,3.3831086753845216,0.4042,0.9980222222222223
1.0,default,1,-0.55,53,-0.3260581711812453,3.411281499862671,0.4004,0.9976888888888888
1.0,default,1,-0.55,54,-0.32763593981916256,3.393310800552368,0.4046,0.9974
1.0,default,1,-0.55,55,-0.32872107400460676,3.397703310394287,0.4034,0.9973555555555556
1.0,default,1,-0.55,56,-0.32960892509547146,3.4210048709869385,0.403,0.9976
1.0,default,1,-0.55,57,-0.33074912800355394,3.4353704887390135,0.403,0.9974666666666666
1.0,default,1,-0.55,58,-0.33174498713666745,3.436622756576538,0.403,0.9974
1.0,default,1,-0.55,59,-0.33293202307441017,3.424695781326294,0.4024,0.9972666666666666
1.0,default,1,-0.55,60,-0.3333472025784579,3.4526899967193603,0.4008,0.9975555555555555
1.0,default,1,-0.55,61,-0.334198392568935,3.4689287967681883,0.4008,0.9975777777777778
1.0,default,1,-0.55,62,-0.335253782268004,3.466671841430664,0.4008,0.9972
1.0,default,1,-0.55,63,-0.3360885743878104,3.449618406295776,0.4034,0.9972
1.0,default,1,-0.55,64,-0.33676657330339604,3.449208840942383,0.403,0.9969333333333333
1.0,default,1,-0.55,65,-0.33693014127991416,3.481056938934326,0.4004,0.9978
1.0,default,1,-0.55,66,-0.3381406058961695,3.472055571746826,0.4022,0.9971555555555556
1.0,default,1,-0.55,67,-0.3387595668706027,3.4697693809509276,0.4026,0.9972
1.0,default,1,-0.55,68,-0.3390013373981823,3.47779520072937,0.402,0.9973111111111111
1.0,default,1,-0.55,69,-0.33969066488526084,3.498274460601807,0.4006,0.9972444444444445
1.0,default,1,-0.55,70,-0.34036945936029606,3.4889993297576902,0.4018,0.9971555555555556
1.0,default,1,-0.55,71,-0.3407801454630765,3.497913670349121,0.4018,0.9972444444444445
1.0,default,1,-0.55,72,-0.34123769215670496,3.5022125747680666,0.4016,0.9972222222222222
1.0,default,1,-0.55,73,-0.34178916427655653,3.52446815032959,0.3998,0.9973555555555556
1.0,default,1,-0.55,74,-0.34234691439108417,3.520608589553833,0.4006,0.9972666666666666
1.0,default,1,-0.55,75,-0.34260939715342087,3.525566033935547,0.4016,0.9971777777777778
1.0,default,1,-0.55,76,-0.3429420692747289,3.540876647567749,0.4008,0.9973555555555556
1.0,default,1,-0.55,77,-0.34357458133264024,3.5342881912231445,0.4012,0.9972222222222222
1.0,default,1,-0.55,78,-0.34400227992317894,3.537326400756836,0.402,0.9969777777777777
1.0,default,1,-0.55,79,-0.34434931527918033,3.536677618408203,0.4012,0.9970444444444444
1.0,default,1,-0.55,80,-0.3445778295690363,3.540917678451538,0.4006,0.9971333333333333
1.0,default,1,-0.55,81,-0.34494325996745717,3.5487143604278564,0.4002,0.9970444444444444
1.0,default,1,-0.55,82,-0.34536979604851115,3.5429599937438967,0.4016,0.9968444444444444
1.0,default,1,-0.55,83,-0.345489926628633,3.5420929752349855,0.4006,0.9971111111111111
1.0,default,1,-0.55,84,-0.3456694369966334,3.5524928329467773,0.3994,0.9973111111111111
1.0,default,1,-0.55,85,-0.3461820187481967,3.5550262718200685,0.3994,0.997
1.0,default,1,-0.55,86,-0.3464074686093764,3.5545129047393798,0.4,0.997
1.0,default,1,-0.55,87,-0.3466893534226851,3.554622110366821,0.4008,0.9970444444444444
1.0,default,1,-0.55,88,-0.34684269804087553,3.558785723114014,0.4002,0.9971333333333333
1.0,default,1,-0.55,89,-0.34710771206508984,3.558051881790161,0.4004,0.9970666666666667
1.0,default,1,-0.55,90,-0.3472981186433272,3.563738412475586,0.3998,0.997
1.0,default,1,-0.55,91,-0.34749750853451816,3.564550877380371,0.4,0.9969333333333333
1.0,default,1,-0.55,92,-0.3475403532071547,3.5693385864257814,0.3994,0.9972444444444445
1.0,default,1,-0.55,93,-0.3479300372383811,3.5721739589691164,0.4,0.9970222222222223
1.0,default,1,-0.55,94,-0.3481155879974365,3.5708910633087156,0.3992,0.9970444444444444
1.0,default,1,-0.55,95,-0.34827300812981343,3.569045133590698,0.3994,0.9969111111111111
1.0,default,1,-0.55,96,-0.34852440406625923,3.5692663166046144,0.4,0.997
1.0,default,1,-0.55,97,-0.34846862693699926,3.5716472686767577,0.4002,0.9971777777777778
1.0,default,1,-0.55,98,-0.348695075637644,3.5708872966766356,0.4,0.9970666666666667
1.0,default,1,-0.55,99,-0.3488345965558832,3.5754799171447753,0.3998,0.997
1.0,default,2,-0.55,0,1.5126534259969537,2.083979052734375,0.2906,0.3396666666666667
1.0,default,2,-0.55,1,1.0628340700236234,1.8883042909622192,0.3786,0.8003333333333333
1.0,default,2,-0.55,2,0.7059114773880352,1.7654128681182861,0.4064,0.9516888888888889
1.0,default,2,-0.55,3,0.4639401367707686,1.7231998777389526,0.4142,0.9864222222222222
1.0,default,2,-0.55,4,0.2807291610891169,1.7207908658981323,0.417,0.9948444444444444
1.0,default,2,-0.55,5,0.15111385153315285,1.7526027521133423,0.419,0.9982222222222222
1.0,default,2,-0.55,6,0.07650894266583703,1.782949069595337,0.419,0.9988
1.0,default,2,-0.55,7,0.018324486689134077,1.822157738304138,0.4218,0.9992
1.0,default,2,-0.55,8,-0.02682040187824856,1.8645842094421388,0.4252,0.9995333333333334
1.0,default,2,-0.55,9,-0.05874674615209753,1.9131416730880737,0.4256,0.9995777777777778
1.0,default,2,-0.55,10,-0.08449433811469512,1.9601808473587037,0.4202,0.9996666666666667
1.0,default,2,-0.55,11,-0.10420030350793491,1.9963472051620483,0.4258,0.9997333333333334
1.0,default,2,-0.55,12,-0.12052440317218954,2.0371337884902956,0.4216,0.9997111111111111
1.0,default,2,-0.55,13,-0.13476116099682722,2.090306802749634,0.424,0.9997777777777778
1.0,default,2,-0.55,14,-0.14681929790973663,2.1468596725463867,0.42,0.9998666666666667
1.0,default,2,-0.55,15,-0.15788652269406753,2.1925001934051513,0.4216,0.9997333333333334
1.0,default,2,-0.55,16,-0.16794895836223256,2.211232439804077,0.4218,0.9998888888888889
1.0,default,2,-0.55,17,-0.17640029761574486,2.238772282028198,0.4208,0.9998666666666667
1.0,default,2,-0.55,18,-0.1848147379138253,2.3002186641693116,0.4238,0.9998222222222222
1.0,default,2,-0.55,19,-0.1935679397279566,2.3428570266723634,0.4212,0.9997555555555555
1.0,default,2,-0.55,20,-0.20096916390982542,2.3805857448577883,0.4266,0.9998222222222222
1.0,default,2,-0.55,21,-0.2071683993989771,2.4300839782714845,0.4196,0.9998888888888889
1.0,default,2,-0.55,22,-0.2124901183648543,2.4281664058685304,0.4214,0.9996666666666667
1.0,default,2,-0.55,23,-0.21872154491597956,2.52134095954895,0.4194,0.9998666666666667
1.0,default,2,-0.55,24,-0.223715632685748,2.510821208190918,0.4248,0.9996888888888888
1.0,default,2,-0.55,25,-0.2285235415133563,2.5655883781433104,0.4198,0.9997555555555555
1.0,default,2,-0.55,26,-0.23357464192997326,2.552526345062256,0.4256,0.9997333333333334
1.0,default,2,-0.55,27,-0.237464017441056,2.6280266731262207,0.4178,0.9996666666666667
1.0,default,2,-0.55,28,-0.24201443776217374,2.6525164848327636,0.4184,0.9995111111111111
1.0,default,2,-0.55,29,-0.2460651691870256,2.6674013740539553,0.4202,0.9994
1.0,default,2,-0.55,30,-0.2494794372623617,2.6813897480010986,0.4208,0.9996222222222222
1.0,default,2,-0.55,31,-0.2533834677241065,2.7447063430786134,0.4172,0.9996222222222222
1.0,default,2,-0.55,32,-0.2573232942191037,2.7754513797760008,0.4158,0.9994
1.0,default,2,-0.55,33,-0.2600854302341288,2.8820937488555907,0.41,0.9995777777777778
1.0,default,2,-0.55,34,-0.2640931904879483,2.863852127838135,0.4152,0.9992666666666666
1.0,default,2,-0.55,35,-0.26643874470103873,2.896706495666504,0.4136,0.9993555555555556
1.0,default,2,-0.55,36,-0.2693504956505515,2.8761515323638918,0.4142,0.9992888888888889
1.0,default,2,-0.55,37,-0.2719379137516022,2.9301294696807862,0.4114,0.9992444444444445
1.0,default,2,-0.55,38,-0.2747650509964336,2.9252718284606933,0.4158,0.9992
1.0,default,2,-0.55,39,-0.2768884652527896,2.9463771347045897,0.4106,0.9991333333333333
1.0,default,2,-0.55,40,-0.279462686566873,2.9997016006469726,0.4106,0.9992222222222222
1.0,default,2,-0.55,41,-0.2816102644595233,3.0284076614379885,0.4102,0.9989777777777777
1.0,default,2,-0.55,42,-0.2836157822045413,3.0589169010162354,0.4074,0.9990222222222223
1.0,default,2,-0.55,43,-0.2856732667186043,3.0024354789733887,0.414,0.9988222222222222
1.0,default,2,-0.55,44,-0.28745235820250076,3.0624045387268066,0.4096,0.9991333333333333
1.0,default,2,-0.55,45,-0.2893580836469477,3.085675650405884,0.4086,0.9988444444444444
1.0,default,2,-0.55,46,-0.2911792499195446,3.0940968589782716,0.4086,0.9989333333333333
1.0,default,2,-0.55,47,-0.2929212871421467,3.099336135482788,0.408,0.9986
1.0,default,2,-0.55,48,-0.2945303975690495,3.0989185428619384,0.4104,0.9987333333333334
1.0,default,2,-0.55,49,-0.2958933332963423,3.1279915199279786,0.4094,0.9987111111111111
1.0,default,2,-0.55,50,-0.2972876556548205,3.1377332500457764,0.4086,0.9985333333333334
1.0,default,2,-0.55,51,-0.2986600996494293,3.153028997802734,0.4074,0.9986666666666667
1.0,default,2,-0.55,52,-0.3001254040371288,3.1640429637908936,0.408,0.9984666666666666
1.0,default,2,-0.55,53,-0.30122014194835317,3.180298734664917,0.4078,0.9986
1.0,default,2,-0.55,54,-0.3023503230571747,3.1889823013305665,0.4062,0.9985777777777778
1.0,default,2,-0.55,55,-0.30341586989489466,3.1948202812194824,0.4078,0.9984444444444445
1.0,default,2,-0.55,56,-0.30459251978614116,3.2094631759643555,0.4062,0.9985555555555555
1.0,default,2,-0.55,57,-0.3055900496526198,3.2380658988952638,0.4048,0.9985111111111111
1.0,default,2,-0.55,58,-0.30665374963066794,3.2228836124420166,0.4058,0.998
1.0,default,2,-0.55,59,-0.3076416738986969,3.233059665298462,0.406,0.9984
1.0,default,2,-0.55,60,-0.3084454433744604,3.2321081203460693,0.4056,0.9983111111111111
1.0,default,2,-0.55,61,-0.3090919942118905,3.2527881706237793,0.4054,0.9984666666666666
1.0,default,2,-0.55,62,-0.3102444942907854,3.2644727924346926,0.405,0.9982444444444445
1.0,default,2,-0.55,63,-0.3108729670763016,3.2959789894104006,0.4042,0.9982666666666666
1.0,default,2,-0.55,64,-0.31181649299534886,3.2720785762786866,0.4052,0.9982666666666666
1.0,default,2,-0.55,65,-0.31216767847104504,3.280861438369751,0.405,0.9981777777777778
1.0,default,2,-0.55,66,-0.31308348113406786,3.281896100616455,0.4054,0.9981555555555556
1.0,default,2,-0.55,67,-0.313569587430087,3.2914104305267333,0.404,0.9984666666666666
1.0,default,2,-0.55,68,-0.3141303152561188,3.296665032577515,0.4054,0.9982222222222222
1.0,default,2,-0.55,69,-0.3149120753331618,3.315105461502075,0.405,0.9983777777777778
1.0,default,2,-0.55,70,-0.31536789329702203,3.310131439971924,0.4044,0.9980666666666667
1.0,default,2,-0.55,71,-0.31588979102481496,3.3206458293914793,0.404,0.9982888888888889
1.0,default,2,-0.55,72,-0.31674055158441716,3.3135901191711428,0.4048,0.9980222222222223
1.0,default,2,-0.55,73,-0.31685503050414,3.325097928619385,0.404,0.9981111111111111
1.0,default,2,-0.55,74,-0.31729043205434626,3.3277283367156985,0.4046,0.9982666666666666
1.0,default,2,-0.55,75,-0.3178004471648823,3.346916072845459,0.4034,0.9983111111111111
1.0,default,2,-0.55,76,-0.31825820911580865,3.3410804553985596,0.404,0.9980888888888889
1.0,default,2,-0.55,77,-0.3188011006051844,3.3428370986938476,0.4046,0.9980666666666667
1.0,default,2,-0.55,78,-0.31908857407569885,3.3459593627929687,0.4042,0.9981777777777778
1.0,default,2,-0.55,79,-0.31953235631856053,3.3437099739074707,0.4044,0.9978888888888889
1.0,default,2,-0.55,80,-0.3197926378033378,3.3512375186920167,0.4034,0.9980888888888889
1.0,default,2,-0.55,81,-0.3201017469536174,3.3470756275177003,0.4048,0.9980222222222223
1.0,default,2,-0.55,82,-0.3203210099263625,3.3507795391082764,0.4044,0.9981777777777778
1.0,default,2,-0.55,83,-0.3207366623618386,3.3587251129150393,0.4046,0.9980888888888889
1.0,default,2,-0.55,84,-0.3210585773663087,3.365408544540405,0.404,0.998
1.0,default,2,-0.55,85,-0.3212516535022042,3.3691097995758055,0.4044,0.9981111111111111
1.0,default,2,-0.55,86,-0.32158967885104095,3.363494116973877,0.4038,0.9981111111111111
1.0,default,2,-0.55,87,-0.32178047471479937,3.365806520462036,0.4038,0.9980222222222223
1.0,default,2,-0.55,88,-0.3220230293143879,3.3693866161346437,0.4044,0.9980222222222223
1.0,default,2,-0.55,89,-0.3223039200479334,3.3733582973480223,0.4046,0.9981111111111111
1.0,default,2,-0.55,90,-0.32245039476047865,3.3751437648773193,0.404,0.9981333333333333
1.0,default,2,-0.55,91,-0.32283166063048624,3.380402811431885,0.4038,0.9981555555555556
1.0,default,2,-0.55,92,-0.3229630959098989,3.3780052124023436,0.404,0.9979111111111111
1.0,default,2,-0.55,93,-0.32305487128171056,3.3806566318511964,0.4034,0.9981111111111111
1.0,default,2,-0.55,94,-0.3233159382603385,3.3839273418426514,0.4032,0.9979333333333333
1.0,default,2,-0.55,95,-0.32359386398575524,3.38266243019104,0.4044,0.9979111111111111
1.0,default,2,-0.55,96,-0.323592128164118,3.38361162147522,0.4038,0.9978666666666667
1.0,default,2,-0.55,97,-0.3236951285839081,3.384299787902832,0.4034,0.9980444444444444
1.0,default,2,-0.55,98,-0.3239127072204243,3.3868346130371094,0.4032,0.9980444444444444
1.0,default,2,-0.55,99,-0.32409344948421825,3.389453980636597,0.4032,0.9979777777777777
10.0,distractor,2,0.0,0,2.3266420181274414,2.304918168258667,0.109,0.10286666666666666
10.0,distractor,2,0.0,1,2.306523291609022,2.3054506282806395,0.1042,0.1058888888888889
10.0,distractor,2,0.0,2,2.3042383705139162,2.3043032402038572,0.1138,0.10993333333333333
10.0,distractor,2,0.0,3,2.301147067303128,2.2984922679901123,0.1162,0.11402222222222222
10.0,distractor,2,0.0,4,2.297765535100301,2.2942348804473878,0.1192,0.11655555555555555
10.0,distractor,2,0.0,5,2.294436697048611,2.296602423095703,0.1228,0.12195555555555555
10.0,distractor,2,0.0,6,2.292855804740058,2.288999024963379,0.1344,0.1238
10.0,distractor,2,0.0,7,2.2901603012508818,2.297608573150635,0.1202,0.1312222222222222
10.0,distractor,2,0.0,8,2.2883153954823814,2.2907865161895753,0.1278,0.13026666666666667
10.0,distractor,2,0.0,9,2.2863779925028482,2.2835769702911377,0.1422,0.1333777777777778
10.0,distractor,2,0.0,10,2.28361789004008,2.283972492218018,0.144,0.13971111111111112
10.0,distractor,2,0.0,11,2.281536473253038,2.279232113265991,0.143,0.14228888888888888
10.0,distractor,2,0.0,12,2.279918037923177,2.2805868663787843,0.1474,0.14406666666666668
10.0,distractor,2,0.0,13,2.2782842509799535,2.2778923488616942,0.16,0.15015555555555554
10.0,distractor,2,0.0,14,2.276118640645345,2.2751833389282226,0.1532,0.1487777777777778
10.0,distractor,2,0.0,15,2.274111906814575,2.2748100727081297,0.155,0.15617777777777778
10.0,distractor,2,0.0,16,2.273485803137885,2.272726972198486,0.1494,0.1554888888888889
10.0,distractor,2,0.0,17,2.2717792012956406,2.2703503440856934,0.1674,0.15864444444444445
10.0,distractor,2,0.0,18,2.2698373749627008,2.2692298736572267,0.155,0.16086666666666666
10.0,distractor,2,0.0,19,2.2687527679019506,2.2686610164642333,0.1724,0.1638
10.0,distractor,2,0.0,20,2.2681072276645238,2.2680298854827883,0.1708,0.16646666666666668
10.0,distractor,2,0.0,21,2.2659925952911375,2.2661980571746825,0.1826,0.1693111111111111
10.0,distractor,2,0.0,22,2.265201734542847,2.268363994216919,0.164,0.1698888888888889
10.0,distractor,2,0.0,23,2.2641520487043594,2.2647048721313476,0.1804,0.17324444444444445
10.0,distractor,2,0.0,24,2.2630854550679524,2.2629198307037353,0.1826,0.17242222222222223
10.0,distractor,2,0.0,25,2.2625075502183702,2.2609791946411133,0.1742,0.17353333333333334
10.0,distractor,2,0.0,26,2.2617623220655654,2.2628165859222413,0.1858,0.17442222222222223
10.0,distractor,2,0.0,27,2.260216399722629,2.260348236465454,0.1818,0.17973333333333333
10.0,distractor,2,0.0,28,2.2592665918138293,2.2611135246276857,0.1786,0.17986666666666667
10.0,distractor,2,0.0,29,2.2584400349087184,2.257855474853516,0.1858,0.17953333333333332
10.0,distractor,2,0.0,30,2.2575684549967447,2.258612482070923,0.192,0.18546666666666667
10.0,distractor,2,0.0,31,2.2569437265608046,2.2584250064849853,0.1846,0.1855111111111111
10.0,distractor,2,0.0,32,2.2564029930114744,2.2571068950653075,0.188,0.18231111111111112
10.0,distractor,2,0.0,33,2.255477009921604,2.25496512298584,0.1876,0.18324444444444443
10.0,distractor,2,0.0,34,2.2548237888760037,2.254819240570068,0.1936,0.18775555555555556
10.0,distractor,2,0.0,35,2.253829747390747,2.25585813331604,0.1886,0.18731111111111112
10.0,distractor,2,0.0,36,2.2534405863020157,2.255401965713501,0.1666,0.18917777777777778
10.0,distractor,2,0.0,37,2.252970481830173,2.252858609390259,0.196,0.18862222222222222
10.0,distractor,2,0.0,38,2.252200630018446,2.25302977142334,0.195,0.19184444444444446
10.0,distractor,2,0.0,39,2.2510519893222387,2.2544147285461427,0.1888,0.19284444444444446
10.0,distractor,2,0.0,40,2.251164519627889,2.2520270683288572,0.1966,0.19226666666666667
10.0,distractor,2,0.0,41,2.250580832248264,2.2517749210357665,0.2014,0.19291111111111112
10.0,distractor,2,0.0,42,2.249873958121406,2.2515981842041017,0.1896,0.19393333333333335
10.0,distractor,2,0.0,43,2.2496989015367297,2.2508749713897704,0.2014,0.1956
10.0,distractor,2,0.0,44,2.24928538301256,2.2500697380065917,0.1998,0.19591111111111112
10.0,distractor,2,0.0,45,2.2489083996242947,2.2501933162689207,0.2012,0.19595555555555555
10.0,distractor,2,0.0,46,2.248282735909356,2.2496250518798826,0.1974,0.19795555555555555
10.0,distractor,2,0.0,47,2.248120319027371,2.249453190231323,0.2022,0.19606666666666667
10.0,distractor,2,0.0,48,2.247408522881402,2.2492396602630613,0.2026,0.1980888888888889
10.0,distractor,2,0.0,49,2.2467298909081355,2.248628067398071,0.1968,0.1998888888888889
10.0,distractor,2,0.0,50,2.2462437131669786,2.248057978439331,0.2022,0.19735555555555556
10.0,distractor,2,0.0,51,2.2459720759073893,2.2486795810699465,0.2028,0.19897777777777778
10.0,distractor,2,0.0,52,2.245594360478719,2.2474374336242677,0.2006,0.19962222222222223
10.0,distractor,2,0.0,53,2.2452504498375787,2.2472458965301514,0.2034,0.20262222222222223
10.0,distractor,2,0.0,54,2.245263458718194,2.247162133026123,0.201,0.2001777777777778
10.0,distractor,2,0.0,55,2.244924189927843,2.246363064956665,0.2,0.20277777777777778
10.0,distractor,2,0.0,56,2.2444849487304688,2.2463957347869874,0.206,0.20175555555555555
10.0,distractor,2,0.0,57,2.244388740751478,2.2460971996307375,0.2042,0.203
10.0,distractor,2,0.0,58,2.2439934399074977,2.2466352558135987,0.2002,0.20304444444444444
10.0,distractor,2,0.0,59,2.2438649653540716,2.245141388320923,0.2046,0.2028888888888889
10.0,distractor,2,0.0,60,2.2438148298051623,2.2459628684997557,0.201,0.2014
10.0,distractor,2,0.0,61,2.2434432364145915,2.2447798961639402,0.203,0.20355555555555555
10.0,distractor,2,0.0,62,2.243211850653754,2.245031364822388,0.204,0.20373333333333332
10.0,distractor,2,0.0,63,2.243025698301527,2.244435646057129,0.2042,0.2043111111111111
10.0,distractor,2,0.0,64,2.2429519192589655,2.2452559101104734,0.2044,0.20202222222222221
10.0,distractor,2,0.0,65,2.242716000959608,2.2442769367218016,0.2032,0.20504444444444445
10.0,distractor,2,0.0,66,2.242562216483222,2.2448150959014894,0.2058,0.2029111111111111
10.0,distractor,2,0.0,67,2.2424299776713053,2.2447745262145995,0.2086,0.20464444444444443
10.0,distractor,2,0.0,68,2.242405536312527,2.243918881225586,0.2042,0.20428888888888888
10.0,distractor,2,0.0,69,2.242058365334405,2.244177745437622,0.208,0.2028222222222222
10.0,distractor,2,0.0,70,2.2418623793707955,2.2441858589172363,0.2096,0.20424444444444445
10.0,distractor,2,0.0,71,2.241987938817342,2.2438201133728026,0.207,0.2058888888888889
10.0,distractor,2,0.0,72,2.2417330687204995,2.2435698574066163,0.21,0.2036888888888889
10.0,distractor,2,0.0,73,2.2417346224043104,2.2435569038391114,0.2068,0.20608888888888888
10.0,distractor,2,0.0,74,2.2416528010050456,2.2435239028930662,0.2072,0.2062
10.0,distractor,2,0.0,75,2.2413285246955024,2.243058938217163,0.207,0.207
10.0,distractor,2,0.0,76,2.24125821969774,2.24339436340332,0.2104,0.20608888888888888
10.0,distractor,2,0.0,77,2.241286146206326,2.242971394729614,0.2062,0.2068888888888889
10.0,distractor,2,0.0,78,2.2411426378885904,2.242939122390747,0.2094,0.20675555555555555
10.0,distractor,2,0.0,79,2.2410200130462647,2.2430837383270266,0.2102,0.2068888888888889
10.0,distractor,2,0.0,80,2.2410040289984807,2.242887967681885,0.2068,0.20746666666666666
10.0,distractor,2,0.0,81,2.2408044626024033,2.2430993701934816,0.2084,0.20528888888888888
10.0,distractor,2,0.0,82,2.2407827814737957,2.242749740219116,0.2088,0.20713333333333334
10.0,distractor,2,0.0,83,2.2406080809699165,2.242757081604004,0.2092,0.20646666666666666
10.0,distractor,2,0.0,84,2.2405664605882434,2.242563212966919,0.2084,0.20626666666666665
10.0,distractor,2,0.0,85,2.2404882762908938,2.2424889530181886,0.207,0.2063111111111111
10.0,distractor,2,0.0,86,2.240551287841797,2.2426708694458006,0.2062,0.20675555555555555
10.0,distractor,2,0.0,87,2.2404093126085067,2.242661842727661,0.2078,0.20622222222222222
10.0,distractor,2,0.0,88,2.2403058138953313,2.2423756061553957,0.2084,0.20728888888888888
10.0,distractor,2,0.0,89,2.2402886912027995,2.2423932739257815,0.2094,0.20706666666666668
10.0,distractor,2,0.0,90,2.240293282784356,2.2426068336486815,0.2042,0.2076888888888889
10.0,distractor,2,0.0,91,2.2401821446312797,2.2422495086669922,0.207,0.20777777777777778
10.0,distractor,2,0.0,92,2.240184745110406,2.242233966064453,0.2102,0.2069777777777778
10.0,distractor,2,0.0,93,2.24005333120558,2.2423305252075196,0.2052,0.2073111111111111
10.0,distractor,2,0.0,94,2.240062836795383,2.242218569564819,0.2108,0.20773333333333333
10.0,distractor,2,0.0,95,2.2400446941375733,2.2420239570617677,0.208,0.20844444444444443
10.0,distractor,2,0.0,96,2.23994052327474,2.242147122192383,0.2096,0.20675555555555555
10.0,distractor,2,0.0,97,2.239969791709052,2.242075980758667,0.2118,0.2072
10.0,distractor,2,0.0,98,2.2398359539879693,2.2420614826202394,0.2092,0.2074
